;año,mes,73001,73031,73061,73081,73082,73083,73084,73141,73171,73172,73173,73174,73201,73211,73212,73214,73215,73221,73222,73301,73311,73321,73351,73352,73353,73361,73391,73411,73431,73432,73501,73502,73511,73541,73542,73551,73552,73554,73555,73561,73581,73584,73591,73592,73721,73741,73742,73743,73781,73782,73783,73784,73791,73811,73831,DUMMY
1954,4,,,,,,,,,,,,,,,,,,,,9.961999893,,,,,,0.616999984,,,,,,,,,,,,,,,,,,,10.11999989,,,,,,,,,,,-9999
1954,5,,,,,,,,,,,,,,,,,,,,26.82999992,,,,,,2.358999968,,,,,2.798000097,,,,,,,,,,,,,,10.43000031,,,,,,,,,,,-9999
1954,6,,,,,,,,,,,,,,,,,,,,,,,,,,29.39999962,,,,,4.447000027,,,,,,,,,,,,,,40.74000168,,,,,,,,,,,-9999
1954,7,,,,,,,,,,,,,,,,,,,,,,,,,,37.22000122,,,,,11.60999966,,,,,,,,,,,,,,43.65000153,,,,,,,,,,,-9999
1954,8,,,,,,,,,,,,,,,,,,,,62.99000168,,,,,,15.68000031,,,,,14.43999958,,,,,,,,,,,,,,28.72999954,,,,,,,,,,,-9999
1954,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.944999695,,,,,,,,,,,,,,,,,,,,,,,,,-9999
1954,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.598999977,,,,,,,,,,,,,,,,,,,,,,,,,-9999
1954,11,,,,,,,,,,,,,,,,,,,,30.73999977,,,,,,1.462000012,,,,,4.106999874,,,,,,,,,,,,,,13.51000023,,,,,,,,,,,-9999
1954,12,,,,,,,,,,,,,,,,,,,,19.86000061,,,,,,,,,,,2.845999956,,,,,,,,,,,,,,8.916000366,,,,,,,,,,,-9999
1955,1,,,,,,,,,,,,,,,,,,,,14.18000031,,,,,,0.444999993,,,,,9.244999886,,,,,,,,,,,,,,,,,,,,,,,,,-9999
1955,2,,,,,,,,,,,,,,,,,,,,9.715999603,,,,,,0.460999995,,,,,14.98999977,,,,,,,,,,,,,,2.358999968,,,,,,,,,,,-9999
1955,3,,,,,,,,,,,,,,,,,,,,2.443000078,,,,,,,,,,,9.81099987,,,,,,,,,,,,,,2.358999968,,,,,,,,,,,-9999
1955,4,,,,,,,,,,,,,,,,,,,,3.336999893,,,,,,,,,,,,,,,,,,,,,,,,,2.772000074,,,,,,,,,,,-9999
1955,5,,,,,,,,,,,,,,,,,,,,16.29000092,,,,,,,,,,,2.51699996,,,,,,,,,,,,,,7.215000153,,,,,,,,,,,-9999
1955,6,,,,,,,,,,,,,,,,,,,,75.48999786,18.53000069,,,,,,,,,,8.562000275,,,,,,,,,,,,,,,,,,,,,,,,,-9999
1955,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.138999939,,,,,,,,,,,,,,19.88999939,,,,,,,,,,,-9999
1955,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.482999802,,,,,,,,,,,,,,22.88999939,,,,,,,,,,,-9999
1955,9,,,,,,,,,,,,,,,,,,,,,,,,,,12.02000046,,,,,13.77000046,,,,,,,,,,,,,,23.92000008,,,,,,,,,,,-9999
1955,10,,,,,,,,,,,,,,,,,,,,29.56999969,,,,,,1.889000058,,,,,6.18599987,,,,,,,,,,,,,,,,,,,,,,,,,-9999
1955,11,,,,,,,,,,,,,,,,,,,,15.18000031,,,,,,0.713,,,,,3.309000015,,,,,,,,,,,,,,,,,,,,,,,,,-9999
1955,12,,,,,,,,,,,,,,,,,,,,13.68000031,,,,,,,,,,,4.513999939,,,,,,,,,,,,,,,,,,,,,,,,,-9999
1956,1,,,,,,,,,,,,,,,,,,,,16.15999985,,,,,,,,,,,7.668000221,,,,,,,,,,,,,,5.811999798,,,,,,,,,,,-9999
1956,2,,,,,,,,,,,,,,,,,,,,4.123000145,,,,,,,,,,,16.29999924,,,,,,,,,,,,,,3.892999887,,,,,,,,,,,-9999
1956,3,,,,,,,,,,,,,,,,,,,,11.44999981,,,,,,,,,,,8.296999931,,,,,,,,,,,,,,3.928999901,,,,,,,,,,,-9999
1956,4,,,,,,,,,,,,,,,,,,,,19.43000031,,,,,,,,,,,2.266000032,,,,,,,,,,,,,,4.149000168,,,,,,,,,,,-9999
1956,5,,,,,,,,,,,,,,,,,,,,45.00999832,,,,,,,,,,,3.528000116,,,,,,,,,,,,,,9.258999825,,,,,,,,,,,-9999
1956,6,,,,,,,,,,,,,,,,,,,,20.69000053,,,,,,,,,,,3.082000017,,,,,,,,,,,,,,8.062999725,,,,,,,,,,,-9999
1956,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.281000137,,,30.56999969,,,,,,,,,,,16.05999947,,,,,,,,,,,-9999
1956,8,,,,,,,,,,,,,,,,,,,,53.43999863,,,,,,,,,,,18.15999985,,,,,,,,,,,,,,,,,,,,,,,,,-9999
1956,9,,,,,,,,,,,,,,,,,,,,30.63999939,,,,,,,,,,,12.09000015,,,3.808000088,,,,,,,,,,,,,,,,,,,,,,-9999
1956,10,,,,,,,,,,,,,,,,,,,,32.95999908,,,,,,,,,,,7.611999989,,,5.361999989,,,,,,,,,,,,,,,,,,,,,,-9999
1956,11,,,,,,,,,,,,,,,,,,,,21.79000092,,,,,,,,,,,3.845000029,,,5.024000168,,,,,,,,,,,,,,,,,,,,,,-9999
1956,12,,,,,,,,,,,,,,,,,,,,7.495999813,,,,,,,,,,,5.528999805,,,1.95599997,,,,,,,,,,,8.840000153,,,,,,,,,,,-9999
1957,1,,,,,,,,,,,,,,,,,,,,3.746999979,,,,,,,,,,,13.13000011,,,1.210000038,,,,,,,,,,,6.364999771,,,,,,,,,,,-9999
1957,2,,,,,,,,,,,,,,,,,,,,3.625,,,,,,,,,,,12.65999985,,,1.200000048,,,,,,,,,,,,,,,,,,,,,,-9999
1957,3,,,,,,,,,,,,,,,,,,,,1.949000001,,,,,,,,,,,2.823999882,,,1.200000048,,,,,,,,,,,,,,,,,,,,,,-9999
1957,4,,,,,,,,,,,,,,,,,,,,2.025000095,,,,,,,,0.059999999,,,1.254999995,,,1.200000048,,,,,,,,,,,,,,,,,,,,,,-9999
1957,5,,,,,,,,,,,,,,,,,,,,36.13999939,,,,,,,,2.530999899,,,1.549000025,,,14.88000011,,,,,,,,,,,,,,,,,,,,,,-9999
1957,6,,,,,,,,,,,,,,,,,,,,36.91999817,,,,,,,,1.118999958,,,2.512000084,,,7.980999947,,,,,,,,,,,,,,,,,,,,,,-9999
1957,7,,,,,,,,,,,,,,,,,,,,49.61000061,5.171999931,,,,,,,3.364000082,,,3.062999964,,,15.82999992,,,,,,,,,,,,,,,,,,,,,,-9999
1957,8,,,,,,,,,,,,,,,,,,,,98.81999969,13.75,,,,,,,5.203999996,,,20.07999992,,,29.15999985,,50.18000031,,,,,,,,,,,,,,,,,,,,-9999
1957,9,,,,,,,,,,,,,,,,,,,,43.31000137,4.281000137,,,,,,,1.850000024,,,12.21000004,,,5.84800005,,23.20000076,,,,,,,,,,,,,,,,,,,,-9999
1957,10,,,,,,,,,,,,,,,,,,,,30.65999985,1.820000052,,,,,,,0.851000011,,,6.815999985,,,4.679999828,,15.46000004,,,,,,,,,,,,,,,,,,,,-9999
1957,11,,,,,,,,,,,,,,,,,,,,27.73999977,1.052000046,,,,,,,0.456999987,,,4.368000031,,,6.703000069,,23.40999985,,,,,,,,,,,,,,,,,,,,-9999
1957,12,,,,,,,,,,,,,,,,,,,,23.18000031,0.952000022,,,,,,,0.263999999,,,3.398000002,,,5.927999973,,26.23999977,,,,,,,,,8.347000122,,,,,,,,,,,-9999
1958,1,,,,,,,,,,,,,,,,,,,,9.642000198,0.31400001,,,,,,,0.129999995,,,7.947999954,,,1.39199996,,16.62000084,,,,,,,,,2.190000057,,,,,,,,,,,-9999
1958,2,,,,,,,,,,,,,,,,,,,,7.471000195,0.191,,,,,,,0.075000003,,,12.82999992,,,1.200000048,,15.90999985,,,,,,,,,41.34999847,,,,,,,,,,,-9999
1958,3,,,,,,,,,,,,,,,,,,,,3.635999918,0.222000003,,,,,,,0.108000003,,,3.022000074,,,1.200000048,,13.43999958,,,,,,,,,,,,,,,,,,,,-9999
1958,4,,,,,,,,,,,,,,,,,,,,3.101000071,0.273000002,,,,,,,0.180000007,,,0.910000026,,,1.200999975,,11.67000008,,,,,,,,,,,,,,,,,,,,-9999
1958,5,,,,,,,,,,,,,,,,,,,,35.84000015,,,,,,,,,,,1.350999951,,,8.604000092,,50.58000183,,,,,,,,,,,,,,,,,,,,-9999
1958,6,,,,,,,,,,,,,,,,,,,,74.12000275,,,,,,,,7.598999977,,,3.512000084,,,38.22999954,,87.08000183,,,,,,,,,,,,,,,,,,,,-9999
1958,7,,,,,,,,,,,,,,,,,,,,50.13999939,,,,,,,,4.080999851,,,12.52999973,,,80.95999908,,23.54999924,,,,,,,,,,,,,,,,,,,,-9999
1958,8,,,,,,,,,,,,,,,,,,,,58.02999878,,,,,,,,8.279999733,,,18.36000061,,,80.98999786,,41.93000031,,,,,,,,,51.65999985,,,,,,,,,,,-9999
1958,9,,,,,,,,,,,,,,,,,,,,53.54999924,,,,,,,,4.256000042,,,11.64999962,,,69.83000183,,27.82999992,,,,,,,,,31.43000031,,,,,,,,,,,-9999
1958,10,,,,,,,,,,,,,,,,,,,,42.18999863,,,,,,,,2.163000107,,,7.519999981,,,98.81999969,,22.01000023,,,,,,,,,,,,,,,,,,,,-9999
1958,11,,,,,,,,,,,,,,,,,,,,37.97999954,,,,,,,,0.829999983,,,6.373000145,,,76.16000366,,20.95999908,,,,,,,,,,,,,,,,,,,,-9999
1958,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319000006,,,2.492000103,,,36.41999817,,23.12999916,,,,,,,,,6.763000011,,,,,,,21.25,,,,-9999
1959,1,,,,,,,,,,,,,,,,,,,,9.413999557,,,,,,,,0.148000002,,,5.574999809,,,27.11000061,,21.25,,,,,,,,,9.723999977,,,,,,,34.65000153,,,,-9999
1959,2,,,,,,,,,,,,,,,,,,,,4.90500021,,,,,,,,0.172999993,,,10.39000034,,,12.64999962,,18.42000008,,,,,,,,,6.322000027,,,,,,,19.57999992,,,,-9999
1959,3,,,,,,,,,,,,,,,,,,,,3.311000109,0.423000008,,,,,,,0.111000001,,,,,,11.67000008,,12.85000038,,,,,,,,,5.269000053,,,,,,,19.29999924,,,,-9999
1959,4,,,,,,,,,,,,,,,,,,,,82.95999908,7.454999924,,,,,,,1.335999966,,,11.07999992,,,,,,,,,,,,,,41.65999985,,,,,,,140.3999939,,,,-9999
1959,5,,,,,,,,,,,,,,,,,,,,64.09999847,7.723999977,,,,,,,3.424000025,,,9.340000153,,,75.27999878,,28.06999969,,,,,,,,,32.29999924,,,,,,,107.5,,,,-9999
1959,6,,,,,,,,,,,,,,,,,,,,56.56000137,8.887000084,,,,,,,6.47300005,,,3.163000107,,,,,26.12999916,,,,,,,,,38.97999954,,,,,,,133.3999939,,,,-9999
1959,7,,,,,,,,,,,,,,,,,,,,118.0999985,16.38999939,,,,,19.31999969,,12.02000046,,,,,,,,53.70000076,,,,,,,,,,,,,,,,187.5,,,,-9999
1959,8,,,,,,,,,,,,,,,,,,,,48.18000031,7.494999886,,,,,8.225999832,,6.782000065,,,,,,55.13000107,,18.34000015,,,,,,,,,,,,,,,,73.87999725,,,,-9999
1959,9,,,,,,,,,,,,,,,,,,,,,11.17000008,,,,,7.143000126,,4.775000095,,,,,,78.59999847,,37.63000107,,,,,,,,,48.40999985,,,,,,,88.38999939,,,,-9999
1959,10,,,,,,,,,,,,,,,,,,,,,3.114000082,,,,,4.605999947,,2.048000097,,,5.998000145,,,54.40999985,,17.82999992,,,,,,,,,17.70000076,,,,,,,44.25,,,,-9999
1959,11,,,,,,,,,,,,,,,,,,,,27.61000061,1.110000014,,,,,1.534000039,,0.978999972,,,4.175000191,,,68.94999695,,16.52000046,,,,,,,,,15.60000038,,,,,,,35.90999985,,,,-9999
1959,12,,,,,,,,,,,,,,,,,,,,11.63000011,0.549000025,,,,,0.753000021,,0.477999985,,,2.506999969,,,46.29999924,,25,,,,,,,,,7.736000061,,,,,,,17.46999931,,,,-9999
1960,1,,,,,,,,,,,,,,,,,,,,8.416000366,0.397000015,,,,,0.551999986,,0.282999992,,,7.334000111,,,27.68000031,,21.29999924,,,,,,,,,7.592000008,,,,,,,19.05999947,,,,-9999
1960,2,,,,,,,,,,,,,,,,,,,,7.577000141,0.214000002,,,,,0.365999997,,0.184,,,12,,,12.34000015,,17.35000038,,,,,,,,,6.34499979,,,,,,,15.05000019,,,,-9999
1960,3,,,,,,,,,,,,,,,,,,,,4.902999878,,,,,,0.834999979,,0.231999993,,,6.001999855,,,8.034000397,,16.37999916,,,,,,,,,5.914999962,,,,,,,21.43000031,,,,-9999
1960,4,,,,,,,,,,,,,,,,,,,,5.900000095,,,,,,0.60799998,,0.294999987,,,1.496000051,,,5.217000008,,,,,,,,,,,5.652999878,,,,,,,19.20999908,,,,-9999
1960,5,,,,,,,,,,,,,,,,,,,,5.330999851,0.680000007,,,,,,,0.546000004,,,0.966000021,,,37.81000137,,6.897999763,,,,,,,,,5.228000164,,,,,,,19.09000015,,,,-9999
1960,6,,,,,,,,,,,,,,,,,,,,71.43000031,9.258999825,,,,,10.77999973,,5.604000092,,,2.454999924,,,56.11000061,,26.10000038,,,,,,,,,19.04000092,,,,,,,99.84999847,,,,-9999
1960,7,,,,,,,,,,,,,,,,,,,,,6.987999916,,,,,26.45000076,,4.506999969,,,,,,48.47000122,,24.75,,,,,,,,,22.54000092,,,,,,,127.5,,,,-9999
1960,8,,,,,,,,,,,,,,,,,,,,,,,,,,17.75,,2.717000008,,,,,,45.97000122,,19.06999969,,,,,,,,,,,,,,,,77.80000305,,,,-9999
1960,9,,,,,,,,,,,,,,,,,,,,36.38999939,4.223999977,,,,,33.84999847,,2.141000032,,,,,,34.72999954,,14.56000042,,,,,,,,,18.05999947,,,,,,,36.38000107,,,,-9999
1960,10,,,,,,,,,,,,,,,,,,,,53.95999908,3.470000029,,,,,,,1.26699996,,,9.493000031,,,54.63999939,,20.04000092,,,,,,,,,17.78000069,,,,,,,49.75,,,,-9999
1960,11,,,,,,,,,,,,,,,,,,,,22.70000076,1.231999993,,,,,2.226999998,,0.537999988,,,4.352000237,,,56.20999908,,16.22999954,,,,,,,,,13.38000011,,,,,,,29.40999985,,,,-9999
1960,12,,,,,,,,,115.9000015,,,,,,,,,,,14.57999992,0.586000025,,,,,1.110999942,,0.213,,,3.736999989,,,26.43000031,,21.04999924,,,,,,,,,7.355000019,,,,,,,13.82999992,,,,-9999
1961,1,,,,,,,,,52.20999908,,,,,,,,,,,7.590000153,0.497999996,,,,,0.374000013,,0.150000006,,,6.906000137,,,11.89000034,,16.37000084,,,,,,,,,5.21600008,,,,,,,15.81000042,,,,-9999
1961,2,,,,,,,,,23.69000053,,,,,,,,,,,7.771999836,0.363000005,,,,,0.119000003,,0.158999994,,,11.36999989,,,4.652999878,,15.22000027,,,,,,,,,2.535000086,,,,,,,9.407999992,,,,-9999
1961,3,,,,,,,,,54.68999863,,,,,,,,,,,16.28000069,0.556999981,,,,,0.194000006,,0.261000007,,,7.856999874,,,38.77000046,,22.55999947,,,,,,,,,12.03999996,,,,,,,33.38000107,,,,-9999
1961,4,,,,,,,,,31.15999985,,,,,,,,,,,2.63499999,0.381000012,,,,,0.225999996,,0.203999996,,,4.543000221,,,12.77000046,,,,,,,,,,,4.532999992,,,,,,,12.80000019,,,,-9999
1961,5,,,,,,,,,27.39999962,,,,,,,,,,,4.731999874,0.377999991,,,,,0.388999999,,0.218999997,,,,,,8.680000305,,42.00999832,,,,,,,,,,,,,,,,13.14999962,,,,-9999
1961,6,,,,,,,,,83.5,,,,,,,,,,,44.72999954,3.611000061,,,,,1.639000058,,3.665999889,,,3.118000031,,,26.29999924,,16.61000061,,,,,,,,,,,,,,,,85.47000122,,,,-9999
1961,7,,,,,,,,,113.5999985,,,,,,,,,,,,10.60000038,,,,,1.529000044,,8.369999886,,,3.836999893,,,,,35.31000137,,,,,,,,,30.02000046,,,,,,,125.1999969,,,,-9999
1961,8,,,,,,,,,106.3000031,,,,,,,,,,,43.15000153,,,,,,5.379000187,,6.412000179,,,8.465000153,,,34.43999863,,18.13999939,,,,,,,,,28.98999977,,,,,,,104.5999985,,,,-9999
1961,9,,,,,,,,,188.8999939,,,,,,,,,,,103,,,,,,1.307999969,,11.38000011,,,23.67000008,,,145.1999969,,70.09999847,,,,,,,,,81.86000061,,,,,,,304,,,,-9999
1961,10,,,,,,,,,241.5,,,,,,,,,,,83.08000183,,,,,,1.898000002,,4.045000076,,,18.22999954,,,97.02999878,,44.91999817,,,,,,,,,47.34000015,,,,,,,104.5,,,,-9999
1961,11,,,,,,,,,316.7999878,,,,,,,,,,,35.33000183,,,,,,0.305999994,,1.286999941,,,5.005000114,,,72.26999664,,22.27000046,,,,,,,,,20.11000061,,,,,,,45.09999847,,,,-9999
1961,12,,,,,,,,,282.8999939,,,,,,,,,,,19.27000046,,,,,,,,,,,1.735999942,,,62.56000137,,24.61000061,8.550999641,,,,,,,,11.22000027,,,,,,,23.87000084,,,,-9999
1962,1,,,,,,,,,160.1999969,,,,,,,,,,,5.020999908,0.247999996,,,,,,,0.296000004,,,6.577000141,,,38.27999878,,18.45000076,4.646999836,,,,,,,,5.427999973,0.871999979,,,,,,15.52999973,,,,-9999
1962,2,,,,,,,,,67.87999725,,,,,,,,,,,1.65199995,0.228,,,,,0.035999998,,0.230000004,,,13.86999989,,,22.55999947,,17.20999908,2.517999887,,,,,,,,5.40899992,0.889999986,,,,,,16.20999908,,,,-9999
1962,3,,,,,,,,,22.79000092,,,,,,,,,,,,0.222000003,,,,,,,0.231999993,,,7.328999996,,,4.131000042,,15.86999989,1.01699996,,,,,,,,5.135000229,1.29400003,,,,,,20.15999985,,,,-9999
1962,4,,,,,,,,,21.81999969,,,,,,,,,,,,0.238000005,,,,,0.191,,0.358999997,,,0.915000021,,,4.125999928,,9.977999687,0.486999989,,,,,,,,4.479000092,1.61500001,,,,,,20.70999908,,,,-9999
1962,5,,,,,,,,10.09000015,,,,,,,,,,,,,0.279000014,,,,,0.191,,0.463,,,0.903999984,,,4.962999821,,8.501999855,0.949999988,,,,,,,,4.052999973,1.457000017,,,,,,18.63999939,,,,-9999
1962,6,,,,,,,,13.01000023,21.95999908,,,,,,,,,,,34.36000061,2.194999933,,,,,1.886000037,,2.289000034,,,1.18599999,,,5.412000179,,16.87999916,4.368999958,,,,,,,,17.37000084,10.47999954,,,,,,73.06999969,,,,-9999
1962,7,,,,,,,,,46.38000107,,,,,,,,,,,29.12000084,2.589999914,,,,,,,1.417999983,,,1.741999984,,,41.11999893,,12.52999973,4.394000053,,,,,,,,12.94999981,7.589000225,,,,,,28.75,,,,-9999
1962,8,,,,,,,,,,,,,,,,,,,,44.59999847,,,,,,,,2.640000105,,,2.259000063,,,30.31999969,,16.48999977,5.534999847,,,,,,,,16.62000084,15.15999985,,,,,,49.54999924,,,,-9999
1962,9,,,,,,,,,84.76000214,,,,,,,,,,,14.36999989,,,,,,16.79999924,,0.855000019,,,1.763000011,,,29.90999985,,8.876000404,3.345000029,,,,,,,,8.295999527,5.701000214,,,,,,19.20999908,,,,-9999
1962,10,,,,,,,,,,,,,,,,,,,,34.97999954,4.478000164,,,,,5.282000065,,1.036999941,,,1.899999976,,,35.16999817,,25.29000092,6.820000172,,,,,,,,18.01000023,11.02999973,,,,,,48.5,,,,-9999
1962,11,,,,,,,,,117.8000031,,,,,,,,,,,14.35999966,,,,,,3.905999899,,0.36500001,,,1.743000031,,,28.88999939,,21.59000015,4.953999996,,,,,,,,11.98999977,2.036000013,,,,,,22.11000061,,,,-9999
1962,12,,,,,,,,,48.5,,,,,,,,,,,10.42000008,0.5,,,,,1.521999955,,0.193000004,,,,,,29.20999908,,17.87999916,,,,,,,,,8.710000038,0.503000021,,,,,,13.19999981,,,,-9999
1963,1,,,,,,,,,16.12000084,,,,,,,,,,,3.967999935,0.273000002,,,,,0.61500001,,0.115999997,,,8.30300045,,,6.184999943,,16.17000008,,,,,0.238000005,,,,4.318999767,,,,,,,7.201000214,,,,-9999
1963,2,,,,,,,,11.14000034,13.22999954,,,,,,,,,,,2.838999987,0.231000006,,,,,0.279000014,,0.018999999,,,8.63599968,,,5.034999847,,15.64999962,0.481000006,,,,0.656000018,,,,3.190000057,,,,,,,7.607999802,,,,-9999
1963,3,,,,,,,,8.951999664,11.26000023,,,,,,,,,,,1.485999942,0.273000002,,,,,0.340000004,,0.044,,,2.006000042,,,4.342999935,,13.27999973,0.446999997,,,,0.917999983,,,,4.532000065,1.307999969,,,,,,15.93999958,,,,-9999
1963,4,,,,,,,,8.508999825,10.22999954,,,,,,,,,,,,0.300999999,,,,,0.442999989,,0.081,,,0.941999972,,,6.168000221,,12.23999977,0.686999977,,,,0.856000006,,,,4.823999882,0.617999971,,,,,,14.09000015,,,,-9999
1963,5,,,,,,,,9.944999695,32.93999863,,,,,,,,,,,11.35999966,0.671000004,,,,,0.555999994,,0.226999998,,,0.890999973,,,14.31999969,,9.142999649,1.835000038,,,,2.638000011,,,,5.743999958,3.444999933,,,,,,25.59000015,,,,-9999
1963,6,,,,,,,,12.34000015,42.49000168,,,,,,,,,,,27.09000015,1.976999998,,,,,2.095999956,,1.212000012,,,1.363999963,,,21.82999992,,9.005999565,2.890000105,,,,5.27699995,,,,8.862999916,5.008999825,,,,,,27.29999924,,,,-9999
1963,7,,,,,,,,17.84000015,79.30000305,,,,,,,,,,,,12.34000015,,,,,4.186999798,,,,,3.289000034,,,76.80000305,,39.93999863,8.729000092,,,,38.43000031,,,,37.75,31.81999969,,,,,,140.3999939,,,,-9999
1963,8,,,,,,,,24.15999985,105.8000031,,,,,,,,,,,88.83000183,11.47999954,,,,,13.17000008,,8.173999786,,,11.39999962,,,94.83000183,,41.25,8.12100029,,,,45.75999832,,,,,37.59999847,,,,,,205.3000031,,,,-9999
1963,9,,,,,,,,33.29000092,131.8999939,,,,,,,,,,,,10.46000004,,,,,6.722000122,,,,,18.67000008,,,93.66000366,,37.58000183,8.494000435,,,,45.52999878,,,,55.36999893,39,,,,,,171.3999939,,,,-9999
1963,10,,,,,,,,115.5,196.8000031,,,,,,,,,,,67.16000366,3.237999916,,,,,1.567000031,,2.299999952,,,10.19999981,,,78.80999756,,31.76000023,10.77000046,,,,25.82999992,,,,34.72000122,22.43000031,,,,,,80.51000214,,,,-9999
1963,11,,,,,,,,258.3999939,311.8999939,,,,,,,,,,,50.63999939,2.915999889,,,,,0.757000029,,1.544999957,,,10.81999969,,,144.1000061,,31.96999931,11.56000042,,,,23.89999962,,,,50.09999847,,,,,,,89.87000275,,,,-9999
1963,12,,,,,,,,269.7999878,327.2000122,,,,,,,,,,,27,1.25999999,,,,,1.628999949,,,,,4.493999958,,,173.3000031,,21.62999916,11.27999973,,,,7.789999962,,,,26.30999947,5.797999859,,,,,,45.02999878,,,,-9999
1964,1,,,,,,,,138.3000031,222.1000061,,,,,,,,,,,15.57999992,0.600000024,,,,,0.342000008,,0.305999994,,,2.73300004,,,46.09999847,,20.86000061,7.113999844,,,,5.065000057,,,,11.73999977,1.083999991,,,,,,17.63999939,,,,-9999
1964,2,,,,,,,,,78.30000305,,,,,,,,,,,,,,,,,0.356999993,,,,,11.60000038,,,19.03000069,,15.39000034,2.943000078,,,,1.389999986,,,,6.960000038,0.569999993,,,,,,12.40999985,,,,-9999
1964,3,,,,,,,,,34.29999924,,,,,,,,,,,,,,,,,0.186000004,,,,,14.5,,,10.42000008,,13.82999992,,,,,0.240999997,,,,9.104000092,1.292999983,,,,,,24.78000069,,,,-9999
1964,4,,,,,,,,,24.78000069,,,,,,,,,,,,0.455000013,,,,,2.045000076,,0.26699999,,,1.758999944,,,5.863999844,,9.888999939,,,,,0.229000002,,,,11.97000027,0.931999981,,,,,,25.04999924,,,,-9999
1964,5,,,,,,,,,27.60000038,,,,,,,,,,,2.007999897,0.657999992,,,,,2.147000074,,0.418000013,,,0.92900002,,,5.146999836,,7.916999817,0.515999973,,,,0.282999992,,,,6.756999969,1.248000026,,,,,,21.13999939,,,,-9999
1964,6,,,,,,,,,33.16999817,,,,,,,,,,,16.62000084,1.164999962,,,,,16.87000084,,0.810000002,,,1.592000008,17.11000061,,14.11999989,,2.819000006,1.608999968,,,,2.088000059,,,,11.35999966,3.822000027,,,,,,25.84000015,,,,-9999
1964,7,,,,,,,,,57.45999908,,,,,,,,,,,31.40999985,2.315000057,,,,,,,1.82099998,,,,25.28000069,,24.97999954,,10.35000038,3.296000004,,,,6.413000107,,,,16.62999916,8.555000305,,,,,,41.31999969,,,,-9999
1964,8,,,,,,,,,,,,,,,,,,,,38.40999985,5.606999874,,,,,,,,,,,23.76000023,,31.54999924,,11.25,3.546999931,,,,9.765999794,,,,20.29000092,11.77000046,,,,,,65.88999939,,,,-9999
1964,9,,,,,,,,,74.80000305,,,,,,,,,,,43.63999939,3.111000061,,,,,5.708000183,,1.557000041,,,2.118000031,35.88999939,,39.27999878,,16.11000061,6.013999939,,,,10.02999973,,,,19.07999992,11.72000027,,,,,,39.27000046,,,,-9999
1964,10,,,,,,,,,119.1999969,,,,,,,,,,,25.70000076,1.562999964,,,,,4.387000084,,0.561999977,,,1.875,35.86000061,,39.22000122,,,,,,,0.686999977,,,,10.25,4.592000008,,,,,,24.82999992,,,,-9999
1964,11,,,,,,,,,115.3000031,,,,,,,,,,,12.35999966,0.850000024,,,,,2.187000036,,0.279000014,,,2.006999969,26.70000076,,34.09999847,,22.57999992,4.80700016,,,,4.127999783,,,,10.07999992,0.783999979,,,,,,20.45999908,,,,-9999
1964,12,,,,,,,,,107.9000015,,,,,,,,,,,20.65999985,0.870999992,,,,,1.608999968,,0.254999995,,,1.817999959,28.62999916,,34.00999832,,20.23999977,5.443999767,,,,4.981999874,,,,18.32999992,,,,,,,52.20000076,,,,-9999
1965,1,,,,,,,,,43.04000092,,,,,,,,,,,8.156999588,0.499000013,,,,,0.899999976,,0.109999999,,,8.074000359,13.38000011,,17.20000076,,17.56999969,2.358999968,,,,0.927999973,,,,5.157000065,,,,,,,,,,,-9999
1965,2,,,,,,,,17.38999939,18.05999947,,,,,,,,,,,5.777999878,0.509000003,,,,,0.493000001,,0.094999999,,,11.13000011,12.27000046,,17.37000084,,17.94000053,2.47300005,,,,2.359999895,,,,3.967000008,,,,,,,13.92000008,,,,-9999
1965,3,,,,,,,,13.27000046,7.552999973,,,,,,,,,,,,0.330000013,,,,,0.439999998,,0.075999998,,,7.701000214,6.147999763,,11.11999989,,11.28999996,,,,,0.264999986,,,,3.082999945,,,,,,,11.56000042,,,,-9999
1965,4,,,,,,,,,136.5,,,,,,,,,,,49.63000107,2.637000084,,,,,0.744000018,,0.5,,,1.731999993,,,,,,9.798999786,,,,28.39999962,,,,,15.19999981,,,,,,74.41000366,,,,-9999
1965,5,,,,,,,,81.26000214,116.3000031,,,,,,,,,,,62.40999985,6.738999844,,,,,1.583999991,,1.059999943,,,3.088000059,,,36.75,,36.27999878,11.23999977,,,,16.03000069,,,,40.59000015,,,,,,,107.5999985,,,,-9999
1965,6,,,,,,,,99.77999878,217.6000061,,,,,,,,,,,72.90000153,6.958000183,,,,,,,1.856999993,,,9.140999794,,,20.95000076,,36.54999924,7.875,,,,,,,,36.31000137,,,,,,,76.40000153,,,,-9999
1965,7,,,,,,,,58.90999985,169.3999939,,,,,,,,,,,118.0999985,18.53000069,,,,,,,13.60999966,,,18.31999969,,,161.1999969,,51.70000076,9.487000465,,,,,,,,84.01999664,61.54999924,,,,,,383.6000061,,,,-9999
