, "CCCMA ""CGCM3"" a", "CCCMA ""CGCM3"" b", "GFDL ""CM2"" a", "GFDL ""CM2"" b", "GISS ""AOM"" a", "GISS ""AOM"" b", "historico mas futuro", "MPI ""ECHAM5"" a", "MPI ""ECHAM5"" b", "MRI ""CGCM2.3.2."" a", "MRI ""CGCM2.3.2."" b", "NIES ""MIRO3.2."" a", "NIES ""MIRO3.2."" b", "UKMO ""HADCM3"" a", "UKMO ""HADCM3"" b"
"Nov 2021", 35.4047, 26.3754, 41.9411, 40.8956, 43.9835, 46.3211, 28.0363, 41.7869, 33.8691, 36.5006, 41.9944, 21.7159, 47.6532, 46.5299, 45.9897
"Dec 2021", 40.777, 21.9243, 37.4618, 37.1766, 39.458, 52.7525, 27.3759, 36.1266, 35.2051, 45.0338, 63.569, 29.2377, 53.388, 45.8861, 52.6049
"Jan 2022", 31.4451, 17.3419, 31.1599, 29.2499, 37.4619, 38.0697, 22.0493, 32.139, 27.0532, 32.0673, 64.5395, 26.3024, 44.688, 38.9461, 38.8949
"Feb 2022", 23.3392, 12.6719, 21.64, 19.1416, 24.4787, 23.7271, 15.5609, 19.91, 17.8824, 20.6215, 41.4386, 16.1064, 29.765, 24.1661, 23.8071
"Mar 2022", 13.5223, 8.6227, 14.5149, 13.7229, 16.8913, 14.6346, 11.6439, 15.4224, 11.3445, 14.6036, 22.9742, 9.9563, 17.3108, 17.0999, 14.2323
"Apr 2022", 11.4354, 10.8243, 13.0402, 10.2496, 11.9877, 12.4065, 8.76654, 13.9567, 9.53933, 14.052, 16.1419, 8.5079, 13.5525, 11.9126, 17.0553
"May 2022", 10.8255, 26.679, 18.8998, 12.5437, 21.2737, 11.0109, 12.1237, 16.4007, 8.75043, 12.2889, 16.3304, 16.9642, 17.9636, 11.7872, 34.7387
"Jun 2022", 16.6509, 19.8812, 16.8839, 11.9902, 18.0834, 8.80654, 10.2651, 16.2086, 6.90817, 18.0669, 12.552, 11.6893, 18.6254, 12.4117, 22.3263
"Jul 2022", 15.7418, 18.6827, 22.0503, 10.3476, 15.0959, 9.02318, 11.2045, 13.2976, 17.2107, 13.9174, 14.5006, 10.4066, 16.1464, 13.2446, 17.4601
"Aug 2022", 12.3224, 13.651, 14.8802, 8.43538, 13.0453, 7.64769, 10.4388, 10.9968, 13.9481, 17.8002, 12.5283, 9.52088, 12.8482, 12.7069, 15.5597
"Sep 2022", 11.5496, 12.6923, 15.7969, 9.67822, 11.6188, 8.2184, 9.57495, 10.3643, 13.6219, 12.977, 10.65, 9.54369, 15.6782, 14.453, 14.147
"Oct 2022", 17.0945, 17.5889, 22.3819, 12.0986, 20.8151, 16.7557, 15.3094, 16.9771, 18.9926, 14.2737, 15.0864, 13.1918, 25.0846, 15.9675, 18.9954
"Nov 2022", 45.1926, 37.3791, 38.8545, 30.4378, 41.6865, 47.1038, 29.6299, 30.1871, 37.9626, 29.8591, 32.1903, 29.0567, 55.4532, 45.7462, 48.2085
"Dec 2022", 38.0412, 30.6334, 37.105, 30.2306, 33.7467, 35.0381, 27.7569, 25.657, 44.7418, 31.4625, 26.6632, 26.5508, 37.6384, 59.8015, 39.8536
"Jan 2023", 28.2914, 25.8737, 31.4254, 18.874, 30.4641, 26.3899, 26.8236, 23.0096, 43.9249, 31.0381, 21.3089, 26.1153, 31.1223, 48.199, 29.7482
"Feb 2023", 19.2585, 18.6585, 19.659, 13.3365, 21.6541, 16.7769, 18.1587, 14.8909, 23.5977, 19.2115, 13.9921, 15.7594, 19.9231, 28.7592, 19.6611
"Mar 2023", 13.1851, 11.6837, 13.3614, 8.7588, 13.7258, 10.935, 12.2199, 9.60866, 16.7003, 11.9338, 9.83381, 10.3953, 12.5614, 17.0987, 13.3995
"Apr 2023", 13.2936, 9.2907, 10.4903, 6.89804, 10.7134, 9.82633, 9.37529, 9.79388, 15.1103, 13.8988, 9.46435, 8.77926, 10.379, 15.6844, 12.0319
"May 2023", 15.4244, 9.23799, 10.7705, 8.87516, 17.6045, 13.2858, 8.57789, 11.9471, 15.9978, 20.2999, 15.8021, 10.0148, 11.6202, 18.0489, 18.2538
"Jun 2023", 24.2377, 6.7994, 13.8965, 6.78164, 16.6204, 10.5752, 8.05828, 9.50554, 11.8287, 15.0431, 16.4813, 9.63365, 15.0469, 15.7862, 13.9851
