, "CCCMA ""CGCM3"" a", "CCCMA ""CGCM3"" b", "GFDL ""CM2"" a", "GFDL ""CM2"" b", "GISS ""AOM"" a", "GISS ""AOM"" b", "historico mas futuro", "MPI ""ECHAM5"" a", "MPI ""ECHAM5"" b", "MRI ""CGCM2.3.2."" a", "MRI ""CGCM2.3.2."" b", "NIES ""MIRO3.2."" a", "NIES ""MIRO3.2."" b", "UKMO ""HADCM3"" a", "UKMO ""HADCM3"" b"
"Mar 2030", 5.25983, 10.3984, 7.3654, 6.48513, 10.2513, 10.548, 7.38518, 10.8001, 4.94674, 5.65612, 10.5709, 6.21536, 8.14834, 9.18357, 8.60336
"Apr 2030", 4.72615, 11.396, 5.44878, 15.0064, 8.77296, 8.18391, 5.81851, 13.3738, 14.6962, 6.82319, 7.05635, 5.14071, 8.50211, 7.29748, 9.40496
"May 2030", 7.35246, 10.0602, 6.30476, 17.6504, 11.3545, 16.0673, 10.415, 12.5245, 14.8517, 13.4708, 6.66426, 11.9598, 12.3094, 13.207, 16.935
"Jun 2030", 13.4683, 8.51417, 11.4113, 7.36926, 8.60895, 13.9457, 10.2884, 14.6237, 16.4535, 11.9856, 22.2237, 8.13319, 15.0094, 8.67486, 14.1103
"Jul 2030", 20.2268, 11.1077, 8.01479, 9.00986, 15.9742, 7.1693, 9.3634, 12.6741, 16.2721, 8.27413, 11.1846, 9.42247, 21.4639, 16.8794, 11.5886
"Aug 2030", 8.95769, 11.5401, 5.24871, 8.11263, 10.2917, 13.5503, 5.3571, 7.34729, 11.2412, 5.16099, 14.8357, 5.96996, 9.00516, 13.5935, 7.50799
"Sep 2030", 6.51827, 6.67119, 6.39784, 11.0194, 7.54874, 7.03547, 6.07588, 7.72674, 6.98791, 5.31221, 8.62856, 7.53036, 8.81138, 6.43215, 7.38984
"Oct 2030", 9.28465, 6.59808, 6.32229, 8.61522, 9.33746, 8.48096, 7.07938, 7.82126, 13.0704, 8.12766, 9.04446, 9.17675, 8.29827, 8.42452, 9.45388
"Nov 2030", 23.672, 20.9085, 16.3789, 22.7322, 19.0587, 27.722, 14.0933, 21.9004, 28.4372, 17.8553, 22.8099, 23.6196, 19.6041, 20.7906, 18.6315
"Dec 2030", 20.9505, 21.6233, 14.5181, 24.9908, 16.6476, 22.4716, 13.7216, 19.8201, 24.1478, 22.9913, 24.4188, 19.6827, 26.9277, 19.2047, 20.7387
"Jan 2031", 25.4477, 22.4055, 12.6337, 32.9173, 16.0024, 21.2412, 14.6773, 18.5085, 23.6311, 23.1001, 23.8561, 16.369, 21.2942, 18.5604, 16.6403
"Feb 2031", 15.384, 14.156, 8.96115, 19.1439, 10.0332, 14.2225, 10.085, 11.4609, 14.5873, 14.6466, 14.2787, 11.5934, 13.0143, 11.4792, 10.7204
"Mar 2031", 9.65427, 9.39727, 6.55371, 12.7754, 6.84278, 9.80326, 7.33074, 7.46056, 10.1215, 11.2785, 9.12275, 9.41598, 8.58856, 7.43384, 7.63726
"Apr 2031", 11.1542, 9.19159, 5.75994, 14.5922, 5.93081, 7.42274, 6.0956, 7.48202, 7.61498, 7.87332, 7.76097, 8.81989, 8.96253, 9.43328, 6.57545
"May 2031", 14.246, 13.8659, 14.9537, 13.7599, 7.45646, 9.77431, 6.19869, 19.3289, 15.5345, 20.7043, 13.783, 7.90914, 27.5895, 10.2185, 11.9697
"Jun 2031", 10.3042, 13.6791, 11.7751, 10.76, 9.81255, 17.2311, 6.77586, 12.3069, 16.593, 12.8021, 7.71948, 9.52649, 10.5585, 10.6566, 10.2007
"Jul 2031", 18.5667, 9.20212, 7.41004, 7.78362, 11.3884, 14.7357, 9.46852, 17.7765, 15.5349, 12.7636, 18.8322, 7.38716, 13.238, 15.0141, 11.4046
"Aug 2031", 11.8846, 9.3414, 6.18694, 8.61607, 7.15128, 13.9245, 9.3263, 9.15843, 9.20757, 8.55558, 8.47811, 11.2543, 7.75574, 7.38137, 6.54248
"Sep 2031", 10.4574, 5.90293, 5.88031, 6.52197, 9.83265, 7.78243, 6.31806, 9.4472, 8.07365, 8.31909, 9.12635, 6.87483, 7.25217, 7.04014, 6.0109
"Oct 2031", 7.85465, 5.69996, 6.41251, 7.46666, 7.03737, 9.21714, 6.29187, 10.6813, 9.72811, 12.3658, 12.1451, 7.64936, 11.0869, 6.33549, 7.08916
"Nov 2031", 24.4356, 19.3624, 12.1158, 12.8529, 23.548, 21.5676, 14.3823, 22.0822, 22.9345, 25.1407, 24.8718, 20.9145, 27.2609, 20.3058, 23.0995
"Dec 2031", 20.523, 19.3167, 9.88096, 11.4103, 24.5229, 26.0709, 16.0244, 31.2475, 36.3621, 19.3533, 29.1512, 17.2059, 19.0755, 18.5928, 22.4107
"Jan 2032", 20.7388, 19.613, 8.26599, 10.2092, 25.0161, 31.6617, 16.4422, 28.8882, 32.1884, 17.4195, 32.2164, 14.5508, 15.5314, 16.9382, 19.6065
"Feb 2032", 14.5176, 12.7663, 5.95836, 7.5355, 16.818, 17.0203, 11.4572, 16.618, 20.7311, 12.8835, 21.4209, 11.9692, 10.4484, 11.1822, 12.9163
"Mar 2032", 9.81232, 9.10591, 4.49997, 5.54611, 10.3712, 10.8827, 7.48153, 10.6626, 13.4183, 8.24359, 11.7237, 7.24125, 6.99329, 7.29714, 9.49765
"Apr 2032", 14.7778, 8.20452, 4.55267, 5.05608, 11.5563, 18.8775, 12.8949, 10.1071, 10.6067, 8.83586, 10.5878, 5.985, 11.99, 5.73744, 6.5405
"May 2032", 11.8681, 20.3059, 15.3396, 7.71182, 9.66874, 12.5563, 10.1586, 15.0927, 15.635, 11.8077, 11.4613, 12.6408, 7.67103, 9.49796, 9.64367
"Jun 2032", 21.0482, 23.0572, 5.18682, 14.011, 17.9464, 16.4302, 6.41858, 13.4143, 12.162, 9.90693, 9.35725, 17.5508, 19.1119, 11.5836, 9.64584
"Jul 2032", 13.6642, 15.8349, 14.2214, 10.2497, 11.9611, 12.3905, 9.15173, 10.6251, 11.7295, 6.97549, 12.7316, 9.09508, 8.56447, 9.4816, 8.10338
"Aug 2032", 8.17671, 9.14382, 8.97172, 5.35221, 7.19953, 6.83853, 5.25612, 6.4412, 7.43325, 8.88294, 6.95885, 6.52179, 6.25336, 6.45758, 6.19286
"Sep 2032", 7.62632, 7.14201, 7.33546, 5.72243, 6.28889, 7.44223, 4.38819, 5.8859, 6.95104, 6.86269, 6.41909, 5.82149, 6.93451, 6.24395, 4.79702
"Oct 2032", 10.0311, 7.9151, 8.10982, 6.15451, 9.09686, 9.91808, 6.53262, 8.8454, 7.30354, 8.30746, 7.05043, 8.58342, 9.35815, 7.61977, 9.26394
"Nov 2032", 19.1365, 18.3819, 22.3539, 13.4933, 21.5685, 23.2169, 11.5858, 13.6265, 17.1841, 20.7694, 12.1657, 18.5172, 19.839, 19.5765, 13.6063
"Dec 2032", 19.6359, 16.7256, 24.7733, 15.881, 20.6023, 17.2044, 8.70254, 17.3668, 13.6732, 22.9546, 14.6537, 15.8658, 15.9307, 15.7002, 11.1636
"Jan 2033", 18.6446, 12.9239, 26.2862, 12.1355, 21.3589, 15.7913, 9.22392, 15.697, 12.766, 19.0045, 15.349, 14.3237, 13.5095, 13.1326, 12.5872
"Feb 2033", 13.2641, 9.35565, 18.3697, 8.36457, 17.6896, 11.6149, 6.67414, 9.97069, 9.053, 13.6123, 11.2037, 9.77395, 9.61569, 9.2284, 8.98921
"Mar 2033", 11.3826, 6.34478, 11.0685, 5.90353, 11.1767, 7.4717, 4.69353, 6.50999, 6.13476, 11.3513, 8.33792, 7.75772, 7.68741, 7.09219, 6.66603
"Apr 2033", 8.82087, 5.25523, 9.66282, 5.58574, 7.83074, 11.2836, 5.71574, 8.30038, 5.83777, 10.5449, 6.00559, 9.19022, 8.12493, 20.0325, 5.21054
"May 2033", 11.1825, 13.3475, 13.8025, 8.01123, 9.43494, 10.0296, 6.37674, 15.9861, 8.37391, 15.5691, 10.4431, 16.0727, 24.5615, 11.0595, 22.1418
"Jun 2033", 13.26, 8.41656, 17.3781, 9.14115, 12.3351, 11.9499, 10.5083, 13.5974, 14.2486, 23.2601, 11.0475, 14.1646, 13.6568, 10.4073, 21.7664
"Jul 2033", 15.1872, 11.6863, 11.877, 7.76475, 8.77264, 12.1069, 4.64302, 10.9136, 14.9276, 13.7648, 7.83255, 7.72248, 12.1648, 7.43422, 16.0621
"Aug 2033", 6.59498, 5.12368, 8.90643, 7.46613, 6.66191, 7.13481, 4.92564, 6.85172, 7.23946, 13.213, 5.96558, 8.30736, 7.32136, 5.26477, 8.86278
"Sep 2033", 8.07538, 10.1574, 6.48062, 5.23109, 8.62686, 7.8578, 4.80691, 6.9664, 5.87907, 10.1752, 10.5619, 5.41274, 6.57958, 4.84029, 8.01166
"Oct 2033", 9.3968, 9.05639, 7.68498, 7.85864, 7.61363, 8.59382, 4.90574, 8.10568, 10.7671, 10.7448, 8.42497, 9.6802, 8.74235, 7.50504, 7.78242
"Nov 2033", 19.2145, 22.3179, 18.6437, 12.4115, 19.2982, 20.4717, 12.5909, 20.5841, 25.2166, 23.2859, 25.4403, 21.3267, 19.3891, 15.8136, 26.4834
"Dec 2033", 15.6659, 22.9846, 14.0491, 12.0553, 15.8567, 22.5804, 11.9908, 23.5552, 26.0064, 25.3762, 24.5751, 18.3926, 26.4098, 13.1845, 19.2923
"Jan 2034", 12.0609, 15.2355, 13.4668, 10.6176, 12.8252, 24.7759, 11.4833, 16.9397, 25.2366, 25.703, 19.4392, 15.1896, 25.7212, 9.81136, 17.3643
"Feb 2034", 9.06888, 10.9735, 12.2929, 7.34007, 9.18275, 16.5158, 8.92456, 10.585, 15.7874, 14.5054, 13.6347, 10.0937, 15.4414, 6.83781, 12.184
"Mar 2034", 6.04947, 7.56259, 7.47954, 5.69778, 6.2004, 10.5585, 7.79285, 7.33432, 10.0419, 12.9482, 9.38242, 7.51034, 12.6235, 7.04312, 7.82193
"Apr 2034", 4.80538, 5.84052, 6.07996, 5.42755, 5.90713, 15.2683, 7.32053, 6.01505, 12.8369, 7.65821, 10.2965, 6.39001, 9.15098, 6.65674, 7.16888
"May 2034", 17.6225, 14.4177, 9.27195, 7.79476, 9.38845, 18.2576, 8.27446, 7.51871, 14.9826, 22.0341, 13.05, 13.3582, 9.85831, 11.5324, 8.98261
"Jun 2034", 12.2411, 19.2044, 10.2386, 18.368, 8.94043, 12.8523, 6.56116, 9.21044, 14.2363, 18.9983, 12.2668, 17.8614, 15.226, 15.5953, 13.302
"Jul 2034", 20.7497, 17.6035, 10.1914, 8.21766, 6.79768, 11.2789, 6.54691, 11.0353, 21.3089, 12.0016, 12.0639, 12.4486, 11.0193, 15.8573, 8.93696
"Aug 2034", 14.326, 9.17491, 4.98118, 9.16879, 7.67583, 10.3946, 4.19606, 5.13952, 12.0644, 7.91616, 6.78432, 7.49418, 8.06182, 6.24334, 11.3841
"Sep 2034", 9.67808, 6.39524, 5.13836, 5.42523, 8.97166, 8.03542, 7.39068, 5.19768, 10.3386, 7.30804, 5.97215, 5.59219, 6.4294, 5.62332, 7.51206
"Oct 2034", 8.79939, 9.61658, 5.14124, 7.94768, 7.52294, 9.08265, 5.69981, 6.83739, 11.0096, 11.3645, 9.03154, 8.44115, 7.22456, 7.38607, 7.88563
"Nov 2034", 24.5758, 20.8107, 14.0673, 18.8128, 14.4093, 17.5832, 11.9135, 15.7652, 35.9538, 25.567, 15.8937, 25.183, 13.2057, 21.8292, 26.5499
"Dec 2034", 23.0048, 21.4147, 11.7022, 19.4828, 21.2176, 16.6105, 10.8512, 15.3111, 28.9142, 25.2319, 15.3572, 14.8925, 18.6649, 26.519, 19.5148
"Jan 2035", 22.803, 18.8823, 9.91916, 14.0725, 19.4138, 19.0128, 5.16523, 14.2619, 26.3034, 20.9269, 13.1456, 16.8822, 12.9159, 26.7593, 20.6498
"Feb 2035", 14.1881, 11.5992, 6.65178, 10.5241, 11.6935, 12.5888, 4.99596, 9.19005, 16.4384, 13.02, 9.68722, 10.1923, 10.3597, 15.8135, 13.0062
"Mar 2035", 9.07808, 7.90571, 4.73155, 7.2457, 9.86012, 8.09068, 3.84705, 7.3632, 13.4009, 9.39125, 7.01783, 7.09258, 7.3604, 9.84954, 9.25899
"Apr 2035", 8.22079, 10.4202, 4.83585, 10.636, 6.93975, 6.41577, 3.38539, 11.6305, 14.3603, 7.29218, 5.77021, 5.62147, 5.30863, 10.5363, 8.99888
"May 2035", 8.76425, 18.3447, 18.6144, 13.8018, 13.7049, 13.5047, 2.81536, 21.5524, 13.1395, 15.1007, 24.977, 10.8479, 9.09538, 22.6683, 12.0093
"Jun 2035", 12.5025, 13.4098, 7.23191, 16.1445, 20.0411, 7.17614, 2.52419, 20.2844, 14.5658, 7.30127, 10.9161, 6.60547, 15.1598, 15.5847, 14.7537
"Jul 2035", 16.3314, 9.65123, 21.9377, 14.2182, 10.1892, 9.0975, 2.1386, 13.6183, 9.63507, 7.00898, 7.68131, 7.35845, 7.48223, 9.47792, 10.3149
"Aug 2035", 6.41272, 7.45495, 10.3461, 8.0481, 6.68066, 7.42445, 1.88766, 14.7429, 8.79931, 8.29025, 12.9483, 6.80587, 6.3754, 13.3026, 14.6233
"Sep 2035", 6.09842, 9.07067, 7.48127, 8.4689, 9.54383, 8.04967, 1.73496, 9.38181, 7.31677, 5.68958, 7.00952, 5.33665, 6.12133, 7.3046, 9.81044
"Oct 2035", 6.69251, 7.02707, 9.62546, 9.5746, 8.47258, 9.77768, 1.50083, 15.8001, 7.69523, 4.86041, 6.67398, 7.14696, 9.33837, 6.51028, 13.7
"Nov 2035", 20.8298, 15.4985, 24.7343, 14.2408, 20.9391, 16.2857, 1.38929, 29.2683, 14.7852, 12.7376, 19.3214, 13.4138, 15.1535, 23.3385, 25.4506
"Dec 2035", 20.3904, 20.1555, 24.7003, 20.3006, 21.6722, 18.5992, 1.20675, 44.9458, 19.1355, 13.4436, 22.158, 9.90367, 15.8843, 19.237, 25.3359
"Jan 2036", 17.0015, 14.0927, 22.6011, 17.1941, 20.976, 18.2616, 1.0858, 40.2968, 21.604, 12.7568, 23.7982, 7.63437, 13.0157, 17.3987, 28.3867
"Feb 2036", 10.623, 9.8678, 12.9525, 11.5594, 14.8239, 13.0201, 1.08549, 22.3896, 12.7948, 9.02672, 14.719, 5.94429, 9.1496, 11.1324, 17.3037
"Mar 2036", 7.25457, 6.82154, 8.7481, 8.71603, 9.43503, 9.14396, 0.889408, 15.6603, 8.35147, 6.02374, 10.249, 5.24749, 7.86899, 9.07689, 13.3682
"Apr 2036", 6.82809, 7.43051, 7.78724, 6.32315, 8.79051, 7.87857, 0.8379, 12.5307, 6.51759, 6.69131, 10.4803, 6.54272, 6.1524, 6.47442, 15.8047
"May 2036", 6.61943, 9.1738, 7.8194, 22.6855, 16.7602, 10.3037, 0.743462, 17.8094, 8.42355, 8.12928, 14.3795, 15.4626, 8.23688, 12.6486, 11.0115
"Jun 2036", 5.57447, 12.9726, 6.03188, 10.6794, 13.9549, 8.55643, 0.707501, 19.0152, 6.75053, 6.71777, 21.2929, 15.6289, 11.4148, 8.58756, 10.9199
"Jul 2036", 8.0356, 15.4517, 9.39645, 12.9642, 13.2329, 20.8056, 0.63287, 15.6516, 7.2463, 8.2554, 18.7765, 7.74513, 12.3866, 16.4842, 23.6532
"Aug 2036", 12.9485, 9.20706, 7.4447, 12.1121, 7.26214, 7.34965, 0.586929, 9.6659, 4.756, 5.08283, 14.4124, 8.62442, 12.0061, 6.47486, 8.34388
"Sep 2036", 8.81586, 7.91403, 6.4923, 7.4426, 7.39392, 6.56292, 0.564258, 7.09004, 4.83503, 6.56746, 11.3004, 8.52517, 11.0484, 7.36153, 8.50986
"Oct 2036", 7.13358, 6.84148, 5.81063, 9.04791, 8.40681, 9.36325, 0.508787, 9.72697, 3.47588, 8.5225, 13.5275, 9.9392, 11.6727, 7.74814, 11.3785
"Nov 2036", 20.5394, 20.6983, 15.9365, 17.8639, 23.3359, 19.2145, 0.489699, 30.8074, 10.1506, 14.5739, 29.5433, 21.4326, 28.2442, 16.9623, 16.3175
"Dec 2036", 21.3117, 19.7635, 14.6072, 21.1481, 21.3488, 20.4775, 0.441297, 21.0367, 9.4403, 16.5013, 31.1814, 19.7617, 27.1089, 14.5842, 21.9534
"Jan 2037", 15.228, 23.2927, 10.2471, 16.5789, 16.5795, 17.3606, 0.411026, 20.1244, 7.41161, 20.5833, 32.0784, 16.0728, 27.7226, 13.1465, 16.7197
"Feb 2037", 11.6894, 15.8459, 7.44456, 12.6481, 10.6361, 12.5645, 0.424383, 12.4207, 5.70196, 12.6658, 21.1126, 10.9552, 15.2229, 8.78559, 11.7568
"Mar 2037", 10.3591, 9.42413, 5.68807, 9.22656, 8.10213, 8.34895, 0.358243, 8.30542, 4.19196, 8.94628, 13.1613, 7.43378, 10.0034, 6.60827, 8.6941
"Apr 2037", 8.83084, 9.6327, 7.69375, 7.1287, 8.51407, 6.30683, 0.346888, 7.90639, 8.75195, 7.74171, 11.972, 6.14203, 10.0528, 6.11692, 8.5821
"May 2037", 17.8837, 12.9859, 9.3745, 8.81887, 15.3521, 17.7006, 0.315609, 14.0081, 12.2545, 15.354, 16.5477, 15.3984, 17.746, 16.5561, 18.34
"Jun 2037", 14.0015, 14.5424, 7.09302, 12.4005, 15.7904, 15.2526, 0.307358, 6.63946, 11.8091, 7.92605, 14.6602, 10.0164, 12.8657, 11.6395, 18.6085
"Jul 2037", 8.84414, 20.3958, 5.59378, 7.99117, 15.7838, 14.1404, 0.280876, 5.97827, 10.4548, 13.7864, 9.43693, 13.3147, 9.88618, 7.11753, 11.5284
"Aug 2037", 8.16964, 12.2087, 5.82371, 6.04585, 7.68635, 12.6057, 0.265723, 6.34128, 6.07539, 8.68876, 6.17436, 8.82834, 11.9407, 7.31493, 11.0939
"Sep 2037", 8.28648, 9.62034, 7.06795, 5.53877, 7.51629, 8.35096, 0.26025, 4.64317, 5.48109, 7.84213, 5.97912, 9.26296, 8.25803, 6.05333, 7.00138
"Oct 2037", 6.31705, 8.51932, 6.67414, 6.93367, 7.81065, 8.33028, 0.238833, 5.3784, 7.23585, 11.2877, 7.58119, 9.73, 10.0997, 7.77672, 8.97361
"Nov 2037", 19.6834, 22.5636, 15.9371, 14.5381, 21.5003, 22.8474, 0.233814, 11.8656, 11.9312, 23.0493, 15.8832, 22.7537, 27.7053, 18.3176, 20.3366
"Dec 2037", 17.0997, 18.1817, 18.0093, 11.5212, 20.7294, 20.6313, 0.214215, 9.03034, 15.7594, 23.0357, 14.4701, 25.8989, 19.9503, 15.45, 22.8109
"Jan 2038", 11.5606, 18.7152, 11.7158, 11.4693, 16.0137, 21.0128, 0.202741, 8.31359, 16.431, 21.864, 11.1315, 22.2036, 16.5047, 13.5718, 23.898
"Feb 2038", 8.79142, 12.6236, 8.55796, 7.82111, 10.8938, 14.207, 0.21258, 5.69444, 11.1425, 14.4631, 8.51122, 12.6978, 12.6949, 8.82919, 16.0739
"Mar 2038", 7.21649, 8.54333, 6.93199, 5.84311, 9.25812, 9.85739, 0.182099, 5.23567, 7.29335, 8.88726, 6.00015, 9.79698, 8.78619, 5.91908, 10.3782
"Apr 2038", 5.60224, 8.63721, 6.09535, 7.70763, 11.3408, 7.86824, 0.178787, 7.76059, 7.9213, 9.72355, 5.3709, 12.77, 7.75388, 6.86075, 9.89755
"May 2038", 6.19494, 19.2143, 13.3525, 7.91207, 10.8857, 15.6053, 0.164787, 14.2508, 24.3062, 7.39187, 13.9986, 10.5125, 25.8176, 19.3262, 19.1618
"Jun 2038", 5.0116, 10.9447, 10.7044, 6.52943, 10.3106, 14.9218, 0.162443, 6.69455, 17.4562, 12.9077, 5.77944, 16.2321, 15.033, 9.46915, 15.9831
"Jul 2038", 8.18042, 7.80292, 9.04235, 7.17907, 9.27786, 9.14816, 0.15016, 13.9325, 11.9654, 9.34648, 4.15302, 14.0399, 14.2574, 8.90516, 23.3936
"Aug 2038", 11.4945, 8.65501, 4.88154, 7.00062, 9.1363, 9.17307, 0.14361, 6.50928, 8.60387, 6.43767, 5.67901, 7.02922, 8.29083, 8.66362, 9.9115
"Sep 2038", 7.06593, 11.6032, 5.65439, 3.70391, 10.3191, 7.04818, 0.142105, 10.5137, 6.43852, 4.75275, 5.75981, 6.85299, 8.15938, 9.2837, 8.10184
"Oct 2038", 8.42199, 7.87654, 5.36732, 5.44411, 9.47829, 8.95081, 0.131704, 8.56217, 7.21648, 6.25051, 5.34328, 8.54638, 11.9933, 7.31414, 10.4099
"Nov 2038", 26.6733, 22.0729, 15.8924, 10.4037, 23.9403, 18.9181, 0.130191, 22.8038, 23.6925, 16.5313, 11.0085, 21.1858, 17.3882, 21.6726, 21.2123
"Dec 2038", 17.393, 19.7212, 13.7721, 11.4874, 29.3703, 17.3939, 0.120421, 23.1837, 18.505, 14.1671, 9.26887, 17.1592, 15.6846, 17.6316, 31.9342
"Jan 2039", 15.6888, 20.868, 12.2559, 10.7821, 26.2049, 14.3311, 0.115046, 20.2716, 16.101, 12.1049, 6.9341, 11.8756, 12.6754, 17.0221, 23.4037
"Feb 2039", 10.0385, 15.2085, 8.79697, 7.40743, 16.5916, 10.4303, 0.12174, 12.0219, 10.8441, 8.60097, 5.81072, 8.70267, 9.27688, 11.9406, 16.4015
"Mar 2039", 6.69064, 9.29908, 5.93471, 4.94223, 10.4166, 9.25738, 0.105211, 10.4145, 9.88335, 7.77782, 6.90244, 7.37674, 6.7975, 7.48144, 10.2197
"Apr 2039", 5.63513, 9.895, 5.23686, 5.71699, 7.87232, 5.91136, 0.104176, 7.01293, 6.30704, 6.20198, 7.41085, 6.21634, 5.69483, 16.6999, 8.19528
"May 2039", 15.4036, 10.5532, 9.01384, 12.6941, 10.5802, 8.97725, 0.0967901, 13.5699, 14.8713, 9.30128, 8.99195, 17.0468, 8.259, 12.0125, 10.2294
"Jun 2039", 12.2844, 12.3273, 10.2548, 12.6093, 12.4075, 13.0236, 0.0961422, 11.4408, 20.56, 18.1805, 15.5188, 9.50533, 8.5059, 9.35059, 15.2068
"Jul 2039", 5.99526, 13.453, 5.13095, 13.949, 9.35708, 12.9174, 0.0895184, 11.0886, 17.9705, 19.2637, 8.00504, 9.00222, 13.7723, 15.5852, 6.21068
"Aug 2039", 7.04505, 9.79952, 4.46229, 5.10959, 15.1746, 7.29576, 0.0862073, 7.44459, 8.55824, 8.22979, 7.43216, 10.8794, 6.63252, 9.557, 12.9722
"Sep 2039", 5.43542, 6.16436, 6.22077, 4.96135, 8.00296, 5.71428, 0.0858686, 6.43935, 10.5816, 10.9557, 6.81664, 7.39536, 6.73213, 7.84473, 6.5624
"Oct 2039", 8.17046, 11.0638, 6.53544, 8.00819, 7.3428, 7.29365, 0.0800933, 6.92385, 16.724, 9.19809, 6.24465, 8.79745, 7.89299, 11.8471, 7.11467
"Nov 2039", 17.0721, 23.8387, 16.9812, 17.1968, 23.0424, 20.0327, 0.0796748, 17.5404, 29.0233, 20.8632, 18.789, 19.7421, 24.4882, 16.8388, 18
"Dec 2039", 13.5135, 17.7221, 17.0351, 18.5036, 23.2536, 20.015, 0.0741615, 14.8058, 34.8431, 34.4248, 20.2729, 15.1109, 16.3075, 19.9056, 22.5571
"Jan 2040", 10.3766, 18.7065, 16.2003, 12.7041, 18.1839, 17.2511, 0.0712953, 14.6937, 33.6336, 25.7863, 15.5465, 12.3699, 12.2161, 21.3152, 17.5385
"Feb 2040", 7.50175, 16.4047, 10.708, 9.28645, 12.286, 11.8309, 0.0759097, 9.41731, 23.1922, 17.1961, 10.7642, 9.70411, 9.45894, 14.353, 11.6694
"Mar 2040", 7.04245, 9.2015, 6.88824, 6.66591, 8.372, 9.48768, 0.0659964, 6.63523, 13.3828, 11.549, 7.25855, 6.5369, 6.37058, 8.663, 8.12297
"Apr 2040", 5.37579, 10.2429, 7.16963, 5.51981, 6.4799, 6.87216, 0.0657253, 5.88599, 11.428, 9.59832, 8.42014, 5.59993, 6.12892, 8.3665, 6.82308
"May 2040", 7.47838, 21.1572, 12.0836, 21.5154, 7.70393, 8.91833, 0.0614023, 11.4287, 11.1698, 12.264, 9.29289, 5.44066, 15.9693, 11.3411, 9.3422
"Jun 2040", 10.8643, 12.8537, 13.4393, 14.7463, 18.8213, 12.8356, 0.0613122, 11.034, 10.0057, 10.1533, 12.7167, 9.05898, 14.7648, 15.448, 11.2818
"Jul 2040", 8.67656, 12.0179, 11.6768, 19.9982, 13.3929, 5.77642, 0.0573758, 9.12121, 11.8928, 8.37673, 17.7008, 16.9854, 10.9252, 11.4904, 6.44004
"Aug 2040", 5.47609, 8.55869, 10.1714, 13.4864, 7.22473, 8.78538, 0.0555211, 5.36386, 6.92728, 5.2763, 8.59618, 8.74896, 7.70544, 7.80064, 8.69115
"Sep 2040", 8.12913, 6.1334, 6.08193, 8.40364, 5.85786, 10.9011, 0.0555594, 4.34023, 6.14877, 5.54384, 6.64028, 5.80422, 6.50153, 7.17905, 5.54
"Oct 2040", 9.82005, 10.8854, 8.28302, 9.46052, 8.7426, 7.61909, 0.0520572, 5.34722, 7.51713, 6.39595, 6.65187, 9.86625, 7.55219, 11.7755, 8.09244
"Nov 2040", 18.6761, 17.7262, 17.3656, 22.0604, 23.5457, 20.5608, 0.0520191, 20.045, 20.185, 15.8916, 22.8405, 22.6556, 13.4963, 21.7213, 12.873
"Dec 2040", 13.1728, 22.8932, 26.691, 21.2453, 19.5485, 19.3737, 0.048639, 16.6576, 17.7966, 15.2883, 23.4789, 17.5033, 17.1043, 17.4389, 12.6411
"Jan 2041", 12.8349, 17.1807, 17.1275, 20.2892, 16.5179, 17.7364, 0.0469713, 14.9796, 13.0248, 10.8568, 20.9524, 16.8165, 16.6527, 17.9334, 11.9531
"Feb 2041", 8.88441, 11.8373, 11.3942, 13.5553, 11.3659, 11.0714, 0.0502359, 9.48383, 9.26, 9.53217, 12.5662, 10.8649, 10.5157, 10.3091, 8.83776
"Mar 2041", 6.68579, 8.23879, 7.663, 8.64626, 7.90654, 7.51261, 0.0438667, 6.38803, 8.39181, 6.73095, 9.08834, 7.31773, 7.318, 6.98054, 8.04312
"Apr 2041", 5.69025, 6.99262, 7.52905, 11.2297, 8.63638, 6.22519, 0.0438719, 5.62342, 5.93503, 14.3951, 6.51141, 6.12953, 10.0252, 5.75823, 5.25156
"May 2041", 20.2247, 9.08747, 18.2599, 12.6385, 15.8512, 13.0325, 0.0411518, 8.23407, 13.3966, 26.8838, 15.4408, 7.47457, 8.94354, 5.89497, 12.3035
"Jun 2041", 11.6825, 6.65692, 16.9673, 8.11972, 13.3988, 17.9248, 0.0412509, 12.486, 7.64889, 34.2491, 10.4808, 11.7153, 11.2577, 5.42072, 13.9177
"Jul 2041", 13.3197, 7.66678, 15.5686, 8.30367, 17.0135, 10.0652, 0.0387467, 5.68409, 8.32001, 18.0422, 14.0675, 12.0763, 17.4845, 9.96553, 16.2848
"Aug 2041", 9.78808, 4.55572, 10.7482, 8.8758, 9.22686, 6.67398, 0.0376293, 4.34696, 7.51346, 12.8332, 10.0825, 8.73571, 9.35365, 4.95126, 9.90796
"Sep 2041", 6.40306, 5.60849, 7.63593, 6.83012, 7.53718, 6.01897, 0.0377858, 4.83428, 5.86827, 11.2468, 6.49879, 5.21439, 7.51982, 6.99212, 10.7663
"Oct 2041", 7.05564, 6.03532, 10.0727, 5.69247, 8.76523, 8.73171, 0.0355244, 6.84976, 7.07003, 10.0064, 6.63324, 9.41714, 11.5304, 7.73464, 7.84072
"Nov 2041", 17.6906, 17.838, 19.4687, 13.9279, 25.6297, 20.7277, 0.0356202, 15.322, 19.9753, 26.0029, 26.094, 21.8692, 26.3667, 15.3956, 22.7428
