Date,CCCMA1,CCCMA2,GFDL1,GFDL2,GISS1,GISS2,HIST,MPI1,MPI2,MRI1,MRI2,NIES1,NIES2,UKMO1,UKMO2
2031-09-01,616.827,400.022,281.902,285.078,322.002,683.06,347.284,538.499,456.969,418.682,405.418,393.718,410.462,440.116,318.26
2031-10-01,573.99,316.215,241.9,250.866,546.183,556.095,339.959,463.404,457.301,388.411,425.878,360.763,398.488,361.889,380.51
2031-11-01,335.303,277.942,203.223,277.439,481.593,517.088,344.858,517.615,530.939,524.356,613.308,386.533,455.021,345.001,383.9
2031-12-01,527.206,509.908,233.404,348.806,780.982,643.195,524.021,767.779,892.398,705.686,838.097,557.818,602.611,578.427,610.607
2032-01-01,473.323,474.901,170.271,247.787,670.146,639.485,425.194,766.691,808.619,461.45,811.999,396.418,376.658,428.524,557.658
2032-02-01,397.114,383.51,296.179,179.635,525.732,589.075,314.448,567.045,602.134,313.611,705.075,260.269,257.491,311.365,380.843
2032-03-01,225.725,206.196,76.0862,318.158,271.664,281.328,185.449,272.654,314.353,205.622,360.207,200.661,170.95,182.337,202.016
2032-04-01,205.654,186.856,226.115,100.971,207.387,205.492,249.255,214.723,219.822,178.209,227.693,160.609,248.928,258.491,183.48
2032-05-01,383.607,287.281,76.7746,137.603,266.108,463.124,214.143,226.994,207.832,293.82,234.948,223.308,246.677,129.145,243.46
2032-06-01,385.946,534.849,424.693,166.131,273.789,394.884,259.97,369.984,363.125,281.083,303.905,280.492,230.865,267.691,193.289
2032-07-01,649.175,805.042,199.044,409.373,476.863,442.661,194.74,414.393,327.95,320.609,334.623,497.122,525.688,266.771,314.071
2032-08-01,561.116,608.568,472.683,386.51,504.462,490.342,311.224,388.734,414.566,305.889,423.206,444.576,406.197,357.655,242.119
2032-09-01,454.332,459.173,384.899,253.283,449.977,418.522,197.95,335.637,347.92,328.735,337.093,358.008,314.324,317.058,286.876
2032-10-01,369.654,329.212,377.587,259.773,376.346,353.424,236.371,280.51,295.298,311.482,308.451,290.597,284.797,347.159,227.91
2032-11-01,402.579,308.316,404.094,258.549,377.199,437.291,192.26,318.876,325.116,337.648,271.805,329.928,380.779,351.486,319.352
2032-12-01,463.652,383.934,713.031,330.632,567.751,587.763,310.107,359.815,445.697,629.023,336.435,422.799,520.801,473.326,377.368
2033-01-01,448.263,313.275,612.539,331.334,454.323,372.686,163.101,352.45,290.142,607.812,363.767,329.621,340.163,343.027,257.921
2033-02-01,344.524,208.696,492.577,210.648,404.175,284.094,332.268,261.553,210.705,401.203,294.218,234.912,235.774,226.914,217.699
2033-03-01,209.184,167.383,275.698,126.352,316.414,198.764,86.626,167.203,145.624,223.02,189.213,154.916,163.245,153.476,160.643
2033-04-01,247.319,230.655,184.679,200.657,237.896,264.93,206.816,237.942,209.831,255.465,268.053,248.927,255.038,236.708,229.14
2033-05-01,239.192,166.149,284.448,90.7254,198.768,255.293,92.9073,187.301,135.923,268.24,146.494,173.503,169.627,514.277,100.579
2033-06-01,347.975,317.751,281.701,226.768,332.273,287.335,164.276,485.047,227.631,445.685,318.797,480.142,781.123,322.555,741.701
2033-07-01,363.161,285.534,504.285,207.959,306.245,335.369,257.802,408.306,298.753,788.107,258.725,411.06,482.993,327.669,688.218
2033-08-01,532.248,404.844,442.722,262.822,294.849,422.108,249.827,406.741,490.552,624.375,301.795,379.374,524.356,319.866,650.3
2033-09-01,325.501,344.645,378.268,363.436,315.695,350.147,226.272,318.692,433.424,627.737,312.659,386.707,414.07,265.877,442.413
2033-10-01,359.023,487.467,309.174,271.889,362.142,411.201,244.761,337.353,397.263,524.194,441.927,299.854,383.874,223.343,418.603
2033-11-01,395.512,434.04,315.579,266.908,403.326,421.631,249.804,373.06,529.528,494.764,441.262,392.911,424.803,245.618,409.161
2033-12-01,458.844,572.354,449.215,276.431,558.15,655.472,443.484,631.324,739.033,615.518,780.007,521.248,578.644,333.681,651.196
2034-01-01,310.78,469.342,302.785,209.029,353.841,639.485,323.341,517.55,641.573,571.62,631.852,364.852,618.212,228.993,422.833
2034-02-01,206.227,261.799,225.082,163.622,231.835,541.013,227.599,303.137,469.108,474.05,379.502,257.896,468.671,146.403,293.218
2034-03-01,162.179,169.653,184.479,258.518,159.408,281.332,138.444,179.566,237.096,231.224,222.756,164.208,227.556,286.984,186.968
2034-04-01,224.668,253.899,243.476,101.217,224.069,211.595,201.958,256.34,196.854,275.857,202.867,254.773,253.678,118.533,264.758
2034-05-01,163.77,121.142,105.636,141.101,133.298,379.844,107.252,129.201,370.565,195.568,246.507,127.775,215.518,177.047,154.563
2034-06-01,527.93,353.689,274.825,211.338,272.593,558.283,225.108,206.502,378.996,721.064,400.642,375.253,264.929,253.962,272.825
2034-07-01,423.824,522.858,243.692,490.198,249.623,419.595,169.324,203.206,421.756,583.16,409.277,484.183,446.856,370.329,336.232
2034-08-01,746.316,648.412,319.301,317.856,264.639,431.072,262.775,327.45,739.572,534.84,432.748,467.285,386.168,558.167,350.118
