, "CCCMA ""CGCM3"" a", "CCCMA ""CGCM3"" b", "GFDL ""CM2"" a", "GFDL ""CM2"" b", "GISS ""AOM"" a", "GISS ""AOM"" b", "historico mas futuro", "MPI ""ECHAM5"" a", "MPI ""ECHAM5"" b", "MRI ""CGCM2.3.2."" a", "MRI ""CGCM2.3.2."" b", "NIES ""MIRO3.2."" a", "NIES ""MIRO3.2."" b", "UKMO ""HADCM3"" a", "UKMO ""HADCM3"" b"
"Jan 2022", 72.4029, 39.4882, 84.6753, 64.832, 115.832, 101.914, 58.0418, 81.8153, 58.3419, 74.0866, 175.58, 69.6106, 115.339, 75.9734, 92.8345
"Feb 2022", 43.4061, 26.9987, 47.7571, 39.5775, 60.1405, 52.0818, 43.348, 43.8311, 35.9803, 43.3448, 85.2473, 35.5281, 61.669, 44.0805, 49.5582
"Mar 2022", 27.9757, 22.2253, 31.1251, 32.1913, 47.8311, 33.7017, 26.2786, 47.7478, 25.1672, 37.6983, 46.4855, 22.4462, 41.2629, 42.528, 31.1266
"Apr 2022", 29.7178, 58.9952, 54.0299, 31.926, 33.658, 40.2277, 26.1952, 65.6589, 32.9654, 61.0492, 43.2732, 25.3158, 37.8716, 28.9209, 88.1362
"May 2022", 42.6366, 184.924, 140.797, 79.2327, 184.013, 41.2247, 59.3091, 81.2395, 35.76, 55.2538, 74.4481, 116.146, 141.656, 43.4491, 270.065
"Jun 2022", 154.783, 138.348, 113.523, 94.8989, 150.969, 42.7756, 68.0902, 121.416, 31.3264, 145.639, 78.0666, 80.2643, 160.058, 92.4702, 135.105
"Jul 2022", 123.961, 128.762, 173.366, 84.0516, 111.18, 77.5551, 97.3339, 99.1227, 144.335, 99.9294, 111.838, 67.4859, 136.623, 109.565, 101.71
"Aug 2022", 88.7901, 82.7632, 101.118, 58.8736, 93.8838, 65.5633, 96.2891, 73.0114, 113.388, 127.882, 89.278, 65.9681, 94.8347, 106.711, 99.9383
"Sep 2022", 83.727, 86.5177, 102.373, 80.5638, 77.9535, 82.6696, 83.2456, 73.0945, 94.7075, 78.3768, 66.0174, 70.3614, 128.757, 131.256, 99.6076
"Oct 2022", 137.188, 113.863, 130.823, 86.9982, 134.717, 158.745, 130.95, 113.223, 134.39, 95.0882, 98.5201, 88.2703, 165.968, 134.633, 134.063
"Nov 2022", 208.349, 153.303, 158.41, 133.237, 173.766, 250.829, 162.936, 134.411, 210.43, 150.321, 146.547, 156.757, 215.605, 239.831, 209.699
"Dec 2022", 117.377, 97.9144, 119.338, 86.1558, 102.99, 110.568, 108.276, 80.5832, 189.896, 108.003, 81.8119, 100.188, 105.54, 219.073, 113.815
"Jan 2023", 67.752, 67.2818, 74.8984, 40.1168, 74.6855, 59.3196, 79.146, 53.6603, 112.888, 80.8073, 48.4143, 68.5318, 66.5976, 113.753, 71.5979
"Feb 2023", 44.0058, 42.7433, 41.7177, 27.565, 46.6226, 38.3145, 42.1989, 31.9382, 48.7476, 41.5319, 32.0025, 35.1688, 43.2519, 55.6595, 43.0007
"Mar 2023", 41.1828, 26.0872, 38.5641, 20.3518, 30.1853, 25.4823, 36.428, 21.5493, 43.9955, 27.1291, 25.9276, 24.1856, 28.3718, 39.0144, 33.1944
"Apr 2023", 66.0307, 35.7721, 38.2969, 17.158, 29.9735, 32.579, 28.3574, 46.6448, 72.4681, 72.4875, 38.8825, 28.8285, 31.0183, 59.6509, 48.0039
"May 2023", 96.725, 50.3518, 72.8183, 43.1577, 113.99, 80.1316, 32.3307, 74.8317, 78.7621, 149.902, 119.857, 58.1964, 65.718, 112.849, 122.739
"Jun 2023", 214.821, 36.8259, 105.699, 49.7513, 118.499, 86.933, 40.4105, 82.4534, 78.5508, 90.7087, 165.595, 93.0631, 149.973, 110.498, 98.9635
"Jul 2023", 164.673, 76.8928, 68.043, 39.9274, 180, 91.5344, 72.3938, 140.986, 88.1836, 126.165, 135.37, 157.418, 141.727, 128.682, 167.534
"Aug 2023", 112.507, 105.383, 60.3987, 94.2552, 122.917, 80.3883, 99.0777, 119.079, 93.9596, 123.258, 81.1135, 108.17, 125.205, 97.139, 146.15
