, "CCCMA ""CGCM3"" a", "CCCMA ""CGCM3"" b", "GFDL ""CM2"" a", "GFDL ""CM2"" b", "GISS ""AOM"" a", "GISS ""AOM"" b", "historico mas futuro", "MPI ""ECHAM5"" a", "MPI ""ECHAM5"" b", "MRI ""CGCM2.3.2."" a", "MRI ""CGCM2.3.2."" b", "NIES ""MIRO3.2."" a", "NIES ""MIRO3.2."" b", "UKMO ""HADCM3"" a", "UKMO ""HADCM3"" b"
"Oct 2052", 4.21488, 5.98677, 3.72954, 3.36488, 5.95709, 5.29513, 0.00322548, 4.55041, 2.39997, 5.9802, 7.20716, 4.10907, 4.37571, 5.98189, 5.43052
"Nov 2052", 3.51578, 4.79305, 2.70702, 2.53761, 6.35533, 4.70341, 0.00329248, 4.60671, 2.58657, 5.00038, 5.20801, 4.19936, 5.50806, 5.7336, 5.18225
"Dec 2052", 2.97613, 3.65811, 2.4281, 2.27728, 3.88981, 3.52773, 0.00314725, 2.98628, 2.07018, 3.915, 3.79718, 4.80574, 2.99767, 3.49078, 3.55285
"Jan 2053", 2.66246, 3.126, 2.31809, 1.97006, 3.46624, 3.12299, 0.00310873, 2.68085, 1.88976, 3.31348, 3.35483, 2.98407, 2.66642, 3.07584, 3.13041
"Feb 2053", 2.95444, 3.05735, 2.17054, 1.94254, 3.35191, 3.06271, 0.00340048, 2.61758, 1.80286, 3.15783, 3.24716, 2.91465, 2.66202, 3.13922, 3.05503
"Mar 2053", 2.26423, 2.54285, 1.77104, 1.60294, 2.81277, 2.46287, 0.00303539, 2.48762, 1.46408, 2.53345, 2.59766, 2.37575, 2.15617, 2.57626, 2.49544
"Apr 2053", 2.55392, 2.53839, 1.84431, 2.04665, 5.30466, 2.40501, 0.00310059, 2.11672, 1.80022, 3.82201, 4.50033, 2.94308, 2.01076, 2.35838, 2.42716
"May 2053", 3.27092, 2.96105, 1.65182, 3.03753, 7.75358, 3.00759, 0.00296713, 2.4325, 4.67946, 7.99477, 3.81937, 3.48888, 5.49833, 5.13071, 2.81275
"Jun 2053", 7.7404, 2.76627, 3.07666, 5.90999, 5.35905, 4.30132, 0.00303267, 2.6939, 6.60501, 7.45612, 7.93105, 4.85132, 3.34681, 5.47612, 3.51002
"Jul 2053", 8.33943, 3.3212, 2.94284, 4.68375, 6.01356, 10.2035, 0.00290319, 2.75269, 10.9705, 8.79545, 15.0917, 4.326, 3.07779, 6.68763, 4.37618
"Aug 2053", 7.36592, 3.4134, 3.53645, 8.63617, 5.99087, 6.31598, 0.00287179, 3.67314, 11.1563, 14.7579, 9.51741, 5.18429, 2.96922, 6.72357, 5.18099
"Sep 2053", 6.82574, 4.42748, 3.07747, 8.35725, 5.14256, 5.50111, 0.00293505, 3.54923, 11.3333, 9.4332, 8.39177, 4.61022, 2.55783, 6.13786, 4.47139
"Oct 2053", 6.79128, 5.66673, 2.94573, 7.92039, 4.804, 5.0541, 0.00280874, 3.95051, 7.83194, 7.69761, 8.75264, 3.74029, 4.02659, 4.9664, 4.86052
"Nov 2053", 6.95259, 3.36613, 2.73691, 5.849, 4.3999, 4.43488, 0.00286958, 2.61518, 5.6061, 8.33148, 6.19117, 4.04156, 2.77711, 3.97754, 3.53267
"Dec 2053", 4.26653, 2.85323, 3.24365, 6.02877, 3.30975, 5.03819, 0.00274547, 2.4859, 4.58545, 5.15166, 4.82709, 2.87013, 2.32374, 3.50581, 3.15808
"Jan 2054", 3.71851, 2.48653, 2.33956, 4.01849, 2.95024, 3.75363, 0.00271432, 2.04653, 4.16424, 4.41962, 4.32273, 2.65066, 2.11178, 2.99556, 2.70874
"Feb 2054", 3.83373, 2.49364, 2.10554, 3.8902, 2.84827, 3.35991, 0.00297161, 2.01472, 3.96589, 4.29776, 4.11106, 2.56734, 2.60991, 2.98039, 2.73998
"Mar 2054", 2.90389, 2.59496, 1.77958, 3.61664, 2.31392, 2.79566, 0.00265471, 1.91344, 3.21026, 3.43065, 3.28751, 2.0852, 2.34267, 2.53512, 2.21257
"Apr 2054", 4.10748, 3.4705, 2.07696, 3.0729, 2.26756, 2.56422, 0.00271379, 1.74736, 2.96861, 4.30309, 3.88017, 2.60934, 3.17691, 2.22614, 2.68847
"May 2054", 3.03994, 3.96245, 1.88098, 3.76534, 2.43876, 5.63941, 0.00259878, 5.0301, 4.33987, 5.97276, 6.17035, 2.5514, 4.7421, 3.34695, 4.02773
"Jun 2054", 3.23069, 5.63118, 2.05267, 5.48291, 5.23947, 7.08019, 0.00265789, 4.7828, 5.55699, 7.72948, 4.71014, 3.07398, 7.53854, 3.21475, 5.19877
"Jul 2054", 3.43784, 6.26225, 2.22702, 4.83649, 7.86128, 6.279, 0.002546, 4.14875, 4.95911, 9.23846, 6.70879, 3.42586, 12.3597, 3.59636, 4.58888
"Aug 2054", 4.97129, 4.367, 3.34998, 3.99699, 9.60231, 5.95957, 0.00252007, 4.7682, 4.78893, 6.55782, 7.98752, 5.51218, 8.02005, 4.86761, 4.92178
"Sep 2054", 7.78082, 4.73362, 3.70719, 3.87573, 6.38029, 6.43195, 0.00257732, 3.84783, 4.47249, 6.39357, 6.65488, 4.98402, 7.7278, 5.61297, 5.41934
"Oct 2054", 7.32625, 3.99093, 3.92765, 3.44432, 4.70947, 5.28289, 0.0024682, 3.23771, 3.92384, 5.96267, 7.20908, 3.73727, 6.24329, 4.47882, 5.96016
"Nov 2054", 4.70758, 3.79268, 3.16486, 2.89114, 4.01836, 3.95504, 0.0025236, 3.23782, 3.31189, 4.41071, 5.06111, 3.4751, 5.15962, 3.66108, 5.15861
"Dec 2054", 3.60504, 3.49394, 2.29976, 2.54805, 3.64758, 3.44631, 0.00241636, 2.67356, 2.74867, 4.30878, 4.02602, 4.11847, 4.07339, 2.86872, 4.2225
"Jan 2055", 3.19638, 2.7486, 2.08379, 2.18776, 3.0657, 2.96764, 0.00239084, 2.64608, 2.4287, 3.3728, 3.49872, 2.69455, 3.56447, 2.75336, 3.24394
"Feb 2055", 3.17671, 2.62159, 2.0515, 2.5781, 3.02567, 2.87111, 0.00261946, 2.44478, 2.38334, 3.28512, 3.36962, 2.8062, 3.49397, 2.66428, 3.19818
"Mar 2055", 2.65738, 2.4669, 1.77392, 2.33608, 2.69088, 2.51194, 0.00234178, 2.03774, 1.91452, 2.61585, 2.69735, 2.29579, 2.83695, 2.34741, 3.29109
"Apr 2055", 2.5694, 2.6658, 2.66144, 1.96338, 3.06291, 3.70189, 0.00239551, 2.5123, 1.7849, 2.48552, 2.58825, 2.1153, 4.91945, 4.47262, 4.38484
"May 2055", 2.35288, 4.3989, 2.49362, 2.59014, 2.95763, 3.5934, 0.00229541, 2.09673, 3.87099, 4.2212, 4.03342, 3.44401, 6.6815, 3.61613, 5.65448
"Jun 2055", 4.23287, 6.62799, 3.44727, 3.89224, 6.72653, 7.09496, 0.00234898, 3.99555, 5.15687, 4.18836, 4.20655, 4.68606, 6.32778, 5.64377, 6.84453
"Jul 2055", 6.58022, 6.0878, 2.54609, 4.69335, 11.2489, 6.66291, 0.00225138, 3.38827, 3.88749, 8.81001, 6.41131, 7.69603, 4.79363, 5.46884, 9.02235
"Aug 2055", 4.49029, 5.95357, 3.14806, 5.96655, 6.49452, 5.54807, 0.00222974, 5.03469, 3.72301, 8.45582, 7.94892, 5.06068, 5.29387, 4.65427, 8.39655
"Sep 2055", 4.89282, 6.516, 3.31235, 5.79865, 7.47871, 4.82696, 0.00228177, 3.95073, 3.72704, 6.90427, 5.31066, 4.53607, 5.16685, 4.38834, 9.7875
"Oct 2055", 6.0104, 5.04271, 2.67187, 3.85068, 6.46407, 4.21376, 0.00218657, 4.63591, 3.7071, 7.71614, 4.28572, 3.91933, 6.04955, 3.66432, 6.48035
"Nov 2055", 4.33646, 3.88884, 2.57803, 3.92331, 4.82901, 4.32757, 0.00223716, 3.47348, 3.23966, 4.77539, 3.74492, 3.73231, 5.83372, 3.25253, 5.01702
"Dec 2055", 3.18754, 3.41816, 2.04171, 3.40489, 3.88145, 4.88529, 0.00214359, 3.61805, 2.48081, 3.95104, 3.13786, 3.03042, 3.698, 2.65207, 6.51829
"Jan 2056", 2.78045, 2.91849, 1.87537, 2.67696, 3.4124, 3.08383, 0.00212243, 2.56167, 2.21229, 3.82226, 2.78045, 2.62164, 3.42176, 2.35099, 4.09104
"Feb 2056", 2.72034, 2.85501, 1.87114, 2.79805, 3.30417, 3.23151, 0.00232693, 2.50728, 2.32987, 3.58348, 2.8413, 3.16926, 3.23924, 2.29615, 3.99036
"Mar 2056", 2.34936, 2.45546, 1.53466, 2.16609, 2.65229, 2.6548, 0.00208158, 2.04337, 1.79963, 3.46492, 2.23108, 2.64236, 2.6492, 1.91515, 3.29842
"Apr 2056", 2.14827, 2.9156, 1.48239, 2.14989, 2.57823, 3.69726, 0.00213062, 2.43595, 2.2382, 3.97149, 2.14088, 3.04123, 2.65894, 2.49503, 3.31701
"May 2056", 2.57204, 6.1099, 2.93666, 4.40848, 4.09698, 3.48851, 0.00204273, 5.90765, 2.39992, 4.11347, 2.81599, 2.88393, 4.1086, 2.37248, 3.70551
"Jun 2056", 4.84459, 8.98277, 3.76899, 5.27629, 4.88265, 5.53622, 0.0020915, 4.03456, 3.35616, 3.93397, 2.72604, 2.95278, 5.01995, 3.78842, 3.58552
"Jul 2056", 4.94064, 9.35884, 6.33107, 10.5067, 6.91913, 5.20471, 0.00200563, 3.97214, 9.1047, 4.59529, 3.2326, 4.87573, 4.91733, 4.88608, 7.20345
"Aug 2056", 4.68358, 8.45088, 6.46013, 14.194, 7.12121, 5.93859, 0.00198739, 5.38735, 8.26094, 5.8105, 2.923, 7.49851, 4.15861, 4.67842, 6.2381
"Sep 2056", 4.85363, 6.66639, 5.02703, 7.63644, 7.30381, 8.65541, 0.00203487, 5.71877, 6.1523, 5.75845, 3.49964, 5.08836, 4.26941, 6.05306, 6.8944
"Oct 2056", 3.84339, 5.45174, 5.15355, 8.25576, 7.17389, 6.2148, 0.00195109, 5.83809, 5.77327, 6.84117, 3.21888, 4.38997, 3.8557, 4.78032, 5.32193
"Nov 2056", 3.06865, 5.50137, 3.74001, 6.58814, 7.57537, 4.55186, 0.00199744, 4.5034, 4.89093, 4.65611, 2.66689, 4.949, 3.70383, 3.58861, 4.02804
"Dec 2056", 2.86619, 4.20214, 3.54111, 6.34062, 6.70181, 4.39901, 0.00191505, 4.37201, 4.27057, 3.47738, 2.12273, 3.43094, 2.8336, 4.2917, 3.38854
"Jan 2057", 2.4543, 3.6815, 2.88915, 4.58517, 4.18336, 3.76515, 0.00189732, 3.1672, 3.76651, 3.09297, 1.89226, 2.88024, 2.41779, 2.89559, 3.10922
"Feb 2057", 2.42216, 3.64327, 2.86512, 4.50541, 4.53316, 3.49206, 0.00208136, 3.09817, 3.32827, 3.03172, 1.87127, 2.81431, 3.03151, 2.83868, 3.25836
"Mar 2057", 2.16677, 2.99278, 2.41913, 3.66353, 3.31101, 3.17639, 0.00186295, 2.63186, 2.78303, 2.4171, 1.55441, 2.26735, 2.2075, 2.47344, 2.44851
"Apr 2057", 2.39066, 3.03708, 2.34279, 4.03549, 3.36785, 2.73414, 0.00190786, 3.76758, 3.05588, 2.67958, 1.71245, 3.59127, 2.93542, 4.04555, 7.67152
"May 2057", 2.69712, 3.09501, 2.76254, 6.25674, 3.84384, 5.44425, 0.00183008, 3.11797, 3.45578, 3.80509, 2.44889, 5.09954, 3.40327, 3.26633, 4.50591
"Jun 2057", 2.91542, 3.49514, 2.69826, 4.73171, 7.5863, 4.31976, 0.00187467, 3.55928, 4.93188, 5.1759, 2.53937, 3.54256, 4.83346, 5.15781, 4.35269
"Jul 2057", 3.43739, 5.84982, 5.2041, 5.83435, 7.75691, 4.2932, 0.00179854, 7.01031, 4.6494, 11.2978, 5.00879, 3.66623, 8.63701, 3.99875, 4.4429
"Aug 2057", 4.11795, 4.5216, 5.60837, 5.80771, 9.17976, 4.67784, 0.00178302, 6.11516, 5.3935, 8.13182, 4.47619, 3.7369, 7.24062, 3.69011, 3.94023
"Sep 2057", 8.06147, 6.20535, 4.68062, 5.40103, 9.83522, 5.82721, 0.00182652, 4.96414, 6.08885, 7.42936, 4.66874, 4.88177, 7.03458, 3.80052, 4.28149
"Oct 2057", 4.06247, 6.17958, 3.88691, 4.87728, 6.71471, 4.92277, 0.00175221, 3.71407, 5.20027, 7.82908, 3.6979, 4.3435, 4.81638, 3.75478, 3.54048
"Nov 2057", 4.6779, 4.67244, 4.58839, 4.05343, 5.32106, 3.78257, 0.00179479, 3.41044, 3.86177, 5.29804, 3.37386, 3.60264, 4.06801, 2.91307, 3.20797
"Dec 2057", 3.14376, 3.8835, 3.07611, 3.2191, 4.16987, 3.30357, 0.0017217, 2.98658, 3.21906, 4.16497, 2.55303, 2.77361, 4.13706, 2.60429, 2.68343
"Jan 2058", 2.81608, 3.37162, 2.63226, 2.8374, 3.63794, 2.9154, 0.00170668, 2.55587, 2.88199, 3.64411, 2.69518, 2.55148, 3.14379, 2.29133, 2.28196
"Feb 2058", 2.75206, 3.21194, 2.58372, 2.75956, 4.31673, 2.77079, 0.00187321, 2.54183, 2.84712, 3.5453, 2.35242, 2.45327, 3.06676, 2.44093, 2.22846
"Mar 2058", 2.47555, 2.57141, 2.11514, 2.26727, 3.0559, 2.43605, 0.00167748, 2.03412, 2.45371, 2.91509, 2.46536, 2.09999, 2.47742, 1.90065, 1.91319
"Apr 2058", 2.23738, 2.63714, 3.02467, 2.11562, 4.52362, 2.93483, 0.00171875, 2.16863, 2.30135, 4.57238, 2.54726, 3.02039, 2.52549, 2.33927, 2.11623
"May 2058", 2.62228, 3.01713, 2.47776, 3.05821, 5.31234, 2.90779, 0.00164942, 2.75621, 3.90245, 3.92505, 4.60767, 2.76456, 5.26378, 4.79197, 2.66644
"Jun 2058", 6.30679, 5.9331, 4.86313, 3.81881, 4.81158, 5.4455, 0.00169034, 2.41868, 6.55058, 5.3086, 7.86764, 2.49761, 6.85459, 5.1791, 3.47729
"Jul 2058", 6.3413, 5.82571, 3.78853, 6.00856, 5.47829, 7.60445, 0.00162238, 4.59375, 4.96304, 7.13664, 10.2864, 5.60044, 6.53252, 4.179, 3.67435
"Aug 2058", 6.95181, 5.12118, 3.76518, 4.89672, 5.03468, 7.31476, 0.00160908, 4.70124, 6.22169, 14.0193, 11.538, 5.2139, 6.90052, 5.20301, 7.07827
"Sep 2058", 6.77209, 5.28218, 3.73948, 4.83978, 4.67982, 6.63595, 0.00164906, 5.31545, 5.44681, 6.53477, 9.0517, 4.51527, 6.46912, 4.40747, 6.86399
"Oct 2058", 5.16477, 4.94005, 3.68888, 5.07709, 6.01003, 6.6121, 0.0015827, 3.63506, 5.78522, 8.27891, 6.92105, 4.74632, 6.35672, 3.45679, 5.2996
"Nov 2058", 5.80337, 4.07208, 3.00343, 3.69879, 4.35341, 6.80748, 0.00162193, 3.12228, 4.31416, 5.79918, 5.24827, 3.42581, 4.66326, 3.98742, 5.62459
"Dec 2058", 4.66193, 3.65274, 2.48163, 4.65408, 4.94113, 5.41872, 0.00155662, 3.06758, 3.31935, 7.21105, 4.88324, 2.7851, 4.34995, 3.69447, 4.02564
"Jan 2059", 4.09524, 3.11732, 2.253, 2.99864, 3.38717, 3.82968, 0.00154379, 2.47299, 2.92224, 4.45699, 3.92268, 2.4651, 3.4293, 2.61917, 3.44695
"Feb 2059", 3.68, 2.90774, 2.28704, 2.93032, 3.3617, 3.71729, 0.00169521, 2.71625, 3.16261, 4.3763, 3.79514, 2.42036, 3.32427, 2.56266, 3.27451
"Mar 2059", 3.03591, 2.46771, 1.95487, 2.50076, 2.60306, 3.7138, 0.00151876, 2.09686, 2.46869, 3.68074, 3.17476, 2.00662, 2.71923, 2.11929, 2.71784
"Apr 2059", 3.2334, 3.29218, 1.80527, 3.01097, 2.64425, 3.57849, 0.00155679, 2.43666, 2.31523, 4.2623, 4.14051, 2.3288, 2.66761, 2.28596, 2.5971
"May 2059", 6.98015, 7.03721, 1.68855, 3.124, 3.45811, 6.7447, 0.00149462, 3.42969, 2.90342, 4.88672, 10.041, 2.53809, 4.60276, 2.2999, 5.25445
"Jun 2059", 5.84512, 5.59423, 1.69291, 3.34077, 7.27404, 5.40421, 0.00153229, 4.45115, 5.28274, 5.36645, 8.19528, 3.28567, 6.59779, 2.68473, 8.00297
"Jul 2059", 9.30322, 5.59851, 3.56659, 8.618, 5.85939, 11.0198, 0.00147126, 6.8708, 7.05131, 5.44839, 7.60921, 4.46799, 10.3897, 2.59961, 8.34591
"Aug 2059", 8.19198, 5.78616, 2.93686, 6.19386, 7.05467, 7.12389, 0.00145977, 7.0357, 6.058, 5.37118, 6.57316, 6.32428, 7.25193, 4.00996, 7.13772
"Sep 2059", 8.47015, 6.55072, 2.8045, 5.10704, 6.12372, 6.87794, 0.00149664, 6.57733, 6.29804, 6.54272, 7.51425, 4.1661, 9.22904, 5.79118, 6.85472
"Oct 2059", 5.40214, 5.36344, 2.37565, 5.43235, 6.75979, 5.78144, 0.001437, 5.40411, 5.02197, 4.18784, 6.19951, 3.86498, 5.5982, 4.62195, 5.77088
"Nov 2059", 4.93912, 4.08528, 2.02209, 3.90601, 5.21444, 4.62036, 0.00147325, 4.43434, 4.33095, 3.62447, 5.36868, 3.05024, 4.68502, 4.14154, 4.43031
"Dec 2059", 4.09621, 3.35892, 1.804, 3.35464, 5.202, 3.81151, 0.00141453, 3.43791, 3.94053, 3.85167, 5.49051, 2.65758, 3.98855, 2.85151, 3.94291
"Jan 2060", 3.49765, 2.95662, 1.58318, 3.02406, 3.73683, 3.33063, 0.00140347, 3.07174, 3.01073, 3.06807, 4.05692, 2.37857, 3.53428, 2.54451, 3.3273
"Feb 2060", 3.62062, 2.94843, 1.56941, 3.09605, 3.68786, 3.34919, 0.00154178, 3.42089, 2.9458, 2.85601, 3.79132, 2.49531, 3.49636, 2.51429, 3.25558
"Mar 2060", 2.74543, 2.33483, 1.29243, 2.45018, 3.05357, 2.60588, 0.00138185, 2.47678, 2.44709, 2.4302, 3.25053, 2.0771, 2.84801, 2.12739, 2.58779
