Date,CCCMA1,CCCMA2,GFDL1,GFDL2,GISS1,GISS2,HIST,MPI1,MPI2,MRI1,MRI2,NIES1,NIES2,UKMO1,UKMO2
2031-06-01,6.84118,8.3324,8.18135,10.0416,4.11264,7.45398,4.23566,8.13245,7.40411,8.70072,5.27413,5.00315,9.27272,5.71089,5.77111
2031-07-01,9.50856,6.11301,7.24272,6.59796,3.39715,7.47871,4.14265,10.8013,7.3217,8.20119,8.78108,5.20856,7.94244,8.46531,4.56678
2031-08-01,10.1507,5.25885,5.95871,4.975,3.26568,8.21035,3.82783,8.75939,5.58917,6.13163,5.58729,5.06285,6.15366,6.44839,3.77704
2031-09-01,12.1632,4.57324,5.26726,4.1084,4.38362,8.23113,3.76315,6.79194,5.24677,5.04996,4.91714,4.62445,5.67149,5.21522,4.26331
2031-10-01,8.20302,4.33758,6.42022,4.75844,6.3154,9.59009,4.45231,7.65473,6.99757,12.2229,10.7963,7.18724,12.2787,5.696,7.078
2031-11-01,29.4018,23.9534,14.2499,13.5319,32.237,24.6991,17.9773,29.5024,32.0166,32.051,29.5922,26.5129,35.3141,24.9467,27.1123
2031-12-01,23.9435,22.9447,12.5568,14.3705,31.4911,33.4428,22.3459,39.7021,48.9111,26.1508,36.07,22.5368,25.5749,25.2309,28.1929
2032-01-01,25.0668,25.5769,10.34,12.5553,32.9065,41.3696,22.1963,37.3501,41.8005,22.1774,42.4264,18.9811,18.4415,22.315,25.9623
2032-02-01,17.5128,16.176,6.84532,8.71853,21.6203,21.7741,15.0012,20.5097,24.9743,14.7885,27.5404,13.3868,11.6458,13.8842,16.2417
2032-03-01,10.4547,9.77019,4.37971,5.53443,11.2719,11.5986,8.58993,10.8822,13.8557,8.65072,13.0196,7.7166,6.70595,7.74237,9.8526
2032-04-01,10.6799,6.81205,3.539,4.18549,8.67037,12.2985,8.47091,7.67663,8.7859,6.61518,8.67449,5.36514,7.3455,5.12055,6.11782
2032-05-01,10.2064,12.7454,8.47823,4.37751,7.2405,12.2285,9.85693,9.32204,10.7248,7.98391,6.99567,8.04917,6.82721,6.37603,6.78904
2032-06-01,13.2446,18.5931,5.22367,7.30223,7.67294,8.56427,6.50823,9.17692,6.94173,6.67701,6.55538,8.78139,10.5423,5.11484,5.7837
2032-07-01,11.0747,14.0362,6.83412,8.10999,6.81013,7.53045,5.38133,6.98464,7.65246,6.49442,7.59553,8.48314,8.4391,4.9596,4.6111
2032-08-01,8.67396,9.99362,5.55289,5.1502,7.06619,6.36782,4.4197,5.6658,5.7744,5.35978,5.40963,6.56717,6.05483,4.01115,4.53457
2032-09-01,6.97845,7.40037,4.97827,4.58889,5.9065,5.04038,4.10236,4.78316,4.67673,4.92749,4.97589,5.4486,4.90268,4.50913,4.15381
2032-10-01,7.9774,7.80393,5.82965,6.48456,9.9837,9.49435,4.34972,6.90348,5.66075,5.73915,4.37463,7.01289,6.13521,7.53153,5.2339
2032-11-01,22.6699,21.1202,28.737,16.4092,23.4747,28.4186,12.5211,14.2494,19.9474,20.566,12.9078,22.6425,24.7219,25.0123,15.911
2032-12-01,22.8621,20.4646,34.37,19.3249,26.8515,22.8341,11.0791,22.1725,17.7705,28.9675,16.8389,19.7005,21.4768,21.2003,14.7362
2033-01-01,23.4236,16.0717,35.3289,16.3506,26.1405,19.5947,11.6171,19.8127,15.965,25.3684,19.888,18.2675,17.2733,16.8762,16.0516
2033-02-01,16.2023,10.4654,22.6115,10.4937,19.0606,13.6712,8.05356,12.2803,10.6296,17.3072,14.259,11.6118,11.4373,10.747,10.7918
2033-03-01,10.6426,6.22641,12.448,6.39718,12.43,7.66654,4.9908,6.82441,6.26517,11.2636,9.32948,7.63545,7.47501,7.07767,7.21871
