, "CCCMA ""CGCM3"" a", "CCCMA ""CGCM3"" b", "GFDL ""CM2"" a", "GFDL ""CM2"" b", "GISS ""AOM"" a", "GISS ""AOM"" b", "historico mas futuro", "MPI ""ECHAM5"" a", "MPI ""ECHAM5"" b", "MRI ""CGCM2.3.2."" a", "MRI ""CGCM2.3.2."" b", "NIES ""MIRO3.2."" a", "NIES ""MIRO3.2."" b", "UKMO ""HADCM3"" a", "UKMO ""HADCM3"" b"
"Nov 2031", 292.188, 281.667, 113.486, 183.678, 446.545, 362.738, 290.251, 438.514, 514.313, 400.747, 481.285, 310.807, 338.053, 323.343, 342.916
"Dec 2031", 246.963, 247.892, 73.5028, 115.034, 362.817, 344.769, 218.634, 419.645, 444.325, 239.974, 446.314, 201.695, 190.064, 220.593, 296.604
"Jan 2032", 202.105, 194.098, 150.575, 79.1311, 277.812, 315.097, 153.446, 302.129, 322.784, 152.953, 383.377, 121.744, 120.258, 151.631, 192.527
"Feb 2032", 118.622, 106.298, 49.4888, 178.953, 148.56, 154.858, 93.8276, 149.205, 176.38, 105.957, 206.262, 103.106, 85.3367, 91.9534, 103.788
"Mar 2032", 102.066, 91.0008, 132.996, 53.8036, 103.086, 101.97, 127.73, 107.404, 110.405, 85.9108, 115.038, 75.9145, 127.538, 133.166, 89.0135
"Apr 2032", 220.668, 162.078, 46.6974, 71.038, 149.2, 269.033, 121.162, 125.409, 113.754, 166.056, 130.247, 123.167, 140.318, 71.5301, 135.425
"May 2032", 220.847, 308.494, 249.883, 97.6878, 154.829, 226.108, 146.695, 211.451, 207.414, 159.122, 172.556, 158.774, 129.563, 151.239, 108.282
"Jun 2032", 388.525, 483.33, 116.928, 248.897, 283.718, 262.915, 112.12, 245.722, 193.144, 188.678, 197.202, 296.04, 313.416, 156.77, 184.702
"Jul 2032", 323.955, 351.886, 271.902, 221.179, 290.607, 282.296, 176.864, 222.488, 237.693, 173.724, 242.778, 255.357, 232.766, 204.194, 136.187
"Aug 2032", 261.1, 263.949, 220.23, 142.759, 258.537, 240.022, 110.188, 191.234, 198.464, 187.171, 192.091, 204.402, 178.689, 180.298, 162.532
"Sep 2032", 215.345, 190.747, 220.17, 148.511, 219.415, 205.473, 134.277, 161.124, 170.119, 179.962, 178.119, 167.259, 163.732, 201.663, 129.131
"Oct 2032", 214.815, 159.33, 215.707, 130.036, 199.876, 235.247, 98.4778, 165.546, 169.219, 176.595, 137.839, 172.051, 201.983, 184.741, 165.826
"Nov 2032", 253.532, 205.044, 405.214, 172.624, 316.849, 329.021, 160.14, 190.374, 242.611, 354.117, 176.154, 228.684, 288.292, 259.416, 201.051
"Dec 2032", 232.212, 152.756, 328.908, 163.385, 235.779, 187.726, 86.5876, 175.815, 139.139, 326.126, 182.476, 162.377, 168.583, 170.268, 120.463
"Jan 2033", 171.15, 94.1147, 258.296, 95.1579, 206.261, 135.579, 173.723, 122.431, 95.1913, 204.512, 141.538, 108.166, 108.626, 103.872, 99.1432
"Feb 2033", 108.037, 84.9547, 151.189, 60.2588, 177.723, 101.814, 56.3574, 82.9408, 71.8413, 116.86, 96.0914, 76.579, 81.5396, 75.9884, 80.7609
"Mar 2033", 126.591, 116.782, 89.7195, 99.1241, 121.044, 136.956, 121.636, 121.071, 104.524, 131.385, 138.795, 127.537, 131.134, 120.345, 115.89
"Apr 2033", 132.828, 94.1326, 160.355, 51.1289, 108.241, 144.72, 56.5099, 105.895, 77.0851, 150.497, 81.4115, 98.0839, 95.635, 300.146, 55.9886
"May 2033", 198.496, 180.706, 159.486, 127.151, 189.254, 162.802, 96.596, 279.179, 127.659, 256.01, 181.321, 276.292, 453.456, 183.533, 430.251
"Jun 2033", 214.56, 167.55, 300.398, 122.938, 179.942, 197.656, 156.705, 242.019, 176.485, 473.03, 151.397, 243.694, 287.447, 192.973, 412.273
"Jul 2033", 306.963, 231.97, 254.266, 148.373, 167.225, 242.132, 146.953, 233.087, 282.42, 361.19, 171.314, 216.978, 302.317, 181.951, 376.451
"Aug 2033", 185.268, 196.536, 216.327, 207.597, 179.495, 199.775, 127.609, 181.26, 248.793, 363.169, 177.708, 221.294, 237.401, 150.171, 254.084
"Sep 2033", 208.879, 287.004, 178.559, 155.88, 210.776, 240.616, 139.38, 195.698, 232.138, 309.342, 259.305, 172.89, 223.994, 126.353, 245.118
"Oct 2033", 210.655, 233.333, 163.605, 134.957, 215.255, 226.029, 124.889, 197.44, 289.54, 269.077, 237.584, 209.124, 227.897, 122.425, 218.689
"Nov 2033", 250.608, 319.649, 244.751, 139.657, 311.009, 370.204, 241.265, 355.517, 421.03, 345.903, 445.952, 288.564, 323.475, 174.478, 367.604
"Dec 2033", 151.287, 244.62, 146.581, 94.2737, 176.634, 344.769, 158.681, 272.996, 345.998, 304.822, 340.276, 183.115, 332.248, 104.964, 217.244
"Jan 2034", 92.7944, 122.565, 102.895, 72.0987, 106.514, 286.807, 104.249, 146.788, 244.482, 247.391, 191.738, 120.48, 244.225, 62.1277, 140.95
"Feb 2034", 81.9264, 84.4048, 94.6948, 144.336, 79.3995, 154.86, 66.9313, 90.2866, 126.033, 122.206, 116.687, 81.2751, 119.815, 167.455, 94.7372
"Mar 2034", 113.258, 130.464, 124.328, 59.4795, 112.905, 105.563, 99.8901, 131.9, 96.8856, 143.388, 100.425, 130.978, 130.334, 64.7861, 136.855
"Apr 2034", 92.9382, 67.1016, 58.3643, 73.1659, 74.9982, 218.379, 60.4616, 71.6193, 212.735, 106.295, 137.278, 71.0341, 118.429, 95.0296, 86.2136
"May 2034", 304.421, 201.86, 155.439, 124.298, 154.125, 322.287, 126.174, 115.222, 216.756, 418.104, 229.497, 214.552, 149.613, 149.387, 154.262
"Jun 2034", 251.458, 311.694, 143.301, 298.058, 146.802, 248.886, 99.7931, 119.506, 250.2, 348.372, 242.61, 288.171, 265.467, 225.149, 198.181
"Jul 2034", 432.967, 375.339, 181.618, 180.767, 149.443, 247.408, 148.346, 186.415, 428.998, 308.488, 248.395, 268.724, 220.977, 322.219, 199.757
"Aug 2034", 390.625, 307.897, 134.781, 223.056, 145.823, 269.632, 108.593, 184.139, 313.484, 269.038, 190.574, 243.552, 202.275, 227.671, 279.91
"Sep 2034", 320.268, 244.704, 122.165, 161.858, 205.91, 203.988, 168.947, 161.153, 297.332, 235.6, 159.956, 204.459, 186.31, 219.532, 237.85
"Oct 2034", 239.263, 218.313, 89.7524, 169.861, 185.047, 164.447, 133.599, 159.827, 323.869, 272.382, 172.833, 196.215, 141.199, 210.077, 225.302
"Nov 2034", 353.921, 271.051, 185.253, 259.66, 265.321, 254.471, 209.998, 246.757, 514.204, 379.434, 220.446, 307.55, 189.744, 396.067, 435.697
"Dec 2034", 265, 214.58, 96.7817, 203.616, 301.106, 211.736, 130.728, 167.073, 344.769, 296.564, 156.238, 146.755, 217.926, 344.769, 240.357
"Jan 2035", 200.505, 147.701, 181.06, 113.393, 192.276, 175.566, 46.6201, 116.753, 270.141, 187.581, 100.667, 135.428, 110.457, 260.244, 179.782
"Feb 2035", 105.582, 91.8061, 52.9056, 75.5041, 106.196, 109.416, 100.987, 70.6814, 146.013, 107.231, 80.6341, 87.235, 94.1957, 123.4, 103.436
"Mar 2035", 92.5494, 136.355, 126.647, 114.731, 105.299, 91.3048, 53.4937, 123.192, 126.745, 94.9867, 121.934, 127.927, 135.863, 90.332, 93.7901
"Apr 2035", 155.284, 115.933, 46.1412, 97.9362, 94.6828, 143.101, 45.5531, 135.735, 182.757, 145.484, 75.6817, 68.8875, 75.828, 165.657, 163.523
"May 2035", 105.405, 317.78, 312.768, 231.883, 269.847, 184.39, 45.7568, 360.095, 209.6, 201.158, 465.991, 180.343, 159.082, 371.109, 146.182
"Jun 2035", 199.562, 274.341, 122.629, 281.264, 343.307, 159.947, 40.8214, 445.105, 262.654, 150.197, 222.399, 122.11, 250.645, 313.328, 243.728
"Jul 2035", 301.435, 234.084, 382.483, 302.934, 251.65, 179.939, 34.7439, 376.904, 220.284, 146.623, 194.144, 124.162, 166.02, 214.757, 251.254
"Aug 2035", 228.962, 193.414, 265.998, 196.126, 216.66, 160.702, 30.3145, 428.867, 241.182, 163.391, 308.546, 137.55, 162.809, 310.016, 313.721
"Sep 2035", 212.711, 263.994, 228.541, 200.256, 245.935, 186.074, 119.875, 330.934, 202.031, 144.549, 229.928, 140.307, 158.282, 233.623, 288.594
"Oct 2035", 160.087, 162.589, 213.459, 213.975, 226.533, 205.744, 2.31859, 438.337, 198.55, 107.088, 188.201, 124.288, 192.755, 187.883, 383.761
"Nov 2035", 299.856, 227.647, 298.06, 250.525, 337.063, 330.363, 25.2203, 581.737, 243.433, 147.913, 326.729, 155.237, 241.137, 356.722, 474.803
"Dec 2035", 210.91, 210.901, 248.295, 242.431, 280.372, 278.522, 10.397, 485.611, 228.98, 141.846, 282.013, 80.7313, 177.226, 220.009, 344.769
"Jan 2036", 139, 113.665, 185.89, 153.46, 207.191, 194.216, 9.89944, 345.009, 196.421, 110.321, 231.443, 152.086, 107.743, 150.468, 297.643
"Feb 2036", 88.7305, 85.0488, 95.1389, 91.4634, 129.738, 117.533, 10.1174, 193.076, 101.434, 77.6716, 115.145, 50.0907, 79.3307, 90.6286, 150.708
"Mar 2036", 130.877, 124.299, 133.557, 154.225, 99.3659, 103.279, 8.2355, 156.815, 148.132, 105.176, 94.5511, 139.853, 134.198, 152.538, 134.695
"Apr 2036", 92.0273, 92.6913, 61.4617, 61.7182, 113.583, 107.209, 7.61792, 152.845, 101.436, 84.0284, 187.715, 72.9726, 66.7282, 73.7819, 195.728
"May 2036", 124.18, 158.624, 109.617, 405.812, 260.129, 212.638, 6.50754, 261.857, 140.126, 131.882, 201.749, 303.347, 146.579, 224.892, 171.463
"Jun 2036", 81.0421, 192.125, 93.9546, 239.204, 267.828, 129.091, 6.22909, 328.097, 89.245, 97.1066, 373.869, 274.468, 176.413, 130.997, 199.52
"Jul 2036", 129.029, 334.165, 142.214, 260.498, 314.413, 365.986, 5.64624, 320.789, 123.804, 163.253, 440.702, 210.505, 254.713, 310.88, 425.313
"Aug 2036", 235.035, 268.423, 157.901, 280.235, 240.995, 255.116, 5.3315, 285.54, 95.1096, 101.937, 378.727, 231.464, 275.063, 205.66, 272.461
"Sep 2036", 267.533, 245.916, 152.329, 232.266, 204.511, 232.145, 5.31746, 252.114, 132.873, 153.771, 331.16, 243.997, 316.44, 189.294, 258.638
"Oct 2036", 214.363, 197.221, 122.445, 222.463, 209.821, 221.814, 4.97593, 245.573, 73.9873, 159.265, 385.983, 197.662, 378.591, 155.09, 245.581
"Nov 2036", 309.082, 374.448, 169.538, 259.937, 348.114, 302.706, 4.90756, 392.034, 201.769, 279.917, 534.346, 274.324, 509.829, 204.872, 233.335
"Dec 2036", 236.315, 290.346, 134.062, 230.279, 244.343, 235.765, 4.54535, 261.988, 92.3657, 284.088, 419.645, 213.033, 372.749, 137.278, 249.607
"Jan 2037", 126.248, 259.231, 69.5419, 141.837, 139.524, 155.442, 4.31468, 185.206, 139.054, 236.518, 352.34, 130.082, 286.092, 93.7241, 149.148
"Feb 2037", 106.009, 138.49, 129.68, 101.579, 91.853, 104.511, 4.41044, 106.654, 47.3867, 123.753, 205.252, 90.4073, 129.961, 70.0655, 101.021
"Mar 2037", 101.244, 95.3418, 56.1546, 151.9, 144.193, 87.5207, 3.69996, 85.5194, 104.4, 99.9765, 123.603, 124.434, 102.868, 116.703, 150.516
"Apr 2037", 119.592, 184.236, 105.684, 80.7182, 95.8797, 135.548, 3.48015, 148.475, 104.509, 103.655, 144.968, 52.56, 128.927, 76.6573, 113.87
"May 2037", 289.753, 189.148, 135.104, 142.715, 248.983, 249.645, 3.05619, 172.022, 227.361, 295.615, 258.437, 237.28, 281.418, 268.463, 315.332
"Jun 2037", 276.176, 247.693, 124.111, 170.542, 293.516, 306.923, 2.97717, 163.889, 186.599, 143.062, 275.234, 151.611, 256.207, 187.063, 385.27
"Jul 2037", 213.731, 369.658, 116.871, 170.904, 326.235, 349.278, 2.75892, 145.856, 253.794, 256.056, 228.11, 259.631, 245.707, 169.47, 291.203
"Aug 2037", 212.341, 359.154, 115.421, 163.508, 251.179, 307.481, 2.67603, 137.719, 164.28, 245.954, 164.897, 238.978, 276.362, 175.683, 310.74
"Sep 2037", 223.925, 289.9, 140.152, 135.257, 234.118, 269.861, 2.7003, 116.188, 129.106, 233.839, 162.613, 252.087, 264.269, 164.639, 223.753
"Oct 2037", 154.475, 219.318, 126.896, 134.57, 200.412, 227.287, 2.56728, 86.5529, 133.918, 285.508, 141.077, 259.382, 241.43, 160.556, 236.489
"Nov 2037", 264.59, 300.594, 192.057, 178.177, 293.532, 332.675, 2.60804, 137.968, 162.323, 403.386, 181.993, 428.453, 409.969, 231.209, 299.794
"Dec 2037", 171.316, 199.433, 161.919, 118.217, 212.239, 238.754, 2.50041, 94.5224, 182.976, 307.901, 140.493, 338.643, 232.984, 162.908, 262.065
"Jan 2038", 90.9789, 154.297, 85.1096, 82.7667, 129.128, 195.633, 2.42838, 179.63, 140.148, 217.738, 86.6426, 214.515, 145.95, 102.183, 213.813
"Feb 2038", 72.5924, 99.897, 109.671, 99.7407, 87.6653, 119.775, 2.49497, 45.7751, 83.7561, 118.613, 114.83, 102.479, 104.084, 70.5311, 138.141
"Mar 2038", 117.303, 144.351, 49.2063, 47.7009, 152.955, 100.226, 2.11728, 125.438, 109.904, 91.3211, 111.317, 158.487, 94.0757, 104.524, 111.343
"Apr 2038", 77.7818, 112.607, 76.1142, 100.723, 130.182, 105.686, 1.97291, 82.4205, 63.9775, 181.383, 61.1706, 141.693, 153.413, 72.2601, 136.874
"May 2038", 90.6259, 322.609, 183.013, 128.706, 180.173, 308.514, 1.74587, 252.852, 458.443, 92.4831, 216.649, 164.694, 441.63, 354.067, 309.782
"Jun 2038", 82.208, 249.941, 159.604, 142.76, 186.884, 246.176, 1.6988, 123.493, 379.567, 208.728, 120.031, 266.233, 325.12, 196.961, 318.215
"Jul 2038", 112.614, 185.582, 179.297, 124.052, 195.26, 246.102, 1.60555, 207.152, 278.867, 178.029, 101.169, 313.371, 318.475, 188.277, 482.172
"Aug 2038", 252.796, 191.559, 141.579, 172.111, 226.471, 243.278, 1.58588, 181.137, 222.546, 189.849, 143.432, 218.994, 224.48, 206.993, 318.291
"Sep 2038", 192.285, 274.226, 141.294, 114.495, 282.372, 232.876, 1.62701, 257.396, 175.058, 142.614, 113.349, 194.842, 212, 233.874, 284.729
"Oct 2038", 224.242, 212.088, 99.5064, 96.9316, 270.624, 189.504, 1.57232, 206.554, 135.339, 135.337, 97.5542, 168.676, 202.232, 199.752, 265.733
"Nov 2038", 442.049, 374.93, 174.045, 138.271, 477.343, 224.687, 1.64473, 391.788, 309.941, 218.001, 113.087, 249.42, 198.01, 318.512, 324.789
"Dec 2038", 226.257, 264.167, 113.252, 110.759, 418.909, 170.6, 1.62124, 277.809, 192.877, 135.678, 68.9948, 153.929, 134.053, 191.215, 419.645
"Jan 2039", 141.383, 222.145, 78.245, 77.0347, 292.079, 109.886, 1.59767, 193.386, 127.745, 85.5863, 142.889, 86.379, 107.046, 141.609, 240.321
"Feb 2039", 85.7337, 126.497, 136.012, 132.155, 147.232, 83.5592, 1.65265, 98.6034, 79.4942, 110.571, 49.2284, 121.702, 86.689, 100.452, 141.378
"Mar 2039", 123.795, 95.3128, 57.3928, 52.6416, 103.12, 152.685, 1.39496, 174.691, 149.645, 85.0535, 141.971, 95.7233, 118.537, 134.922, 97.7007
"Apr 2039", 54.0227, 176.777, 73.2109, 75.9893, 98.2504, 91.8227, 1.28529, 62.3019, 55.5815, 88.7538, 89.8215, 86.5663, 99.3016, 210.03, 157.897
"May 2039", 238.188, 145.837, 102.041, 194.797, 207.142, 147.236, 1.12089, 199.733, 222.313, 151.454, 158.16, 303.848, 132.03, 211.882, 127.703
"Jun 2039", 213.584, 191.924, 168.43, 214.501, 171.005, 173.021, 1.08861, 186.078, 341.198, 257.27, 254.457, 165.137, 133.171, 180.333, 237.552
"Jul 2039", 162.246, 279.323, 107.559, 265.572, 183.761, 278.829, 1.04255, 222.207, 391.498, 448.761, 225.397, 210.404, 221.307, 275.336, 199.359
"Aug 2039", 160.334, 277.072, 108.439, 189.533, 319.481, 245.163, 1.05207, 213.715, 253.839, 281.769, 183.345, 213.773, 188.413, 252.676, 274.698
"Sep 2039", 155.908, 221.671, 115.355, 181.006, 279.163, 232.637, 1.09053, 212.353, 322.192, 339.898, 171.034, 199.983, 225.84, 228.138, 226.696
"Oct 2039", 169.9, 260.852, 130.165, 183.508, 262.674, 214.461, 1.07482, 152.48, 451.298, 267.618, 157.236, 187.55, 219.642, 269.05, 205.204
"Nov 2039", 223.23, 348.859, 194.416, 239.066, 386.65, 289.196, 1.15482, 213.98, 596.496, 377.369, 300.778, 243.024, 338.622, 288.854, 267.228
"Dec 2039", 125.298, 199.657, 178.146, 177.847, 258.696, 208.994, 1.14235, 146.308, 475.183, 422.145, 239.219, 156.154, 175.421, 240.164, 248.083
"Jan 2040", 72.7754, 163.109, 129.24, 98.356, 154.605, 152.358, 1.10641, 108.672, 356.686, 256.726, 138.436, 95.3971, 97.7015, 199.229, 152.686
"Feb 2040", 155.146, 121.771, 79.9218, 65.8815, 96.6892, 91.5984, 1.20203, 73.0797, 220.44, 143.777, 85.8678, 84.2196, 78.1844, 113.452, 94.4979
"Mar 2040", 65.2805, 90.2631, 111.272, 105.834, 144.529, 154.873, 1.05288, 111.231, 123.144, 110.792, 118.783, 115.047, 112.766, 92.4126, 142.147
"Apr 2040", 84.3103, 194.803, 53.1872, 49.7343, 81.7705, 69.6399, 1.00221, 57.135, 136.109, 116.312, 74.752, 67.7358, 68.6202, 155.901, 90.3148
"May 2040", 123.29, 359.947, 175.169, 405.653, 113.812, 142.394, 0.783274, 160.563, 158.612, 182.392, 147.369, 91.0606, 268.465, 142.033, 149.834
"Jun 2040", 152.838, 258.887, 179.532, 260.17, 235.878, 164.766, 0.751618, 168.495, 166.961, 179.824, 163.046, 119.214, 259.407, 292.833, 147.339
"Jul 2040", 176.619, 263.572, 213.44, 412.052, 318.084, 152.186, 0.7295, 208.579, 213.253, 178.291, 293.001, 299.514, 231.022, 252.803, 141.173
"Aug 2040", 140.048, 243.044, 255.04, 343.133, 271.143, 223.965, 0.754763, 206.772, 206.067, 153.036, 248.19, 253.719, 210.194, 201.464, 200.279
"Sep 2040", 163.271, 195.087, 223.81, 266.395, 236.217, 272.732, 0.79632, 193.411, 179.944, 146.92, 261.099, 217.975, 184.981, 181.784, 193.527
"Oct 2040", 207.192, 230.558, 195.59, 235.823, 217.358, 230.839, 0.796696, 150.034, 169.818, 122.474, 235.409, 251.223, 156.921, 241.541, 181.115
"Nov 2040", 281.68, 240.362, 221.388, 320.098, 312.196, 334.031, 0.820953, 278.53, 312.081, 184.399, 390.215, 343.583, 173.891, 300.906, 177.104
"Dec 2040", 148.874, 229.301, 243.308, 244.455, 208.14, 227.935, 0.812322, 185.222, 196.327, 145.734, 285.668, 198.938, 190.562, 178.711, 121.332
"Jan 2041", 103.774, 136.43, 125.447, 191.492, 129.62, 159.798, 0.766912, 119.986, 113.996, 77.9735, 191.219, 141.888, 136.029, 153.785, 85.5458
"Feb 2041", 77.3314, 108.957, 75.896, 106.924, 88.5692, 93.9152, 0.832706, 69.8204, 81.3542, 183.418, 96.8308, 84.9159, 84.1891, 90.0555, 111.05
"Mar 2041", 113.386, 89.0926, 121.753, 85.9511, 135.652, 135.078, 0.714555, 108.754, 145.483, 67.1277, 146.774, 127.683, 129.003, 130.173, 91.7674
"Apr 2041", 58.3167, 142.158, 61.6489, 199.262, 91.2216, 62.7556, 0.748984, 47.346, 79.4865, 221.162, 55.8005, 59.188, 108.592, 80.1065, 87.2014
"May 2041", 413.37, 108.514, 263.046, 197.866, 276.448, 210.249, 0.678342, 119.11, 204.42, 523.735, 230.835, 114.067, 171.602, 91.5178, 205.532
"Jun 2041", 211.793, 138.323, 313.229, 149.897, 221.747, 297.619, 0.686756, 162.645, 133.338, 781.539, 175.73, 152.648, 168.748, 79.5177, 270.176
"Jul 2041", 248.986, 109.367, 278.81, 155.22, 334.102, 268.655, 0.648987, 152.48, 149.317, 424.887, 243.756, 238.593, 343.088, 141.78, 281.919
"Aug 2041", 224.408, 129.271, 242.851, 202.25, 300.614, 214.841, 0.651228, 132.777, 172.564, 303.883, 263.196, 251.073, 285.374, 110.853, 278.744
"Sep 2041", 173.362, 120.67, 199.935, 165.129, 277.253, 180.529, 0.629555, 127.335, 192.028, 276.615, 270.821, 206.787, 264.804, 162.453, 314.252
"Oct 2041", 154.303, 119.488, 158.462, 106.573, 230.817, 192.663, 0.6249, 113.172, 168.269, 228.761, 224.558, 220.685, 281.84, 187.696, 231.421
"Nov 2041", 219.323, 285.034, 181.228, 134.912, 330.832, 294.811, 0.60917, 183.65, 267.279, 347.858, 395.356, 310.222, 344.139, 250.299, 409.625
"Dec 2041", 167.001, 171.833, 143.105, 75.5455, 274.391, 169.293, 0.572217, 95.6216, 140.61, 258.537, 254.104, 202.36, 233.124, 155.489, 280.578
"Jan 2042", 116.296, 109.02, 99.5263, 175.393, 207.636, 110.321, 0.541716, 65.952, 96.5057, 184.23, 235.937, 129.401, 131.04, 99.824, 252.658
"Feb 2042", 76.6104, 67.8815, 77.5823, 54.1501, 127.03, 85.9216, 0.602181, 141.437, 69.4056, 104.81, 138.869, 85.3004, 90.6171, 79.864, 129.825
"Mar 2042", 121.568, 115.901, 123.631, 146.715, 97.1467, 146.323, 0.544497, 62.669, 106.718, 92.7336, 123.918, 127.827, 130.459, 104.093, 107.235
"Apr 2042", 54.7539, 76.9374, 82.3893, 53.0903, 192.189, 99.3847, 0.540554, 116.523, 76.4873, 165.272, 102.334, 65.8495, 98.6605, 55.9112, 126.867
"May 2042", 213.09, 159.29, 112.16, 105.812, 104.156, 325.248, 0.511625, 105.464, 165.019, 174.147, 234.781, 287.351, 176.086, 117.651, 186.732
"Jun 2042", 252.202, 122.329, 217.338, 145.609, 261.875, 210.118, 0.503847, 181.005, 205.884, 154.105, 224.553, 194.739, 178.826, 207.46, 227.727
"Jul 2042", 244.305, 249.841, 128.507, 206.351, 211.442, 342.301, 0.484898, 121.173, 196.85, 201.32, 189.006, 269.118, 330.003, 225.322, 196.481
"Aug 2042", 150.313, 276.069, 154.721, 266.584, 259.088, 241.667, 0.467983, 170.99, 191.776, 185.94, 220.15, 248.623, 237.144, 197.095, 171.317
"Sep 2042", 146.248, 205.131, 137.053, 168.977, 228.123, 253.933, 0.488382, 157.502, 210.757, 161.542, 239.398, 235.537, 243.245, 205.059, 175.016
"Oct 2042", 137.63, 235.97, 105.818, 188.249, 227.348, 289.941, 0.458302, 186.883, 215.141, 132.879, 249.283, 221.265, 275.979, 189.369, 182.627
"Nov 2042", 182.344, 332.893, 140.309, 353.976, 382.501, 326.264, 0.459651, 250.979, 373.888, 165.035, 401.992, 319.163, 424.103, 323.176, 221.862
"Dec 2042", 94.1739, 205, 86.1753, 277.994, 343.476, 327.241, 0.421003, 152.585, 223.182, 115.936, 344.769, 191.688, 289.213, 293.139, 186.449
"Jan 2043", 60.4708, 120.836, 151.763, 188.579, 303.64, 258.515, 0.428355, 101.235, 133.931, 72.1409, 161.886, 99.2753, 159.782, 160.782, 103.896
"Feb 2043", 169.798, 79.6411, 51.6379, 98.3848, 156.056, 130.014, 0.452074, 68.5578, 85.7366, 180.152, 100.005, 76.2268, 98.5897, 89.8409, 75.8145
"Mar 2043", 45.3312, 126.354, 133.025, 130.89, 106.66, 100.669, 0.401085, 99.9936, 131.945, 66.7341, 145.313, 112.595, 185.899, 130.997, 112.793
"Apr 2043", 50.8329, 95.7133, 54.8627, 55.9046, 132.271, 132.916, 0.405954, 67.1731, 82.355, 79.8228, 91.1992, 74.6579, 78.9942, 82.8919, 71.7209
"May 2043", 182.458, 125.82, 281.611, 94.7575, 190.575, 422.403, 0.398419, 143.375, 205.622, 258.203, 292.69, 131.199, 114.056, 406.898, 384.266
"Jun 2043", 135.63, 330.13, 204.851, 140.529, 167.777, 470.809, 0.378546, 222.233, 272.763, 291.637, 268.227, 183.026, 154.114, 346.113, 180.839
"Jul 2043", 165.246, 339.995, 210.924, 197.396, 298.718, 306.529, 0.375783, 270.695, 294.715, 279.685, 314.215, 186.805, 184.691, 282.537, 266.273
"Aug 2043", 242.379, 267.486, 178.152, 263.248, 300.152, 273.177, 0.345244, 197.341, 223.581, 265.743, 326.233, 203.097, 201.738, 237.547, 158.662
"Sep 2043", 188.585, 170.436, 176.407, 225.277, 259.512, 256.047, 0.366312, 224.717, 285.7, 324.672, 240.874, 189.718, 180.198, 214.344, 145.053
"Oct 2043", 168.078, 213.528, 125.449, 203.285, 313.383, 275.845, 0.369799, 219.182, 248.059, 298.708, 284.602, 179.387, 204.263, 198.211, 102.705
"Nov 2043", 294.384, 276.537, 204.395, 321.811, 472.176, 382.843, 0.332466, 372.513, 370.829, 392.767, 444.062, 225.359, 241.507, 255.966, 167.767
"Dec 2043", 197.457, 169.273, 172.239, 201.807, 308.047, 296.546, 0.343417, 271.356, 259.774, 281.667, 344.769, 132.154, 137.925, 169.691, 121.774
"Jan 2044", 133.861, 138.657, 111.359, 145.044, 195.087, 247.84, 0.337735, 156.233, 180.146, 169.127, 225.016, 84.5117, 84.1957, 113.448, 75.7295
"Feb 2044", 81.8296, 92.1118, 70.2059, 100.422, 110.918, 132.731, 0.34259, 88.4154, 99.5266, 102.843, 126.287, 109.551, 113.361, 108.471, 169.395
"Mar 2044", 116.178, 139.517, 105.263, 133.847, 92.1089, 98.6794, 0.321027, 129.144, 172.804, 81.6696, 110.657, 68.6115, 105.817, 83.7238, 59.4213
"Apr 2044", 45.0157, 74.0931, 55.3329, 72.8203, 147.437, 167.342, 0.299906, 98.9871, 117.781, 138.721, 101.133, 66.5436, 103.604, 198.803, 151.58
"May 2044", 173.701, 306.329, 202.674, 198.532, 138.619, 135.989, 0.321008, 369.375, 167.79, 107.379, 223.502, 133.34, 142.387, 359.64, 159.035
"Jun 2044", 174.928, 215.497, 182.775, 203.208, 271.291, 222.314, 0.287822, 311.427, 189.248, 425.923, 102.34, 99.3007, 96.6069, 454.026, 287.513
"Jul 2044", 221.904, 426.789, 175.834, 209.624, 239.818, 422.608, 0.287512, 324.427, 176.611, 762.827, 147.398, 114.45, 169.211, 434.383, 213.821
"Aug 2044", 175.887, 357.911, 193.013, 282.253, 246.437, 274.477, 0.29022, 278.408, 204.26, 401.057, 229.692, 124.334, 158.579, 301.517, 197.319
"Sep 2044", 189.415, 222.104, 172.235, 225.849, 235.609, 216.989, 0.271357, 259.127, 209.634, 280.818, 246.286, 133.066, 154.01, 339.419, 179.337
"Oct 2044", 208.713, 200.443, 147.28, 305.735, 174.932, 249.472, 0.276917, 245.676, 212.345, 280.352, 246.278, 107, 190.856, 273.535, 152.567
"Nov 2044", 267.453, 247.861, 206.914, 381.918, 254.744, 359.768, 0.269919, 407.111, 321.968, 373.615, 405.174, 135.144, 285.966, 475.398, 301.182
"Dec 2044", 171.371, 188.025, 140.484, 250.512, 162.768, 219.143, 0.257285, 286.118, 193.771, 291.823, 246.396, 112.305, 255.264, 369.585, 232.913
"Jan 2045", 112.884, 166.695, 93.6607, 178.282, 100.348, 204.187, 0.253306, 205.466, 131.096, 261.734, 161.992, 78.5484, 158.225, 314.788, 200.102
"Feb 2045", 71.1496, 96.4803, 63.1809, 103.665, 82.4407, 111.073, 0.303318, 105.752, 83.1037, 145.749, 91.0915, 125.913, 92.5053, 146.381, 106.562
"Mar 2045", 111.565, 143.781, 102.896, 85.8895, 127.058, 92.0927, 0.245566, 91.499, 125.699, 98.8651, 152.167, 50.1817, 147.184, 97.4491, 76.7789
