2001,1,0
2001,2,0
2001,3,24.386
2001,4,3.8175
2001,5,14.321
2001,6,65.143
2001,7,881.14
2001,8,278.4
2001,9,9.3224
2001,10,50.156
2001,11,276.73
2001,12,0
2002,1,14.653
2002,2,5.4146
2002,3,15.503
2002,4,234.99
2002,5,180.96
2002,6,80.135
2002,7,554.72
2002,8,233.25
2002,9,47.302
2002,10,202.1
2002,11,112.26
2002,12,0
2003,1,7.5675
2003,2,22.278
2003,3,30.282
2003,4,254.52
2003,5,187.65
2003,6,531.02
2003,7,148.19
2003,8,307.46
2003,9,176.76
2003,10,90.343
2003,11,1.6529
2003,12,3.3016
2004,1,39.003
2004,2,14.94
2004,3,67.853
2004,4,11.623
2004,5,473.16
2004,6,305.33
2004,7,102.44
2004,8,274.71
2004,9,361
2004,10,2.9426
2004,11,41.213
2004,12,14.621
2005,1,0
2005,2,0
2005,3,0.31341
2005,4,235.82
2005,5,327.18
2005,6,399.73
2005,7,147.22
2005,8,335.05
2005,9,71.604
2005,10,141.94
2005,11,43.477
2005,12,77.983
2006,1,5.1898
2006,2,16.43
2006,3,6.4133
2006,4,108.63
2006,5,394.09
2006,6,436.81
2006,7,327.42
2006,8,369.35
2006,9,45.087
2006,10,23.291
2006,11,189.64
2006,12,2.639
2007,1,1.9252
2007,2,4.7379
2007,3,56.429
2007,4,10.176
2007,5,377.23
2007,6,578.31
2007,7,247.95
2007,8,294.15
2007,9,265.07
2007,10,207.52
2007,11,2.0594
2007,12,114.35
2008,1,29.223
2008,2,6.9698
2008,3,0
2008,4,31.388
2008,5,306.16
2008,6,717.57
2008,7,726.09
2008,8,186.65
2008,9,69.318
2008,10,25.158
2008,11,134.72
2008,12,2.8919
2009,1,0
2009,2,12.414
2009,3,0.015682
2009,4,296.26
2009,5,520.39
2009,6,583.59
2009,7,77.904
2009,8,459.76
2009,9,143.75
2009,10,145.48
2009,11,62.846
2009,12,0.058001
2010,1,4.042
2010,2,16.704
2010,3,1.6987
2010,4,94.808
2010,5,343.11
2010,6,206.67
2010,7,435.55
2010,8,56.423
2010,9,103.22
2010,10,57.638
2010,11,40.634
2010,12,10.135
2011,1,35.712
2011,2,13.662
2011,3,229.78
2011,4,156.35
2011,5,345.79
2011,6,143.7
2011,7,369.3
2011,8,187.4
2011,9,50.837
2011,10,18.827
2011,11,56.045
2011,12,3.4037
2012,1,3.9999
2012,2,0.00301
2012,3,130.91
2012,4,182.39
2012,5,153.09
2012,6,703.7
2012,7,109.49
2012,8,233.49
2012,9,76.752
2012,10,63.174
2012,11,7.5764
2012,12,95.166
2013,1,5.3809
2013,2,11.543
2013,3,46.561
2013,4,157.31
2013,5,420.1
2013,6,587.87
2013,7,108.47
2013,8,37.861
2013,9,222.84
2013,10,41.197
2013,11,48.507
2013,12,160.05
2014,1,49.805
2014,2,95.604
2014,3,73.909
2014,4,127.6
2014,5,295.23
2014,6,446.54
2014,7,204.49
2014,8,27.609
2014,9,88.646
2014,10,53.937
2014,11,70.318
2014,12,163.69
2015,1,0
2015,2,8.372
2015,3,70.551
2015,4,50.993
2015,5,431.79
2015,6,340.2
2015,7,875.63
2015,8,45.135
2015,9,39.943
2015,10,55.988
2015,11,21.989
2015,12,0.10435
2016,1,0
2016,2,51.324
2016,3,44.847
2016,4,120.23
2016,5,252.56
2016,6,341.57
2016,7,639.54
2016,8,163.74
2016,9,307.26
2016,10,110.64
2016,11,2.0988
2016,12,1.465
2017,1,0.0052913
2017,2,0.20851
2017,3,21.701
2017,4,28.106
2017,5,101.85
2017,6,592.73
2017,7,561.89
2017,8,371.67
2017,9,28.315
2017,10,209.96
2017,11,2.5554
2017,12,51.945
2018,1,0
2018,2,0
2018,3,23.646
2018,4,259.39
2018,5,335.15
2018,6,238.9
2018,7,497.09
2018,8,79.759
2018,9,190.71
2018,10,148.24
2018,11,166.7
2018,12,3.5472
2019,1,27.992
2019,2,4.2904
2019,3,19.691
2019,4,333.13
2019,5,720.83
2019,6,457.25
2019,7,271.17
2019,8,127.47
2019,9,107.58
2019,10,61.321
2019,11,18.517
2019,12,3.9723
2020,1,0
2020,2,0.50645
2020,3,2.6058
2020,4,49.508
2020,5,154.91
2020,6,359.72
2020,7,367.31
2020,8,282.89
2020,9,180.84
2020,10,169.38
2020,11,0.043327
2020,12,67.495
2021,1,0
2021,2,79.009
2021,3,164.87
2021,4,0.35836
2021,5,330.08
2021,6,165.25
2021,7,261.02
2021,8,105.25
2021,9,58.349
2021,10,0.085352
2021,11,2.5583
2021,12,83.36
2022,1,0.0035272
2022,2,0
2022,3,18.87
2022,4,285.73
2022,5,484.42
2022,6,446.3
2022,7,254.35
2022,8,217.04
2022,9,26.879
2022,10,35.279
2022,11,10.956
2022,12,59.133
2023,1,25.455
2023,2,9.2377
2023,3,0
2023,4,136.12
2023,5,90.62
2023,6,231.08
2023,7,246.47
2023,8,598.46
2023,9,19.017
2023,10,69.009
2023,11,46.681
2023,12,79.552
2024,1,1.6896
2024,2,7.6219
2024,3,124.98
2024,4,27.467
2024,5,214.31
2024,6,408.29
2024,7,811.7
2024,8,103.69
2024,9,117.8
2024,10,76.255
2024,11,15.355
2024,12,24.579
2025,1,13.208
2025,2,1.6485
2025,3,46.024
2025,4,6.102
2025,5,93.659
2025,6,459.97
2025,7,312.53
2025,8,269.29
2025,9,114.41
2025,10,77.783
2025,11,38.706
2025,12,180.1
2026,1,2.3449
2026,2,40.173
2026,3,20.603
2026,4,25.091
2026,5,830.35
2026,6,333.31
2026,7,576.79
2026,8,46.782
2026,9,104.12
2026,10,25.81
2026,11,24.648
2026,12,0.10972
2027,1,3.7455
2027,2,0
2027,3,32.193
2027,4,100.05
2027,5,86.648
2027,6,283.28
2027,7,324.15
2027,8,400.03
2027,9,51.643
2027,10,56.463
2027,11,0.087478
2027,12,106.98
2028,1,7.2756
2028,2,14.707
2028,3,34.198
2028,4,4.4381
2028,5,242.66
2028,6,668.46
2028,7,337.75
2028,8,136.44
2028,9,113.45
2028,10,58.145
2028,11,119.95
2028,12,0
2029,1,0
2029,2,3.6241
2029,3,4.9652
2029,4,338.99
2029,5,383.1
2029,6,543.43
2029,7,405.13
2029,8,120.12
2029,9,118.67
2029,10,203.48
2029,11,185.36
2029,12,85.533
2030,1,0.69838
2030,2,0
2030,3,0.050883
2030,4,227.94
2030,5,98.386
2030,6,288.69
2030,7,503.66
2030,8,327.07
2030,9,68.906
2030,10,127.13
2030,11,40.717
2030,12,162.71
2031,1,4.3557
2031,2,0
2031,3,4.4366
2031,4,133.25
2031,5,446.26
2031,6,399.56
2031,7,174.71
2031,8,265.15
2031,9,49.2
2031,10,74.196
2031,11,3.7073
2031,12,175.65
2032,1,0.44438
2032,2,0.11766
2032,3,9.3959
2032,4,99.836
2032,5,754.38
2032,6,525.81
2032,7,295.69
2032,8,62.633
2032,9,25.322
2032,10,20.337
2032,11,18.404
2032,12,41.16
2033,1,0
2033,2,10.143
2033,3,13.082
2033,4,6.2504
2033,5,503.2
2033,6,279.4
2033,7,463.57
2033,8,36.644
2033,9,302.71
2033,10,99.103
2033,11,46.558
2033,12,5.2072
2034,1,1.5027
2034,2,0
2034,3,6.3818
2034,4,21.102
2034,5,364.46
2034,6,738.91
2034,7,537.56
2034,8,175.6
2034,9,24.433
2034,10,3.5526
2034,11,45.436
2034,12,0
2035,1,8.251
2035,2,12.703
2035,3,0.01797
2035,4,232.61
2035,5,574.1
2035,6,390.03
2035,7,159.49
2035,8,206.34
2035,9,95.894
2035,10,78.758
2035,11,74.312
2035,12,0
2036,1,3.7392
2036,2,3.7939
2036,3,0.58286
2036,4,79.735
2036,5,240.21
2036,6,486.56
2036,7,558.06
2036,8,351.09
