1960	7	48	0		0	46.7
1960	8	41	0		0	46.2
1960	9	36	0		0	45.1
1960	10	101.5	0		0	45.1
1960	11	115.5	0		0	46.6
1960	12	62.1	0		0	47.6
1961	1	35.8	0		0	47.3
1961	2	18.9	0		0	46.5
1961	3	22.3	0		0	45.5
1961	4	13.3	0		0	44.1
1961	5	18.5	0		0	43.6
1961	6	50.3	0		0	43
1961	7	92	0		0	43.1
1961	8	68.3	0		0	43.4
1961	9	72	0		0	43.5
1961	10	110.9	0		0	44
1961	11	131.5	0		0	45.3
1961	12	79.9	0		0	46.9
1962	1	34.2	0		0	47.1
1962	2	18.4	0		0	46.4
1962	3	14.9	0		0	45.4
1962	4	8.3	0		0	43.9
1962	5	17.7	0		0	43.3
1962	6	35.7	0		0	42.5
1962	7	23.4	0		0	41.8
1962	8	57.4	0		0	41.3
1962	9	49.3	0		0	41.1
1962	10	58.9	0		0	41
1962	11	50.3	0		0	40.8
1962	12	19	0		0	40.4
1963	1	17.9	0		0	39.5
1963	2	21.2	0		0	38.3
1963	3	16.5	0		0	37.1
1963	4	20.4	0		0	35.9
1963	5	23.9	0		0	35.1
1963	6	40.3	0		0	34.6
1963	7	48.6	0		0	34.3
1963	8	52	0		0	34.1
1963	9	53.9	0		0	34.1
1963	10	99.2	0		0	34.6
1963	11	139.9	0		0	35.9
1963	12	122.4	0		0	37.5
1964	1	54.7	0		0	38.3
1964	2	13.6	0		0	38.1
1964	3	31.4	0		0	37.6
1964	4	11.6	0		0	36.8
1964	5	19.2	0		0	35.7
1964	6	24.5	0		0	34.6
1964	7	24.7	0		0	33.7
1964	8	25.9	0		0	33.1
1964	9	39.4	0		0	32.8
1964	10	75.3	0		0	33.1
1964	11	85.6	0		0	34
1964	12	67.2	0		0	34.7
1965	1	32.6	0		0	35
1965	2	24.8	0		0	34.7
1965	3	17.8	0		0	34.1
1965	4	43.9	0	80.5	0	33.4
1965	5	70	0	140.2	0	33.2
1965	6	125	0	247.8	0	34
1965	7	78.9	0	219.5	0	34.7
1965	8	78.6	0	263.5	0	35.1
1965	9	39.9	0	126.9	0	35.1
1965	10	88.1	0	191.5	0	35.2
1965	11	148.6	0	226.5	0	36.4
1965	12	129.3	0	237.4	0	38.2
1966	1	45.9	0	88.7	0	39
1966	2	26.6	0	55.8	0	38.7
1966	3	18.8	0	45.4	0	38
1966	4	25	0	48.4	0	37.1
1966	5	39.6	0	69.8	0	36.3
1966	6	52.7	0	130.9	0	35.6
1966	7	83.8	0	269.8	0	35.4
1966	8	46.8	0	132.7	0	35.1
1966	9	43	0	148	0	34.5
1966	10	81.7	0	159.5	0	34.4
1966	11	120.7	0	179.5	0	35.2
1966	12	130.5	0	283.3	0	36.5
1967	1	72.2	0	149.2	0	37.4
1967	2	39.8	0	89.1	0	37.4
1967	3	24.2	0	62.6	0	36.8
1967	4	23.9	0	46.1	0	35.7
1967	5	39.7	0	89.5	0	34.6
1967	6	31.5	0	78.3	0	33.5
1967	7	30	0	77.9	0	32.2
1967	8	45.5	0	161.5	0	31
1967	9	45.3	0	153.3	0	29.9
1967	10	106.4	0	226	0	29.8
1967	11	115.5	0	181.7	0	30.5
1967	12	68.6	0	106.3	0	31
1968	1	29.4	0	49.5	0	30.4
1968	2	24.4	0	43.1	0	29.2
1968	3	23.1	0	33.3	0	28.4
1968	4	22.6	0	29.5	0	27.4
1968	5	24.9	0	33.2	0	26.4
1968	6	21.9	0	36.4	0	25.6
1968	7	23.5	0	46.7	0	25
1968	8	33.8	0	73.9	0	24.6
1968	9	37	0	63.3	0	24.3
1968	10	40.2	0	69.8	0	24
1968	11	45.6	0	88.8	0	24
1968	12	37.3	0	62	0	23.8
1969	1	26.2	0	56	0	23.6
1969	2	19.6	0	41.4	0	23.2
1969	3	18.3	0	33.9	0	22.6
1969	4	28.1	0	44.7	0	21.9
1969	5	54.9	0	143.2	0	21.2
1969	6	130.5	0	332.4	0	21.5
1969	7	70.3	0	152	0	22
1969	8	69.4	0	214.4	0	22.1
1969	9	71.2	0	162.3	0	22.2
1969	10	73.6	0	103.7	0	22.2
1969	11	109	0	125.3	0	22.6
1969	12	80.2	0	104.2	0	23.3
1970	1	32.5	0	73.3	0	23.6
1970	2	28.4	0	27.2	0	23.2
1970	3	22.6	0	24.6	0	22.4
1970	4	20.8	0	27.6	0	21.8
1970	5	26.3	0	30.3	0	21.1
1970	6	50.2	0	126.9	0	20.5
1970	7	39.1	0	117.2	0	20.4
1970	8	33.1	0	145	0	20.4
1970	9	36.7	0	99.3	0	20.5
1970	10	77.5	0	130.6	0	20.8
1970	11	108.4	0	135.8	0	21.6
1970	12	86.6	0	131.3	0	22.6
1971	1	41.4	0	64.1	0	23
1971	2	31.3	0	44.6	0	22.8
1971	3	23.4	0	22.2	0	22.1
1971	4	18.5	0	15.9	0	21.3
1971	5	67.9	0	141.4	0	20.9
1971	6	43.5	0	74.6	0	20.9
1971	7	86.2	0	210.9	0	21
1971	8	76.1	0	173.8	0	21.5
1971	9	55.7	0	95.6	0	21.8
1971	10	89.5	0	130.3	0	22.2
1971	11	104.2	0	115	0	23.1
1971	12	62.8	0	97.7	0	23.7
1972	1	36	0	68.4	0	23.9
1972	2	9.1	0	67.7	0	23.8
1972	3	22.1	0	44.2	0	23.5
1972	4	17.1	0	26.9	0	23
1972	5	164.7	0	289.3	0	23.6
1972	6	140.6	0	459.2	0	25.2
1972	7	67.9	0	329.4	0	26.2
1972	8	127.2	0	400.4	0	27.2
1972	9	79.9	0	314	0	28.1
1972	10	91.5	0	325.3	0	28.8
1972	11	133	0	314	0	30.3
1972	12	98.9	0	286.9	0	31.8
1973	1	44.9	0	77	0	32.4
1973	2	28	0	51.6	0	32.4
1973	3	19.9	0	28.2	0	32.1
1973	4	16	0	26.5	0	31.7
1973	5	52.7	0	120.4	0	31.5
1973	6	58	0	105.1	16.5	31.6
1973	7	53.6	0	148.5	8.8	31.8
1973	8	37.2	0	97.6	17.7	31.8
1973	9	37.6	0	81.5	15.2	31.6
1973	10	68.3	0	127.5	24.7	31.6
1973	11	82.1	0	129.8	22	32
1973	12	46.8	0	73.6	25.4	32.1
1974	1	29.9	0	52.8	30	31.8
1974	2	19.1	0	39.7	15.7	31.2
1974	3	16.3	0	27.7	17.2	30.7
1974	4	15.1	0	23.3	42.7	29.9
1974	5	32.5	0	39.6	44.6	28.9
1974	6	56.1	0	163	15.4	28.7
1974	7	35.7	0	115	27	28.7
1974	8	36.8	0	112.4	45.3	28.3
1974	9	37.6	0	113.9	30.2	27.9
1974	10	87.8	0	123.6	33.3	28
1974	11	109.8	0	141.7	30.2	28.5
1974	12	60.9	0	99.5	20	28.9
1975	1	26.7	0	59.8	17.7	28.8
1975	2	27.3	0	43.1	36.5	28.5
1975	3	20.9	0	41.2	44.2	27.9
1975	4	31.2	0	55	38.5	27.4
1975	5	66.7	0	186.6	44.5	27.1
1975	6	75.9	0	205.4	48.2	27.1
1975	7	69.5	0	221.2	13.7	27.3
1975	8	38.5	0	120	22.3	27.4
1975	9	45.1	0	121.6	41.2	27.2
1975	10	89.2	0	155.4	31.1	27.2
1975	11	139	0	194.7	1.1	28.1
1975	12	97.6	0	150.2	2.4	29.2
1976	1	44.8	0	69.5	30.5	29.9
1976	2	28.7	0	46.6	48.2	29.1
1976	3	21.7	0	38.1	46	28.5
1976	4	21.4	0	26.8	56.1	27.8
1976	5	22.5	0	27.2	70	26.9
1976	6	60.1	0	130.8	43.4	26.4
1976	7	44.8	0	73.8	66.9	26
1976	8	40.7	0	75.4	76.9	25.3
1976	9	61.3	0	98.4	69.8	24.6
1976	10	83.7	0	177.3	41.3	24.6
1976	11	99.5	0	147.5	23.2	25
1976	12	64.4	0	96.8	30.3	25.4
1977	1	36	0	90.5	22.6	25.4
1977	2	22.4	0	15.4	88.4	24.7
1977	3	24.4	0	35.9	53.9	23.8
1977	4	17.4	0	44.5	45.2	23.1
1977	5	60	0	103.9	42.8	22.7
1977	6	63.4	0	133.1	58.4	22.6
1977	7	62.9	0	238	11.9	22.7
1977	8	40.4	0	161.2	10.6	22.9
1977	9	68.4	0	188.2	14.5	23.2
1977	10	124.1	20	204.9	27.3	24
1977	11	176.4	20	220.4	14.9	25.6
1977	12	120	20	188.4	12.3	27.3
1978	1	43.7	10.6	86.9	32.4	27.9
1978	2	22.7	6	48.2	37.1	27.7
1978	3	24.4	4.3	30.6	49.4	27.1
1978	4	19.2	3.1	31	54.4	26.5
1978	5	45.9	4.8	78.1	54.7	25.9
1978	6	55	7.6	126.6	45.7	25.6
1978	7	131.8	16.1	373.5	13.7	26.3
1978	8	58.8	8.6	135.3	27.1	27.1
1978	9	82.5	11.3	223.8	43.2	27.3
1978	10	123.9	20	289.2	19.7	28.1
1978	11	120.8	20	197.6	8.4	29.3
1978	12	64.4	17.2	88.8	7.2	30.9
1979	1	29.5	7.7	51	17.8	31.2
1979	2	20.9	5	31.5	39.5	30.7
1979	3	21.7	3.9	21.4	57.6	29.8
1979	4	19.3	3.4	19.8	50.5	28.7
1979	5	36.1	4.7	59.5	31.7	28.2
1979	6	21.2	13.6	72.1	57.7	27.8
1979	7	78.5	8.3	177.3	64.7	27.5
1979	8	126.3	18.5	348.8	26.5	28
1979	9	88.4	15.4	256.9	6.3	29
1979	10	79.4	14.6	158.4	47.5	29.9
1979	11	101.5	20	190.3	30.3	30.6
1979	12	87.6	20	176.6	11.4	31.7
1980	1	36.9	8.2	60.3	32.7	32.1
1980	2	50.9	6.6	75.4	46.2	31.8
1980	3	39.3	6.4	79.8	42.6	31.3
1980	4	78.8	13.8	171.9	34.1	31.3
1980	5	149.5	20	330.6	14.8	32.7
1980	6	146.7	20	366.9	14.9	34.8
1980	7	94.5	15.3	264	16	36.4
1980	8	63.5	10.7	202	12.4	37.1
1980	9	56.8	10.3	120	30.9	37.3
1980	10	71.3	14.6	116.5	29.9	37.5
1980	11	67.9	15.9	107.1	45.8	37.6
1980	12	47.7	12.3	83.8	15.5	37.7
1981	1	30.8	6.8	68	22	37.6
1981	2	18.1	4.8	50.5	19.4	37.1
1981	3	20.8	4.1	42.2	37.1	36.4
1981	4	21.4	4	51.8	21.2	35.7
1981	5	163.9	20	332.8	11.1	36.6
1981	6	89.5	15.4	223.5	8.6	38.3
1981	7	66.8	11.1	194.8	27.4	38.9
1981	8	61.7	10.3	160.2	29	39.1
1981	9	54.3	10	133.5	37.7	39
1981	10	67	13.5	113	36.9	38.9
1981	11	58.4	14.3	90.6	43.3	38.9
1981	12	30.6	7.8	56.8	43.6	38.4
1982	1	20.2	5.2	45.6	37.7	37.6
1982	2	16.8	4.2	46.6	40.8	36.7
1982	3	17.2	3	39	36.2	35.8
1982	4	12.7	2.6	32.9	40.2	34.8
1982	5	49	4.7	128.7	29.4	34.2
1982	6	94.2	10.6	263.5	25.7	34.5
1982	7	107.2	11.3	356.7	18.7	35.5
1982	8	61.1	8.5	165.8	18.6	36.2
1982	9	117.9	16.3	226.8	10.5	37
1982	10	123.4	17.3	254.8	6.2	38.6
1982	11	143.2	20	200.8	7.9	40.4
1982	12	151	20	179.5	13.9	42.4
1983	1	72.8	19	123	6.1	43.7
1983	2	28.8	9.4	76	16.4	43.9
1983	3	16.3	5.8	62.3	36.7	43.2
1983	4	20.1	4.6	59	38.5	42.3
1983	5	22.3	4.6	65.2	42.7	41.3
1983	6	104.4	11.4	259.9	54.6	41
1983	7	51.8	7.5	150.4	31.8	41
1983	8	40	6.5	113.3	45.4	40.6
1983	9	40.7	6.9	103.1	43.6	40
1983	10	85.7	14.8	127	39.9	39.8
1983	11	93.9	17.5	119	38.5	40.3
1983	12	39.3	8.7	66.2	30.4	40.4
1984	1	22.6	4.7	46.4	52.4	39.6
1984	2	14.2	3.9	43.7	64.7	38.3
1984	3	16.7	3.3	40.9	66.1	36.9
1984	4	18.6	2	39.8	74.2	35.4
1984	5	40	3.4	86.1	72.1	34
1984	6	37.1	3.9	113.1	67.7	32.9
1984	7	67.1	6.4	248.1	19.3	32.6
1984	8	30.2	4.3	83.3	31.1	32.5
1984	9	60.2	9	144.5	10.8	32.5
1984	10	143.4	20	204	31.3	33.6
1984	11	150.1	20	273.3	30.9	35.4
1984	12	125.3	20	155.1	21.2	37.1
1985	1	54.6	12.6	99.1	34.3	37.8
1985	2	23	7.1	66.3	59.5	37.3
1985	3	17.9	4.4	52.8	69.9	36
1985	4	30.5	3.6	57.7	62.8	34.7
1985	5	80	7.9	152.9	50.8	34.2
1985	6	75.4	10.5	151.7	45.7	34.2
1985	7	85.2	12.1	221.2	49.2	34.4
1985	8	38.4	5.9	98.8	66.6	34
1985	9	50.3	7	126.8	52.8	33.3
1985	10	72.1	10.8	145.4	56.6	32.9
1985	11	77.2	13.5	143.8	39.6	33
1985	12	32.9	7.5	78.3	71.9	32.6
1986	1	17.5	4.4	57	69.9	31.3
1986	2	14.9	4.4	53	69.7	29.9
1986	3	14.3	3.8	53.3	75.2	28.5
1986	4	31.7	3.8	69.2	60.9	27.6
1986	5	106.2	11.3	265.5	28.3	27.7
1986	6	160.1	20	415.4	19.4	28.9
1986	7	58.7	10.8	120.5	18.7	30.3
1986	8	75.4	10.9	170.3	19.3	30.9
1986	9	56.1	8.7	104.3	8	31.4
1986	10	101.6	15	102.4	11.9	32.3
1986	11	96.2	16.6	133.9	17.5	33.6
1986	12	69.5	16.7	121.2	5.6	34.5
1987	1	27.7	8	53.5	40.4	34.6
1987	2	16.4	5.4	44.4	74.8	33.5
1987	3	21.6	4.9	37.8	82.6	32
1987	4	16	3.8	28.1	77.1	30.4
1987	5	20.7	3.7	29.1	81.5	28.8
1987	6	65.2	8.5	99.2	62.3	28.1
1987	7	89.2	12.1	210.9	31.5	28.3
1987	8	58	8	195	6.9	28.7
1987	9	56.3	8.4	137.5	5.5	29.1
1987	10	128.4	18.7	194.6	7.4	30.6
1987	11	112.1	20	136.7	3.9	32.4
1987	12	45.6	12.3	75	12.9	33.4
1988	1	24.9	6.4	47.2	60	33
1988	2	22.6	4.2	34.1	75.7	31.7
1988	3	22.6	3.4	35.6	83.1	30.2
1988	4	16.8	3.3	27.3	45.2	28.8
1988	5	17.7	3.3	34.1	69	28
1988	6	41.3	4.4	99.2	76.6	27.2
1988	7	44.9	5.8	123.5	71.9	26.5
1988	8	58.7	7.4	198.9	58.3	26.1
1988	9	40.6	6.7	112.8	44.6	25.8
1988	10	82.3	12.7	117.3	47.7	25.8
1988	11	114.5	18.6	126.9	31.9	26.4
1988	12	60.8	12.8	86.2	51.4	26.8
1989	1	26.4	5.8	49.6	73.9	26.4
1989	2	19.7	4.1	40.9	74.9	25.5
1989	3	12.4	3.2	40.4	74.2	24.4
1989	4	12.3	2.6	28.6	72.5	23.3
1989	5	11.7	2.5	29.4	82.9	22.1
1989	6	37.7	4	88.8	67.5	21.2
1989	7	35.5	4.6	91.7	43.9	20.6
1989	8	37.9	5.3	113.4	14.9	20.5
1989	9	41.6	7.3	96.2	0.5	20.8
1989	10	86.3	14.3	114.2	0.2	21.5
1989	11	82.4	15.5	103.9	6	22.6
1989	12	46.4	7.8	74.5	19.4	23.1
1990	1	21.4	4	52.7	50.8	22.9
1990	2	16	2.9	38.3	45.6	22.2
1990	3	18	2.7	38.3	50.4	21.5
1990	4	29.6	4	64.8	22.9	21.1
1990	5	42.3	5.1	86.6	20.2	21.1
1990	6	48.2	6.1	104.3	54.4	21
1990	7	33.6	4.9	66.1	41.6	20.6
1990	8	73.2	9	148.5	12	20.8
1990	9	102	12.9	230	2	21.8
1990	10	68.5	10.8	121.8	12.4	22.8
1990	11	46.6	7.8	75.3	45.2	23
1990	12	26.1	4.7	52.2	45.2	22.6
1991	1	17.8	3.2	42.9	46.1	22
1991	2	12.3	2.5	38.3	43.9	21.4
