Volumen,Area
0,0
14300000,14300000
24100000,12050000
29700000,9900000
31800000,7066666.667
33840000,5206153.846
36560000,4301176.471
39920000,3801904.762
43880000,3510400
48400000,3337931.034
53450000,3239393.939
58990000,3188648.649
64990000,3170243.902
71410000,3173777.778
78210000,3192244.898
85370000,3221509.434
92830000,3257192.982
100570000,3297377.049
108550000,3340000
116730000,3383478.261
125080000,3426849.315
133570000,3469350.649
142150000,3509876.543
