Recorder,diasdelmes_recorder,Generacion_Cipreses,Generacion_CentralIsla,Generacion_CentralCurrilinque,Generacion_CentralLomaAlta,Generacion_CentralPehuenche,Generacion_CentralChiburgo,Generacion_CentralColbun,Generacion_CentralMachicura,Generacion_CentralSanIgnacio,dolar_recorder,mil_recorder,BeneficioMgHe_recorder,BeneficiosTotales_Bases,ProduccionBase_recorder,Deficit_Melado,Deficit_ParticularesRiberaSur,Deficit_ParticularesRiberaNorte,Deficit_CooperativaDeRiego,Deficit_AsociacionCanalMaule,Deficit_AsociacionMauleSur,Deficit_SORPAM,Deficit_GarzasySuizas,Vulnerabilidad,Caudal_Remanente_mensual,segundosdelmes_recorder,EventosFalla_AsociacionCanalMaule,EventosFalla_AsociacionMauleSur,EventosFalla_SORPAM,EventosFalla_CooperativaDeRiego,EventosFalla_ParticularesRiberaNorte,EventosFalla_ParticularesRiberaSur,uno_recorder,TasaDeDescuento,BeneficiosTotales
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,0.033333,109.27313241675927,841.6028553794355,1093.7071698678833,469.0283415031911,2402.8163938027938,282.3187597632,809.2973805515995,293.82285494159987,9.897076385280002,760.3,1000.0,69.82792004,-4201469365.844254,-153.3765187,130131.87184228332,0.0,0.0,-1.1641532182693481e-10,2.3283064365386963e-10,5.820766091346741e-11,0.0,2188.0078800631345,0.0,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,-28514672426.9499
2020-05,0.032258,235.86848734540044,889.7658484054322,1156.2975121630984,576.7391959126828,3646.382872399367,141.1593798816,488.0863804772682,120.79384036488001,4.948538192640001,760.3,1000.0,69.82792004,4105062172.746835,-227.11766949999998,1.4551915228366852e-11,0.0,0.0,5.820766091346741e-11,0.0,0.0,0.0,745.5274682008312,132319.87972234664,0.0,1.574074074074074e-05,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.09722218770850562,8259741758.671524
2020-06,0.033333,252.4264430941947,763.8027459795653,992.6018362497116,504.81671029051415,2612.721637540409,141.1593798816,522.7573389124359,120.79384036487994,4.948538192640001,760.3,1000.0,69.82792004,4424383879.345291,-193.70083459999998,0.0,0.0,0.0,-5.820766091346741e-11,1.1641532182693481e-10,2.9103830456733704e-11,0.0,1094.0039400315673,745.527468200904,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11433470622.18599
2020-07,0.032258,414.57182908758034,837.2219155608908,1088.0139081831405,600.3186303294202,3167.2406839245314,141.1593798816,541.3103005475438,120.79384036488001,4.948538192640001,760.3,1000.0,68.06671397,4422407081.099504,-223.50967459999998,0.0,0.0,0.0,5.820766091346741e-11,0.0,0.0,0.0,745.5274682008312,1094.0039400316546,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11426976084.166988
2020-08,0.032258,375.8416263379073,606.236953213186,787.8368022755684,471.46419709640696,2510.4741492952867,141.1593798816,563.9973069850208,120.79384036487996,4.948538192640001,760.3,1000.0,68.06671397,4424383879.345291,-196.8993677,0.0,0.0,0.0,5.820766091346741e-11,0.0,0.0,0.0,745.5274682008312,745.5274682008894,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11433470622.18599
2020-09,0.033333,376.0614508248069,540.5317191754106,702.4493952514283,420.87564641695843,2020.7586654808358,211.7390698223999,1200.4837050666372,251.05196099412328,46.378128163991136,760.3,1000.0,68.06671397,4424383879.345291,-271.0613995,0.0,0.0,0.0,1.1641532182693481e-10,0.0,0.0,0.0,1641.00591004735,745.5274682008894,767751.3746692642,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11433470622.18599
2020-10,0.032258,398.45912317397307,747.3118563376335,971.1710579157323,540.0218917804823,2726.3977140069637,369.4995359999999,2234.4377789263026,461.0767652204662,38.67542134964167,760.3,1000.0,64.91682129,4422407081.0995035,-293.4268042,144260.3336817884,0.0,0.0,2.3283064365386963e-10,0.0,1.1641532182693481e-10,0.0,2609.3461387029165,1641.0059100474664,420885.8517604955,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11426976084.166992
2020-11,0.033333,318.2390646793622,921.1230930899574,1197.0479006860846,587.0629779466301,5280.978256768951,369.499536,3298.0489814252765,680.5880573242258,98.66982167832847,760.3,1000.0,64.91682129,4216656517.147274,-428.29881639999996,299262.0452451373,0.0,0.0,0.0,0.0,0.0,0.0,4923.017730142048,146869.67982049167,1505757.8378077927,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,9360265051.271223
2020-12,0.032258,241.19128577928484,891.8170769381659,1158.9631915140521,528.1788439651797,5831.128434258641,369.499536,2928.109059651814,603.9692018244,24.742690963200005,760.3,1000.0,64.91682129,4098054782.9191513,-405.72807919999997,362112.2234311264,0.0,0.0,0.0,0.0,0.0,-1.1641532182693481e-10,3727.637341004156,304185.06297527935,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,8189805090.36455
