Recorder,diasdelmes_recorder,Generacion_Cipreses,Generacion_CentralIsla,Generacion_CentralCurrilinque,Generacion_CentralLomaAlta,Generacion_CentralPehuenche,Generacion_CentralChiburgo,Generacion_CentralColbun,Generacion_CentralMachicura,Generacion_CentralSanIgnacio,ProduccionBase_recorder,dolar_recorder,mil_recorder,BeneficiosTotales,Deficit_Melado,Deficit_ParticularesRiberaSur,Deficit_ParticularesRiberaNorte,Deficit_CooperativaDeRiego,Deficit_AsociacionCanalMaule,Deficit_AsociacionMauleSur,Deficit_SORPAM,Deficit_GarzasySuizas,Vulnerabilidad,Caudal_Remanente_mensual,segundosdelmes_recorder,EventosFalla_AsociacionCanalMaule,EventosFalla_AsociacionMauleSur,EventosFalla_SORPAM,EventosFalla_CooperativaDeRiego,EventosFalla_ParticularesRiberaNorte,EventosFalla_ParticularesRiberaSur,EficienciaAplicacionGarzasySuizas,uno_recorder,TasaDeDescuento,BeneficioMgHe_recorder
2020-01,0.032258,127.46474030558657,848.5597528365819,1102.74802397179,489.14247149495543,4060.4966126075997,369.499536,2809.3420062387618,603.9692018244004,24.742690963200005,-327.82318,760.3,1000.0,0.0,428865.5034087007,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,428383.4229266034,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,63.82338332
2020-02,0.035714,119.1664118425034,845.4033788780685,1098.646150021215,478.92614445038976,2626.327804222871,369.499536,2482.583298020587,543.5722816419592,22.26842186688,-306.7290458,760.3,1000.0,0.0,437233.8145320807,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,435222.7605266034,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,63.82338332
2020-03,0.032258,87.6931536764795,612.4551839689705,795.9177201550928,345.54723755060195,1656.9845378248751,369.499536,1607.7338004918035,362.38152109463965,14.845614577920001,-188.864342,760.3,1000.0,0.0,254332.22940522037,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,448250.30170914996,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,63.82338332
2020-04,0.033333,130.95125974456067,637.10842110116,827.9558983047763,383.9180534442218,1944.677249720948,282.3187597632,1042.4173861442587,241.58768072975988,9.897076385280002,-183.4056889,760.3,1000.0,0.0,116331.32522000147,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,258146.58367596197,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,63.47134386
2020-05,0.032258,131.6128469034516,660.2449681043137,858.0230578701107,397.77387144261087,2006.5346498457757,141.15937988159996,521.2084788810963,120.79384036488042,4.948538192640001,-156.2254036,760.3,1000.0,0.0,13667.704201740125,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,119606.23391255586,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,63.47134386
2020-06,0.033333,318.32977430977,859.2856327479979,1116.6868689831565,586.7608088385833,3074.2343802574123,141.1593798816,531.4461392350279,120.79384036488021,4.948538192640001,-225.13964840000003,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,14939.155625320658,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,63.47134386
2020-07,0.032258,284.43004950654176,566.6283517534546,736.3633416901513,409.21432839602176,2163.6516565320153,141.15937988159996,552.8643389382738,120.79384036488011,4.948538192640001,-160.66130869999998,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,61.46255363
2020-08,0.032258,366.28009556637227,555.8800420454205,722.3953479785123,431.8076906713678,2287.842566197613,141.15937988159996,565.187507521487,120.79384036488017,4.948538192640001,-167.63469809999998,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,61.46255363
2020-09,0.033333,435.65463424756314,624.3014563691506,811.3125741262616,510.2353619985186,2469.2754290799453,211.73906982239993,1987.180029701003,415.8711122489025,138.2829749518623,-257.2873702,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,2579059.06961839,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,61.46255363
2020-10,0.032258,321.9912930993634,590.4228812376593,767.2855840924476,426.82506278368214,2672.9095579028976,369.499536,2049.0477414023453,422.77844127708033,17.319883674240003,-246.38918399999997,760.3,1000.0,0.0,215658.85590609047,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,2456.1815194158007,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,58.52017092
2020-11,0.033333,300.0121635450933,914.1903634873155,1188.0384539800775,572.345629014381,4798.70693404397,369.499536,2624.5825700614782,543.5722816419599,22.268421866880022,-377.7701007,760.3,1000.0,0.0,300882.45694500324,0.0,0.0,0.0,0.0,0.0,0.0,7368.544558247406,220108.93588862233,4.656612873077393e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,58.52017092
2020-12,0.032258,195.0426133559745,874.263858415809,1136.1518609328314,501.7478908458408,5147.334079181221,369.499536,2925.8451795853166,603.9692018243999,24.742690963200072,-379.9539792,760.3,1000.0,0.0,421791.6762087007,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,308251.0015032507,1.3969838619232178e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,58.52017092
2021-01,0.032258,184.85737073354483,870.3897716879314,1131.117281494458,495.50651010040497,4319.740378174846,369.499536,2907.414850804827,603.9692018243999,24.74269096319996,-351.84567020000003,760.3,1000.0,0.0,431331.7050087007,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,428148.9333266034,-9.313225746154785e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,60.86432238
