Recorder,diasdelmes_recorder,Generacion_Cipreses,Generacion_CentralIsla,Generacion_CentralCurrilinque,Generacion_CentralLomaAlta,Generacion_CentralPehuenche,Generacion_CentralChiburgo,Generacion_CentralColbun,Generacion_CentralMachicura,Generacion_CentralSanIgnacio,dolar_recorder,mil_recorder,BeneficioMgHe_recorder,BeneficiosTotales,BeneficiosTotales_Bases,ProduccionBase_recorder,Deficit_Melado,Deficit_ParticularesRiberaSur,Deficit_ParticularesRiberaNorte,Deficit_CooperativaDeRiego,Deficit_AsociacionCanalMaule,Deficit_AsociacionMauleSur,Deficit_SORPAM,Deficit_GarzasySuizas,Vulnerabilidad,Caudal_Remanente_mensual,segundosdelmes_recorder,EventosFalla_AsociacionCanalMaule,EventosFalla_AsociacionMauleSur,EventosFalla_SORPAM,EventosFalla_CooperativaDeRiego,EventosFalla_ParticularesRiberaNorte,EventosFalla_ParticularesRiberaSur,EficienciaAplicacionGarzasySuizas,uno_recorder,TasaDeDescuento,CostosTotales,IngresosTotales
2030-08,0.032258,276.13942124836313,503.46185987024955,654.2751636065402,380.0427817895704,2051.862203730925,104.63786311644091,326.7864313925815,82.24884880489128,3.552954134422488,760.3,1000.0,48.79257724,-24018902283.77001,4424383879.345294,-148.76768719999998,0.0,0.0,0.0,-5.820766091346741e-11,-1.1641532182693481e-10,0.0,5.529727786779404e-10,1202.666644336141,745.5274682002782,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.5583947769151179,26566434718.5405,6996827155.007597
2030-09,0.033333,338.69675373177597,506.74463102607393,658.5412973621604,388.800301047086,2126.028491765807,158.19917580235986,518.8342126702491,123.59465795646827,5.374415170117989,760.3,1000.0,48.79257724,-24018902283.77,4421498541.497064,-172.4802388,0.0,0.0,0.0,-5.820766091346741e-11,4.656612873077393e-10,0.0,1.1059455573558807e-09,2045.5133884148072,1202.6666443365193,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.5583947769151179,26566434718.5405,6995141694.578825
2030-10,0.032258,306.56243095172636,555.1280595360007,721.4181071612899,397.78216984107104,2126.0179116318964,366.23252090754323,1254.4048356686892,287.87097081711937,12.435339470478706,760.3,1000.0,39.17196414,-24018902283.77,4420759880.230842,-217.3303524,179759.50168178842,0.0,0.0,-2.3283064365386963e-10,-4.656612873077393e-10,0.0,8.149072527885437e-10,4209.333255176498,2045.5133884163206,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.5583947769151179,26566434718.5405,6994710208.077082
2030-11,0.033333,228.05838507212636,886.8218276029683,1152.471602306313,524.639797198272,3943.5272014229436,369.499536,1619.1945452366842,370.7839738694046,16.123245510353964,760.3,1000.0,39.17196414,-24018902283.77,4162654227.4616127,-332.58433130000003,330022.2596451373,0.0,0.0,-4.656612873077393e-10,0.0,0.0,-3.4924596548080444e-10,6136.54016524442,183968.83493696502,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.5583947769151179,26566434718.5405,6542905204.092404
2030-12,0.032258,169.04237385451677,864.3743362406158,1123.2999067831515,481.84979221935333,3267.118331315971,369.499536,1803.7629689375988,411.2442440244564,17.764770672112437,760.3,1000.0,39.17196414,-24018902283.77,4063068418.6260505,-305.26498139999995,386243.4842311264,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,6013.33322168071,336158.7998103809,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.5583947769151179,26566434718.5405,6369774204.070616
2031-01,0.032258,138.99698488859042,852.946189956648,1108.4484296889593,465.36652985598715,2493.6398916476796,369.499536,1772.4505441360895,411.24424402445624,17.764770672112437,760.3,1000.0,72.19033435,-10274541092.576002,4032179200.078251,-222.04129480000003,395792.7578311264,0.0,0.0,-6.984919309616089e-10,4.656612873077393e-10,0.0,-2.3283064365386963e-10,6013.33322168071,392256.8174528064,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.5267875253916207,13414774306.529099,6849612825.908097
2031-02,0.035714,127.68338746326236,710.8314817877015,923.7628927108526,389.5200448258831,1769.4066298236846,369.499536,1538.0119512373672,369.9889368557008,16.361486739182823,760.3,1000.0,72.19033435,-10274541092.576002,4022553880.6599026,-190.18134730000003,423963.2792674177,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,2.3283064365386963e-10,52097.394620775005,401806.09105280665,-3.4924596548080444e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.5267875253916207,13414774306.529099,6831371266.584733
2031-03,0.032258,102.64222450326237,474.45197293668156,616.5752899268159,264.5344963936251,1271.683977979957,313.9135893493227,640.2817338201311,161.06127590645644,10.658862403267435,760.3,1000.0,72.19033435,-10274541092.576,3934214647.812347,-120.6503732,255291.2482986758,0.0,0.0,435113.84803506325,932744.0103485349,0.0,-1.1641532182693481e-10,31370.662404602495,476060.6738881927,-4.656612873077393e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.5267875253916207,13414774306.529099,6737693864.902499
2031-04,0.033333,101.65359938960158,388.35753537581394,504.691040670543,222.74492374094766,1099.0359193109239,210.93223440314642,654.0214662060556,164.79287727529086,7.1658868934906605,760.3,1000.0,61.90674824,-10274541092.576,990942990.8586477,-115.7135729,175865.8974422833,0.0,0.0,0.0,336149.86279141344,0.0,0.0,21610.727880063136,1654519.7690868764,2.3283064365386963e-10,1.574074074074074e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.43967462509478,0.9999,0.5267875253916207,13414774306.529099,5346379758.711299
2031-05,0.032258,232.50168902774882,888.511894842456,1154.667933563475,559.6457853264769,2862.8050921508116,104.6378631164409,326.5201142700649,82.24884880489125,3.5529541344224738,760.3,1000.0,61.90674824,-10274541092.576,3241804004.2062497,-207.8670737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.666644336141,533626.4881137599,-2.4374458007514477e-10,1.574074074074074e-05,0.0,0.0,0.0,1.0,0.0,0.0,1.43967462509478,0.9999,0.5267875253916207,13414774306.529099,6248417978.029471
2031-06,0.033333,295.353004764312,802.7588650924719,1043.227361711842,537.4850961658916,2770.589758791635,105.46611720157323,6024.831647498726,1424.261807764809,751.8208164166574,760.3,1000.0,61.90674824,-10274541092.576,4421498541.497065,-442.18851409999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0039400315673,1202.666644336141,14746654.440227281,1.574074074074074e-05,1.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.5267875253916207,13414774306.529099,7587436845.408911
2031-07,0.032258,260.2648264015008,665.1620149270817,864.4130188003322,439.4182364722287,2252.784988877093,104.6378631164409,326.38187332097283,82.24884880489135,3.552954134422534,760.3,1000.0,48.64628322,-10274541092.576,4422407081.099504,-168.6340054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.666644336141,1094.0039400315673,9.204086381942034e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.5267875253916207,13414774306.529099,7588011689.903709
2031-08,0.032258,249.22467847569595,572.3115264729537,743.7489261123021,381.8445348337048,1979.3359422235678,104.6378631164409,345.97390580635494,82.24884880489111,3.5529541344223934,760.3,1000.0,48.64628322,-10274541092.576,4421498541.497065,-151.54065740000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.666644336141,1202.666644336141,-1.8444552551954985e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.5267875253916207,13414774306.529099,7587436845.408911
2031-09,0.033333,239.92489137561117,522.43737777109,678.9348470278242,347.32991451524595,1803.7445233774345,158.19917580235983,539.5853621746751,123.59465795646832,5.374415170118053,760.3,1000.0,48.64628322,-10274541092.576,4421498541.497065,-159.18798769999998,44771.07108171245,0.0,0.0,0.0,0.0,0.0,0.0,2045.5133884148072,1202.666644336141,1.2660166248679161e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.5267875253916207,13414774306.529099,7587436845.408911
2031-10,0.032258,194.98702197411353,571.2267500690408,742.339202127789,350.7400393543127,1768.339555848058,366.23252090754323,1279.5108044488984,287.8709708171192,12.435339470478558,760.3,1000.0,38.33577851,-10274541092.576,4275185791.9552584,-202.8933519,245178.81688178843,0.0,0.0,0.0,0.0,0.0,0.0,4209.333255176498,46816.58447012726,-2.852175384759903e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.5267875253916207,13414774306.529099,7311082706.495926
2031-11,0.033333,152.6454203483088,858.1375461796558,1115.1948701105307,474.97506856934405,2544.7836764133594,369.499536,1629.080086609104,370.7839738694047,16.12324551035399,760.3,1000.0,38.33577851,-10274541092.576,4068453822.981249,-279.7731419,362053.5908451373,0.0,0.0,0.0,0.0,0.0,0.0,6136.54016524442,249388.15013696492,4.802132025361061e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.5267875253916207,13414774306.529099,6918359187.130812
2031-12,0.032258,123.00219245951999,789.2201412156118,1025.6330780418946,429.28081397540535,1802.5375578332062,369.499536,1768.232818783133,411.24424402445624,17.764770672112338,760.3,1000.0,38.33577851,-10274541092.576,4028351567.4463897,-194.6527379,400974.5978311264,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,6013.33322168071,368190.13101038174,-1.949956640601158e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.5267875253916207,13414774306.529099,6843291358.103651
2032-01,0.032258,101.05311230182079,623.9121538353505,810.8066550104418,339.184161290342,1276.4659334377634,369.499536,1418.852334423518,346.89921439941827,17.764770672112412,760.3,1000.0,75.50517455,-6357630660.049399,4017330774.9804525,-152.87778640000002,425485.4138311264,0.0,0.0,-2.3283064365386963e-10,1554573.350580892,0.0,0.0,52284.43734100416,406987.93105280737,-4.656612873077393e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.4969693635770006,20931532464.3999,17093865461.488304
2032-02,0.035714,94.02155374265277,427.53691343333725,555.6067028722338,237.3572470146126,1136.0618174592707,342.7518865425441,478.257807114009,119.91930560572183,-9.875523574010003e-15,760.3,1000.0,75.50517455,-6357630660.0494,2610668856.465469,-135.0213602,423963.2792674177,97020.6985034883,62639.968813149586,1645935.8430651876,2374713.3160372674,0.0,286613.9699457113,52097.394620775005,2032343.2017530224,-1.9463186617940664e-10,1.574074074074074e-05,1.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.4969693635770006,20931532464.3999,14550057353.060596
2032-03,0.032258,75.50161044069598,295.5807196916462,384.12268962147556,166.79926510248652,816.2278158049361,268.50702023868485,299.84433715108804,75.04108655001379,2.9534276109188794e-15,760.3,1000.0,75.50517455,-6357630660.049399,-2181921160.6049266,-77.07143286,255291.2482986758,58421.416294740404,37718.917212196524,991107.0994679361,1168331.6688171083,0.0,123685.93919167452,31370.662404602495,4942984.470252996,2.9103830456733704e-10,1.574074074074074e-05,0.0,0.0,1.0,1.0,1.0,1.0,1.43967462509478,0.9999,0.4969693635770006,20931532464.3999,9259391093.247206
2032-04,0.033333,78.84059910978239,280.9020049496148,365.0469278709203,163.1140399941099,825.431592312433,210.93223440314642,461.9843878889066,116.26981252997386,7.1658868934906605,760.3,1000.0,61.27652916,-6357630660.049399,-1766047627.8966808,-82.45342529,175865.8974422833,0.0,0.0,231311.96768753533,667219.2613914423,0.0,0.0,21610.727880063136,2665926.951686934,2.1100277081131935e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.4969693635770006,20931532464.3999,10275374141.817984
2032-05,0.032258,223.42827404082237,828.5396235414282,1076.7308131082173,534.8857504212724,2765.4926111599493,104.6378631164409,326.5201142700649,82.24884880489127,3.5529541344224786,760.3,1000.0,61.27652916,-6357630660.049399,1309912934.6918159,-199.1878871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.666644336141,1096007.854401324,-1.709850039333105e-10,1.574074074074074e-05,0.0,0.0,1.0,0.0,1.0,1.0,1.43967462509478,0.9999,0.4969693635770006,20931532464.3999,13581841918.070414
2032-06,0.033333,184.4617203587664,459.29746487497596,596.881209735708,311.83900165073004,1611.383570314988,105.46611720157321,4358.954321621369,1032.6456189444866,533.4516186676298,760.3,1000.0,61.27652916,-6357630660.049399,4421498541.497065,-290.4534599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0039400315673,1202.666644336141,10442922.678009924,1.574074074074074e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.43967462509478,0.9999,0.4969693635770006,20931532464.3999,19014030226.0646
2032-07,0.032258,405.68937699866393,842.9973971582659,1095.519450247445,604.2923110318958,3178.5061594678864,104.6378631164409,326.3818733209722,82.24884880489121,3.552954134422443,760.3,1000.0,47.39455511,-6357630660.049399,4422407081.099504,-221.697177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.666644336141,1094.0039400315673,-8.694769348949194e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.4969693635770006,20931532464.3999,19015456312.471935
2032-08,0.032258,501.3140659940159,561.63304119816,729.8716729236767,481.48169632012787,2722.8167854364565,104.6378631164409,8155.9531310350185,1888.185388394375,850.4752032,760.3,1000.0,47.39455511,-6357630660.049399,4421498541.497065,-501.8010529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,1202.666644336141,19846642.37041069,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.4969693635770006,20931532464.3999,19014030226.0646
2032-09,0.033333,508.55096208945594,777.5125073709025,1010.4183921644645,591.7507184185968,3075.21358852116,158.19917580235983,490.7844645265441,123.59465795646818,5.374415170117958,760.3,1000.0,47.39455511,-6357630660.049399,4424383879.345292,-238.6775742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2045.5133884148072,745.5274682008312,-5.966285243630409e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.4969693635770006,20931532464.3999,19018559187.79051
2032-10,0.032258,470.36519186849284,762.7793886644266,991.2719296010474,563.9979186876513,3002.07861176987,366.23252090754323,1240.6883888791251,287.87097081711954,12.435339470478763,760.3,1000.0,37.85465152,-6357630660.049399,4420759880.2308445,-268.8325149,138125.93368178842,0.0,0.0,0.0,0.0,0.0,0.0,4209.333255176498,2045.5133884148072,1.1059455573558807e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.4969693635770006,20931532464.3999,19012870788.667984
2032-11,0.033333,390.48939108194395,948.6045290962796,1232.761472005694,620.8974100103039,5917.3075182145485,369.499536,1643.0023937418582,370.78397386940514,16.123245510354185,760.3,1000.0,37.85465152,-6357630660.049399,4222604395.597287,-413.4611462,258315.3572451373,0.0,0.0,0.0,0.0,0.0,0.0,6136.54016524442,142335.2669369649,4.307366907596588e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.4969693635770006,20931532464.3999,18069101999.529366
2032-12,0.032258,263.40849399949917,900.2676916733042,1169.9452097742503,534.1823647195392,5861.944528441661,369.499536,1885.9936984456642,411.24424402445675,17.76477067211264,760.3,1000.0,37.85465152,-6357630660.049399,4140787257.2104163,-400.4947552,353661.5258311264,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,6013.33322168071,264451.8974103817,3.958120942115784e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.4969693635770006,20931532464.3999,17682745998.155437
2033-01,0.032258,190.821174104088,872.6581802415601,1134.065197703909,488.8122828535295,5390.171920350957,369.499536,1918.259505794236,411.2442440244564,17.764770672112427,760.3,1000.0,81.05911495,-383481548.0624,4065020625.511416,-379.8434373,385078.2938311264,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,6013.33322168071,359674.8590528073,-2.3283064365386963e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.46883902224245333,24806079701.523895,26286118076.37563
2033-02,0.035714,201.79020512708638,876.8303908681679,1139.487204826809,497.3782237449984,3710.023404895405,369.499536,1739.281935809993,369.9889368557008,16.3614867391829,760.3,1000.0,81.05911495,-383481548.0624,4033353669.493723,-349.1741672,387855.7688674177,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,8396.27462077501,391091.62705280737,1.1059455573558807e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.46883902224245333,24806079701.523895,26057774763.147053
2033-03,0.032258,136.6801764915312,849.340432544982,1103.7625583082527,464.46546782441925,2157.5346526581834,313.9135893493227,1158.8834132170707,246.74654641467407,10.658862403267568,760.3,1000.0,81.05911495,-383481548.0624,4026104338.891448,-227.16571380000002,230454.09949867582,0.0,0.0,0.0,0.0,0.0,0.0,3607.9999330084247,396252.0434881925,2.0954757928848267e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.46883902224245333,24806079701.523895,26020226784.779625
2033-04,0.033333,148.6548606190032,663.9725273453724,862.8672171335855,377.96507763446965,1821.0374712344649,210.93223440314642,771.6029434688718,164.79287727529137,7.165886893490891,760.3,1000.0,63.08831268,-383481548.0624,4034349666.469474,-181.4681066,139598.54704228332,0.0,0.0,0.0,0.0,0.0,0.0,2727.3511845530775,234062.09943168424,4.773028194904327e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.46883902224245333,24806079701.523895,26064956673.820168
2033-05,0.032258,216.0521490793248,619.5096528869522,805.0853735035691,396.6129686840833,2119.8207773683102,104.63786311644088,10312.829335154209,2201.0856717345696,850.4752031999999,760.3,1000.0,63.08831268,-383481548.0624,4080329150.3095016,-434.2973137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,142325.8982268364,23538523.90995861,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.46883902224245333,24806079701.523895,26400075159.125065
2033-06,0.033333,390.69472861821595,948.6826318429203,1232.862970632322,651.525363010368,4261.536542109514,105.4661172015732,352.20633000869566,82.39643863764526,3.582943446745208,760.3,1000.0,63.08831268,-383481548.0624,4424383879.345292,-263.16167709999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.6755922765387,745.5274682008312,-2.2992026060819626e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.46883902224245333,24806079701.523895,28863457905.165817
2033-07,0.032258,376.86449431540797,943.4221261149602,1226.0266667925412,625.4234424587521,3276.623691371809,104.63786311644088,376.1206080558675,82.24884880489077,3.5529541344222064,760.3,1000.0,47.65473972,-383481548.0624,4420759880.2308445,-225.75350600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.666644336141,1363.6755922765387,-5.529727786779404e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.46883902224245333,24806079701.523895,28854844754.0185
2033-08,0.032258,405.0027483103008,753.815622076905,979.623043522382,530.9291045173234,2503.5217875354847,104.63786311644088,1061.3114696460846,224.11040324393417,82.65640981024727,760.3,1000.0,47.65473972,-383481548.0624,4421498541.497065,-197.9110826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,1202.666644336141,1559011.335859139,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.46883902224245333,24806079701.523895,28856600328.711456
2033-09,0.033333,337.10864317685275,592.5401172211059,770.0370435968877,418.8914353646155,2064.1226934802903,158.19917580235983,2811.322812492689,580.355338528991,260.068848718381,760.3,1000.0,47.65473972,-383481548.0624,4424383879.345292,-185.7565835,12350.33508171243,0.0,0.0,0.0,0.0,0.0,0.0,1641.00591004735,745.5274682008312,5019648.075922368,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.46883902224245333,24806079701.523895,28863457905.165817
