Recorder,diasdelmes_recorder,Generacion_Cipreses,Generacion_CentralIsla,Generacion_CentralCurrilinque,Generacion_CentralLomaAlta,Generacion_CentralPehuenche,Generacion_CentralChiburgo,Generacion_CentralColbun,Generacion_CentralMachicura,Generacion_CentralSanIgnacio,dolar_recorder,mil_recorder,BeneficioMgHe_recorder,BeneficiosTotales_Bases,ProduccionBase_recorder,Deficit_Melado,Deficit_ParticularesRiberaSur,Deficit_ParticularesRiberaNorte,Deficit_CooperativaDeRiego,Deficit_AsociacionCanalMaule,Deficit_AsociacionMauleSur,Deficit_SORPAM,Deficit_GarzasySuizas,Vulnerabilidad,Caudal_Remanente_mensual,segundosdelmes_recorder,EventosFalla_AsociacionCanalMaule,EventosFalla_AsociacionMauleSur,EventosFalla_SORPAM,EventosFalla_CooperativaDeRiego,EventosFalla_ParticularesRiberaNorte,EventosFalla_ParticularesRiberaSur,uno_recorder,TasaDeDescuento,BeneficiosTotales
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,0.033333,93.2142739426915,835.5001734492918,1085.7764137639108,457.66008448756236,2208.741135065847,282.3187597632,809.2973805515995,293.82285494159987,9.897076385280002,760.3,1000.0,63.47134386,-4201469365.844254,-141.41665659999998,151000.92784228333,0.0,0.0,-1.1641532182693481e-10,2.3283064365386963e-10,5.820766091346741e-11,0.0,2188.0078800631345,0.0,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,-28514672426.9499
2020-05,0.032258,303.07238879176015,915.3201146335205,1189.5066250073892,623.1551838904493,4185.631737885838,141.1593798816,484.7493981850902,120.79384036488001,4.948538192640001,760.3,1000.0,63.47134386,4054170038.7141113,-249.9905934,1.4551915228366852e-11,0.0,0.0,5.820766091346741e-11,0.0,0.0,0.0,745.5274682008312,153188.93572234665,0.0,1.574074074074074e-05,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.09722218770850562,7751817069.9066105
2020-06,0.033333,317.5650319308661,551.4674490540712,716.6609513310915,417.8278417960349,2279.619154750207,141.1593798816,7568.422518081246,1735.0570623509693,850.4752032000005,760.3,1000.0,63.47134386,4424383879.345291,-579.8354411,0.0,0.0,0.0,2.444721758365631e-09,1.1641532182693481e-10,0.0,0.0,1094.0039400315673,745.527468200904,17740216.312222935,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11433470622.18599
2020-07,0.032258,422.37104521339097,960.7229582376406,1248.510007974559,685.3327418201607,3974.5701986196696,141.15937988159996,478.92927736048676,120.79384036487996,4.948538192640001,760.3,1000.0,61.46255363,4422407081.099477,-258.2118873,0.0,0.0,0.0,-1.7462298274040222e-10,0.0,-5.820766091346741e-11,0.0,745.5274682008312,1094.0039400341284,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11426976084.16695
2020-08,0.032258,383.56148331402926,885.792841864527,1151.1343812255723,623.0857799494638,3260.2136321598173,141.1593798816,527.4831529261385,120.79384036487996,4.948538192640001,760.3,1000.0,61.46255363,4424383879.345294,-227.8884744,0.0,0.0,0.0,5.820766091346741e-11,0.0,-5.820766091346741e-11,0.0,745.5274682008312,745.5274682005984,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11433470622.185993
2020-09,0.033333,440.57805239009895,851.0021382231625,1105.922032224981,602.1896836637679,3211.7531712113578,211.73906982239993,829.7238031654592,181.19076054732,7.4228072889600005,760.3,1000.0,61.46255363,4424383879.345292,-248.10088880000004,0.0,0.0,0.0,1.1641532182693481e-10,0.0,-5.820766091346741e-11,0.0,1641.00591004735,745.5274682008312,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11433470622.185993
2020-10,0.032258,298.6592794552284,913.6754443830009,1187.369289524787,569.6247488381377,3161.8501885407773,369.499536,1993.2827326412305,422.77844127707993,17.319883674240003,760.3,1000.0,58.52017092,4422407081.0995035,-288.3044634,198391.6616817884,0.0,0.0,2.3283064365386963e-10,0.0,1.1641532182693481e-10,0.0,2609.3461387029165,1641.0059100474082,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11426976084.166992
2020-11,0.033333,219.48214189342207,883.5596723407007,1148.2322599885454,511.9400830534972,5007.255361442704,369.499536,2564.0805377592687,543.5722816419599,22.26842186688,760.3,1000.0,58.52017092,4138710225.9476495,-375.80725939999996,341795.2964451373,0.0,0.0,2.3283064365386963e-10,0.0,-2.3283064365386963e-10,0.0,4923.017730142048,201001.00782049165,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,8582328608.824314
2020-12,0.032258,164.9935171542065,862.8342906270861,1121.298536518454,480.2597247552599,3653.6730172594616,369.499536,2849.156383494063,603.9692018243999,24.742690963200005,760.3,1000.0,58.52017092,4051955526.4481153,-326.9470711,388953.1610311264,0.0,0.0,0.0,0.0,0.0,0.0,3727.637341004156,346718.31417527935,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,7729715315.385006
