Recorder,diasdelmes_recorder,Generacion_Cipreses,Generacion_CentralIsla,Generacion_CentralCurrilinque,Generacion_CentralLomaAlta,Generacion_CentralPehuenche,Generacion_CentralChiburgo,Generacion_CentralColbun,Generacion_CentralMachicura,Generacion_CentralSanIgnacio,dolar_recorder,mil_recorder,BeneficioMgHe_recorder,BeneficiosTotales,BeneficiosTotales_Bases,ProduccionBase_recorder,Deficit_Melado,Deficit_ParticularesRiberaSur,Deficit_ParticularesRiberaNorte,Deficit_CooperativaDeRiego,Deficit_AsociacionCanalMaule,Deficit_AsociacionMauleSur,Deficit_SORPAM,Deficit_GarzasySuizas,Vulnerabilidad,Caudal_Remanente_mensual,segundosdelmes_recorder,EventosFalla_AsociacionCanalMaule,EventosFalla_AsociacionMauleSur,EventosFalla_SORPAM,EventosFalla_CooperativaDeRiego,EventosFalla_ParticularesRiberaNorte,EventosFalla_ParticularesRiberaSur,EficienciaAplicacionGarzasySuizas,uno_recorder,TasaDeDescuento,CostosTotales,IngresosTotales
2021-01,0.032258,184.85758457609091,870.3898515114696,1131.1173852293439,495.5065508734513,4319.740544092845,369.499536,2878.7501109570762,603.9692018244,24.742690963200005,760.3,1000.0,60.86432238,0.0,4042467860.887328,-351.84567020000003,431331.7050087007,0.0,-7.275957614183426e-12,9.313225746154785e-10,4.656612873077393e-10,0.0,-2.3283064365386963e-10,6357.257117902671,428148.9333266036,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,0.0,0.0
2021-02,0.035714,149.37857502222346,856.8949598318685,1113.580063804839,474.04515195954804,2496.2075463795404,369.499536,2560.396473734698,543.5722816419599,22.26842186688,760.3,1000.0,60.86432238,0.0,4033896122.453734,-307.5866022,441302.7361320807,0.0,0.0,2.3283064365386963e-10,-4.656612873077393e-10,2.3283064365386963e-10,0.0,11016.487177069204,437688.9621266046,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,0.0,0.0
2021-03,0.032258,111.63250615190577,602.0254196359007,782.363692910297,333.36358451543026,1570.5082553126836,369.499536,1670.7151022989724,362.38152109464,14.845614577920001,760.3,1000.0,60.86432238,0.0,4017866100.9506583,-188.2993745,262190.3094052204,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,-1.1641532182693481e-10,3814.354270741598,452319.2233091499,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,0.0,0.0
2021-04,0.033333,176.04338284508717,691.710622810384,898.9143309173019,416.3258664190804,2104.4871450309856,282.3187597632,1092.3510378345864,241.5876807297599,9.897076385280002,760.3,1000.0,59.93978620000001,0.0,4028817657.705602,-197.62638859999998,106208.09642000147,0.0,0.0,-1.1641532182693481e-10,0.0,0.0,5.820766091346741e-11,3274.9086925543997,266004.6636759616,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,0.0,0.0
2021-05,0.032258,149.47671177435254,431.0753470177662,560.2050833989329,272.0184909445573,1428.385719388567,141.15937988159996,8887.974037119307,1961.7412533059985,850.4752032000002,760.3,1000.0,59.93978620000001,0.0,4188689955.416191,-520.6662152,30764.104201740127,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,109483.00511255581,20231400.23274598,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,0.0,0.0
2021-06,0.033333,325.4529835408096,923.8671033290954,1200.6138862974135,607.6750511426742,3230.8566079428815,141.1593798816,478.7313976829507,120.79384036488001,4.948538192640001,760.3,1000.0,59.93978620000001,0.0,4283240577.435312,-234.48699019999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,32035.55562532066,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,0.0,0.0
2021-07,0.032258,426.95884002598586,962.4761483948469,1250.788370782886,669.5437691815234,3480.905309181329,141.15937988159996,515.7085771280435,120.79384036488001,4.948538192640001,760.3,1000.0,56.03426325,0.0,4419566542.164042,-244.31234369999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,0.0,0.0
2021-08,0.032258,497.61448459217985,816.3799428049186,1060.9286685220643,611.6038066847816,3245.8278684978077,141.15937988159996,548.1194445504948,120.79384036488001,4.948538192640001,760.3,1000.0,56.03426325,0.0,4421448679.260485,-227.34313569999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,0.0,0.0
2021-09,0.033333,453.45890111327475,702.7324250399591,913.2377425434629,530.383139207653,2813.0289497511017,211.73906982239993,856.2737147078741,181.19076054732,7.4228072889600005,760.3,1000.0,56.03426325,0.0,4421448679.260485,-222.3237774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,0.0,0.0
2021-10,0.032258,473.5864870735337,980.2115676951413,1273.836480856847,681.036378969485,3385.304848096786,369.499536,3135.57835873158,648.5640774179114,143.22026684238514,760.3,1000.0,52.46850527,0.0,4419566542.164042,-359.8345835,194629.09590609046,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,2456.1815194158007,2481309.1017480483,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,0.0,0.0
2021-11,0.033333,323.5243130948706,923.1335089666461,1199.660541844199,574.3011202347932,4631.794795594828,369.499536,2760.259153848049,569.4901293821774,36.72047921277649,760.3,1000.0,52.46850527,0.0,4171627675.1751103,-379.6089898,365000.3289450032,0.0,0.0,0.0,0.0,0.0,0.0,7368.5445582473985,199079.17588862233,284828.5329161007,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,0.0,0.0
2021-12,0.032258,225.02990682385663,885.6699073373219,1150.974621342429,509.55020059348055,5886.862872514804,369.499536,2928.109059651814,603.9692018243999,24.742690963200005,760.3,1000.0,52.46850527,0.0,4066925378.472974,-405.9478332,433867.80420870066,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.257117902671,372368.8735032506,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,0.0,0.0
2022-01,0.032258,179.8556488439172,868.487303076485,1128.644923484397,484.4459240425753,5135.226338495769,369.4995359999999,2928.608856610433,603.9692018243999,24.742690963200005,760.3,1000.0,61.3262537,0.0,4031617431.3260913,-378.1760315,444648.1050087007,0.0,7.275957614183426e-12,0.0,4.656612873077393e-10,0.0,0.0,6357.257117902671,440225.06132660335,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,0.0,0.0
2022-02,0.035714,163.24334133623998,862.1686003788002,1120.4334370326244,476.69246022182404,2758.624619451774,369.499536,2613.5575162277705,543.5722816419601,22.26842186688,760.3,1000.0,61.3262537,0.0,4021931305.5679536,-318.9281705,446453.1265320807,0.0,0.0,0.0,-4.656612873077393e-10,0.0,0.0,11016.487177069204,451005.36212660384,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,0.0,0.0
2022-03,0.032258,147.1278505017024,776.6307758077257,1009.2725356284737,434.70195150654394,2068.340306703044,369.499536,1713.4011263819414,362.38152109464,14.845614577920001,760.3,1000.0,61.3262537,0.0,4013221848.6169605,-222.4576589,253294.99740522038,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,457469.6137091494,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,0.0,0.0
2022-04,0.033333,125.17977199052162,424.34365216535787,551.45689192313,247.69964129379736,1233.3155377809348,282.3187597631999,10286.340964088036,2200.8781324169795,850.4752032000006,760.3,1000.0,60.34939391,0.0,4042138422.479602,-540.0615512,172382.89322000148,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,257109.35167596198,22166196.017474998,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,0.0,0.0
2022-05,0.032258,140.30213030206556,662.936271376827,861.5205480064882,381.361833040835,1840.9818282181302,141.15937988159996,492.42838772488255,120.79384036488001,4.948538192640001,760.3,1000.0,60.34939391,0.0,4044838293.1709805,-149.8846279,52078.98420174013,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,175657.80191255588,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,0.0,0.0
2022-06,0.033333,330.8012750504879,819.3764143018695,1064.822740814681,552.3708190352187,2847.648288974931,141.1593798816,5429.019059617968,1301.285480095246,663.2027668900846,760.3,1000.0,60.34939391,0.0,4187483227.0469093,-438.3184909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,53350.435625320664,12973210.786417771,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,0.0,0.0
2022-07,0.032258,375.16820593649754,719.6807799938662,935.2630211081333,525.416842401112,2785.863265668151,141.15937988159996,478.9292773604868,120.79384036488001,4.948538192640001,760.3,1000.0,52.713676,0.0,4419566542.164042,-196.36164440000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,0.0,0.0
2022-08,0.032258,540.9842763552481,766.9591916491611,996.7038033926093,586.3601927462679,3225.564317305035,141.15937988159996,515.5510630935524,120.79384036488001,4.948538192640001,760.3,1000.0,52.713676,0.0,4421448679.260485,-222.54873560000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,0.0,0.0
2022-09,0.033333,589.909700546496,807.9050121798339,1049.915050484125,607.2748988504779,3518.6014345407107,211.73906982239993,824.6304804728376,181.19076054732,7.4228072889600005,760.3,1000.0,52.713676,0.0,4421448679.260485,-259.9503743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,0.0,0.0
2022-10,0.032258,434.1611792841839,747.2408143474806,971.0787351134803,535.3179964646231,2915.0877824526,369.499536,2000.48583539585,422.7784412770801,17.319883674240003,760.3,1000.0,48.34343936,0.0,4419566542.164042,-271.38559280000004,170946.85590609044,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,2456.1815194158007,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,0.0,0.0
2022-11,0.033333,315.45354627230404,920.0636900344798,1195.6711507022303,566.8022974311936,5283.163258497347,369.499536,2583.51679862343,543.5722816419599,22.26842186688,760.3,1000.0,48.34343936,0.0,4202025601.796757,-393.329766,351745.27294500323,0.0,0.0,0.0,0.0,0.0,0.0,7368.5445582473985,175396.9358886223,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,0.0,0.0
2022-12,0.032258,338.84850317931364,928.9622597998322,1207.2353100818316,581.7367936227456,6730.603578173682,369.499536,2887.8612579558476,603.9692018243999,24.742690963200005,760.3,1000.0,48.34343936,0.0,4079731609.048548,-441.0784447,379575.5130087007,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.257117902671,359113.8175032506,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,0.0,0.0
2023-01,0.032258,201.9900336075072,876.9063981752639,1139.585980319551,496.80744643998725,5616.375848367722,369.499536,2928.6088566104327,603.9692018243999,24.742690963200005,760.3,1000.0,62.23045539,0.0,4080399183.339967,-395.4342411,432299.3850087007,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.257117902671,385932.77012660337,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,0.0,0.0
2023-02,0.035714,181.24893915099838,869.0172587866081,1129.3336287997001,482.99562814567673,3206.3731995869266,369.499536,2628.0372260553536,543.5722816419601,22.26842186688,760.3,1000.0,62.23045539,0.0,4033026659.6857185,-336.86680930000006,440009.67373208073,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069204,438656.6421266034,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,0.0,0.0
2023-03,0.032258,136.9215733024656,756.5398919543586,983.16337549557,415.4295088758498,1958.4812243167255,369.499536,1728.253988596541,362.38152109464,14.845614577920001,760.3,1000.0,62.23045539,0.0,4019032091.798423,-216.95170269999997,257334.45660522036,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,451026.1609091499,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,0.0,0.0
2023-04,0.033333,210.15545602550398,779.4680116590445,1012.9596728255003,466.51456965748395,2318.029611316103,282.3187597632,1139.5184642281818,241.58768072976002,9.897076385280002,760.3,1000.0,60.37126433,0.0,4036089316.409194,-215.3461566,121635.33482000147,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,261148.81087596196,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,0.0,0.0
2023-05,0.032258,258.78038626123197,898.50733196184,1167.6575297531233,557.1899639147518,2789.9437744818924,141.1593798816,572.9671229432323,120.79384036488001,4.948538192640001,760.3,1000.0,60.37126433,0.0,4155154017.3399415,-210.06241430000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,124910.24351255587,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,0.0,0.0
2023-06,0.033333,341.0275851800928,848.5703168759194,1102.7617524964642,561.3687110578339,2681.531547864868,141.1593798816,3703.164408443335,764.8388372582028,364.0746246537817,760.3,1000.0,60.37126433,0.0,4421448679.260485,-350.279736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,1271.4514235805327,7077840.468690895,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,0.0,0.0
2023-07,0.032258,390.88403981019366,890.4128126653942,1157.1382762423145,602.3420741542385,3129.9184157400837,141.1593798816,4354.13491769157,899.2679057935048,439.033650067492,760.3,1000.0,53.95991086,0.0,4419566542.164042,-387.23443430000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,8555171.2546409,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,0.0,0.0
2023-08,0.032258,398.6973834769727,742.3135842051537,964.6755404239583,527.1615565313177,2872.0676824984807,141.1593798816,4113.100906185888,849.3722927290772,411.2113452008411,760.3,1000.0,53.95991086,0.0,4421448679.260485,-355.4754075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,8006835.049777807,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,0.0,0.0
2023-09,0.033333,345.3016108741056,705.8925383647779,917.3444759972023,483.9307600402892,2640.396974014687,211.73906982239993,3217.419100262723,664.2476953618838,276.78030152410787,760.3,1000.0,53.95991086,0.0,4421448679.260485,-315.43192989999994,43502.856315001074,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,5308635.170530806,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,0.0,0.0
2023-10,0.032258,316.7391595786703,698.7548197278726,908.0686352609403,459.7929497471446,3027.2179365633892,369.499536,2049.047741402343,422.7784412770801,17.319883674240003,760.3,1000.0,46.68164264,0.0,4293477084.2245226,-266.7484698,232151.75190609047,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531788,45959.03783441687,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,0.0,0.0
2023-11,0.033333,233.09065718056797,888.7359163791598,1154.9590613315565,517.9845883113214,4002.044666007232,369.499536,2630.2313033168202,543.5722816419601,22.26842186688,760.3,1000.0,46.68164264,0.0,4123464539.266628,-345.40942689999997,383082.0345450032,0.0,0.0,0.0,0.0,0.0,0.0,7368.544558247384,236601.83188862226,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,0.0,0.0
2023-12,0.032258,177.8588665094736,867.7278014890321,1127.6579112298475,482.3918652446209,3589.1734455518736,369.499536,2901.2348475307936,603.9692018243999,24.742690963200005,760.3,1000.0,46.68164264,0.0,4049455932.013203,-327.23341539999996,438952.6170087007,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.25711790286,390450.5791032506,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,0.0,0.0
2024-01,0.032258,147.48093089943836,856.173166854408,1112.6420558720438,466.9445841234047,2840.368457604995,369.499536,2851.4655695532156,603.9692018243999,24.742690963200005,760.3,1000.0,61.71510153,0.0,4027048715.0025735,-299.137666,447745.6314087007,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.257117901929,445309.87412660354,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,0.0,0.0
2024-02,0.035714,136.92307577224315,742.9258053271177,965.4711539682287,406.2434501126672,1843.191035867732,369.499536,2498.6448694038595,543.5722816419601,22.26842186688,760.3,1000.0,61.71510153,0.0,4019148170.77365,-268.88140710000005,449257.8433320807,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069655,454102.88852660265,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,0.0,0.0
2024-03,0.032258,105.9105970928016,460.6453313252198,598.6328330711484,255.8287413341421,1214.610582253532,369.499536,1606.8365007005882,362.38152109464,14.845614577920001,760.3,1000.0,61.71510153,0.0,4010692756.3478055,-160.94133159999998,265555.58940522035,0.0,0.0,0.0,0.0,0.0,0.0,3814.3542707418965,460274.33050915034,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,0.0,0.0
2024-04,0.033333,139.05157462384318,487.5524049822062,633.5999903124836,287.59947069718453,1415.216530553149,282.3187597632,3949.4380814580013,923.0052107387678,389.86247007451345,760.3,1000.0,58.22276672,0.0,4023778137.6439486,-283.5853139,158925.66122000146,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925542906,269369.9436759623,7488552.186939831,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,0.0,0.0
2024-05,0.032258,118.68459514195678,456.14605140256475,592.7857821976912,267.90838296325376,1329.4405387425713,141.1593798816,479.0675183095794,120.79384036488001,4.948538192640001,760.3,1000.0,58.22276672,0.0,4074091804.870762,-113.25572920000002,54734.48820174013,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235804781,162200.56991255574,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,0.0,0.0
2024-06,0.033333,214.26571251375836,593.9105966210801,771.8180536497019,386.197097768311,2020.1535622203207,141.1593798816,2482.3695559002294,618.3002652133274,282.36321605976866,760.3,1000.0,58.22276672,0.0,4175553343.9330564,-250.34874449999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.454346277611,56005.93962532061,5467430.263741829,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,0.0,0.0
2024-07,0.032258,286.98374727982076,558.130582415138,725.3200435432955,398.1238704219376,2118.499412894326,141.1593798816,478.9292773604868,120.79384036488001,4.948538192640001,760.3,1000.0,46.57673219,0.0,4419566542.164041,-155.89932340000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235809438,1637.454346277611,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,0.0,0.0
2024-08,0.032258,359.5029552119808,526.1015601871375,683.6966447742543,415.65136518711273,2256.539138208043,141.1593798816,504.76975647880465,120.79384036488001,4.948538192640001,760.3,1000.0,46.57673219,0.0,4421448679.260482,-161.7146178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235800125,1271.4514235809438,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,0.0,0.0
2024-09,0.033333,399.0554721073007,590.1610313606498,766.9452964067727,463.4211143013067,2493.091722834514,211.73906982239993,794.0769689260749,181.19076054732,7.4228072889600005,760.3,1000.0,46.57673219,0.0,4421448679.260488,-196.90150580000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456.18151941595,1271.4514235800125,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,0.0,0.0
2024-10,0.032258,275.78083179477596,553.4604706479848,719.2509877039864,376.3414351093079,2003.492239094514,369.499536,1910.9734608312888,422.7784412770801,17.319883674240003,760.3,1000.0,39.54450742,0.0,4419566542.164042,-214.4801287,247314.08790609043,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982530973,2456.18151941595,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,0.0,0.0
