Recorder,diasdelmes_recorder,Generacion_Cipreses,Generacion_CentralIsla,Generacion_CentralCurrilinque,Generacion_CentralLomaAlta,Generacion_CentralPehuenche,Generacion_CentralChiburgo,Generacion_CentralColbun,Generacion_CentralMachicura,Generacion_CentralSanIgnacio,dolar_recorder,mil_recorder,BeneficioMgHe_recorder,BeneficiosTotales,BeneficiosTotales_Bases,ProduccionBase_recorder,Deficit_Melado,Deficit_ParticularesRiberaSur,Deficit_ParticularesRiberaNorte,Deficit_CooperativaDeRiego,Deficit_AsociacionCanalMaule,Deficit_AsociacionMauleSur,Deficit_SORPAM,Deficit_GarzasySuizas,Vulnerabilidad,Caudal_Remanente_mensual,segundosdelmes_recorder,EventosFalla_AsociacionCanalMaule,EventosFalla_AsociacionMauleSur,EventosFalla_SORPAM,EventosFalla_CooperativaDeRiego,EventosFalla_ParticularesRiberaNorte,EventosFalla_ParticularesRiberaSur,EficienciaAplicacionGarzasySuizas,uno_recorder,TasaDeDescuento,CostosTotales,IngresosTotales
2054-02,0.035714,197.48012015841115,875.1909951667436,1137.356723898141,490.2883639508734,5358.3166963591975,369.499536,2635.7372874398066,543.5722816419596,22.268421866879866,760.3,1000.0,107.43607859999999,0.0,4032335980.1993747,-415.3434782,436753.5169320807,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,439425.3429266034,-2.5947883841581643e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13791153139985562,0.0,0.0
2054-03,0.032258,149.23982218574884,856.842183552456,1113.511478254275,469.80596295198717,3501.934689857252,369.499536,1757.6700840289466,362.3815210946401,14.845614577920117,760.3,1000.0,107.43607859999999,0.0,4021968260.2522335,-277.28108710000004,257963.88060522036,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,447770.0041091499,2.2773747332394123e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13791153139985562,0.0,0.0
2054-04,0.033333,191.49227727141596,872.9134428769197,1134.3969249226411,500.2473867850367,2426.7099391009197,282.3187597632,1789.2727188361894,369.1699777222521,81.03827186331263,760.3,1000.0,73.75895483,0.0,4035146751.4888053,-254.9161075,133834.3236200015,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,261778.23487596196,1402087.0422064196,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13791153139985562,0.0,0.0
2054-05,0.032258,308.12449869717113,917.2759934629439,1192.048392404517,593.8950507985152,3321.489959758149,141.1593798816,4078.138440907604,842.2169536005832,407.22145481909195,760.3,1000.0,73.75895483,0.0,4128635691.6109734,-380.69504910000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,137109.2323125559,7928200.250819418,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13791153139985562,0.0,0.0
2054-06,0.033333,461.9528635837103,975.7865708610482,1268.0859647634713,683.7638693606783,3882.2735822762957,141.1593798816,5438.215631971933,1123.2699304526207,563.9394732060035,760.3,1000.0,73.75895483,0.0,4421448679.260485,-484.6100627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,1271.4514235805327,11016879.058984881,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13791153139985562,0.0,0.0
2054-07,0.032258,597.1516048745281,1027.2111336993603,1334.9148885534532,719.2942214330881,4559.656076353958,141.1593798816,6802.701405292114,1405.0987141341398,721.0900894267082,760.3,1000.0,45.46201722,0.0,4419566542.164042,-558.330416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,14114083.726368373,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13791153139985562,0.0,0.0
2054-08,0.032258,428.89702600673274,963.2133621135355,1251.7464187798726,634.3883241873406,3345.651278540086,141.1593798816,4673.400228317168,965.1202866927242,475.7536121051791,760.3,1000.0,45.46201722,0.0,4421448679.260485,-415.4614245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,9278867.034806,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13791153139985562,0.0,0.0
2054-09,0.033333,396.59542825811036,950.9270380890482,1235.7796945809114,612.7455891682945,3198.8700429911273,211.73906982239993,3989.5077661022574,823.7476460187137,365.7191075802633,760.3,1000.0,45.46201722,0.0,4421448679.260485,-392.85045089999994,19683.24031500108,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,7061486.618734977,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13791153139985562,0.0,0.0
2054-10,0.032258,353.4695374083984,934.5235563496077,1214.4625074129397,593.5127487133822,3189.5829877825063,369.499536,2268.819776178114,468.17948166713785,42.635968785054644,760.3,1000.0,34.15884391,0.0,4362516285.881078,-304.3441042,228727.71990609047,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,22139.42183441688,498942.3449347085,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13791153139985562,0.0,0.0
2054-11,0.033333,250.07307307678082,895.1953945152956,1163.3534928688775,525.1670802217724,5078.854451609515,369.499536,2634.7990743886457,543.5722816419599,22.268421866879873,760.3,1000.0,34.15884391,0.0,4127859540.4779224,-382.75559930000003,385802.3385450032,0.0,0.0,0.0,0.0,0.0,0.0,7368.544558247406,233177.79988862234,-2.420165401417762e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13791153139985562,0.0,0.0
2054-12,0.032258,225.21621307616633,885.7407712927678,1151.0667127792165,509.46282281986544,5960.063780573676,369.499536,2928.109059651813,603.9692018243996,24.742690963199912,760.3,1000.0,34.15884391,0.0,4046827739.4005384,-408.31759589999996,424027.1898087007,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.257117902671,393170.88310325064,-1.7935235518962145e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13791153139985562,0.0,0.0
2055-01,0.032258,164.1463256725776,862.5120619695119,1120.8797834321576,475.98438888725747,4968.464789869299,369.499536,2928.6088566104345,603.9692018244,24.742690963200076,760.3,1000.0,107.43607859999999,0.0,4040459246.631999,-357.8666297,444785.8266087007,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.257117902671,430384.4469266034,1.4661054592579603e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13010521830175056,0.0,0.0
2055-02,0.035714,150.56600217611035,792.5429379960149,1029.9512272015745,435.6255307138475,2047.5699752464577,369.499536,2606.9886512846256,543.5722816419599,22.268421866879937,760.3,1000.0,107.43607859999999,0.0,4021807562.3847203,-304.02941519999996,447247.9201320807,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,451143.08372660336,-1.1978045222349465e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13010521830175056,0.0,0.0
2055-03,0.032258,114.22526484203999,492.5238078921491,640.0605898365372,274.46637299068914,1311.9934291940433,369.499536,1699.3667664742004,362.3815210946398,14.845614577919948,760.3,1000.0,107.43607859999999,0.0,4012505160.8040104,-171.4253145,265686.7446052204,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,458264.40730914986,-9.822542779147625e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13010521830175056,0.0,0.0
2055-04,0.033333,105.24049557199199,311.04123582898956,404.2144433996242,180.2997058427719,912.4815933446732,282.3187597631999,9149.148982969013,1991.8589143668876,850.4752032,760.3,1000.0,73.75895483,0.0,4023581732.2151027,-470.7178009,178249.97162000148,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,269501.09887596196,19234899.158256046,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13010521830175056,0.0,0.0
2055-05,0.032258,202.0105673611344,807.637336294463,1049.5671915941994,491.6647474431327,2497.403667283741,141.15937988159996,479.0675183095792,120.79384036487996,4.948538192639982,760.3,1000.0,73.75895483,0.0,4032084359.3294644,-191.11461599999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,181524.88031255588,-3.724380803760141e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13010521830175056,0.0,0.0
2055-06,0.033333,231.40138032728635,663.862259256565,862.7239179532592,433.2049702299166,2265.4828074063075,141.15937988159996,4347.886819018117,1044.4414974859822,519.9839316371236,760.3,1000.0,73.75895483,0.0,4421448679.260485,-356.134792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,1271.4514235805327,10150580.779165812,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13010521830175056,0.0,0.0
2055-07,0.032258,568.4794732853279,1016.3053233453597,1320.7422144695327,713.7236451098878,4925.970116301513,141.15937988159996,478.9292773604881,120.7938403648803,4.94853819264017,760.3,1000.0,45.46201722,0.0,4419566542.164042,-299.59160479999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,3.338300302857533e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13010521830175056,0.0,0.0
2055-08,0.032258,586.6743822920639,950.5225253051722,1235.2540089452216,680.1224650653336,3762.8792449644325,141.15937988159996,540.0892280080709,120.79384036487993,4.94853819263996,760.3,1000.0,45.46201722,0.0,4421448679.260485,-258.0324365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,-8.089955372270197e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13010521830175056,0.0,0.0
2055-09,0.033333,472.5547911577152,734.7486390389322,954.8444963453072,543.9577301876367,2867.7299320466736,211.73906982239993,854.1748565746325,181.1907605473202,7.42280728896011,760.3,1000.0,45.46201722,0.0,4421448679.260485,-226.41292719999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,2.1864252630621195e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13010521830175056,0.0,0.0
2055-10,0.032258,507.599397896976,993.1488114391198,1290.6491094626974,693.2511689806079,3434.3790182708963,369.499536,3174.723496079409,657.9604762199214,148.45979505061808,760.3,1000.0,34.15884391,0.0,4419566542.164042,-362.3526651,152608.45590609044,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,2456.1815194158007,2584572.4017063254,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13010521830175056,0.0,0.0
2055-11,0.033333,311.79352989407033,918.671556199248,1193.8619995720073,564.2426540991744,4953.039768915223,369.499536,2961.139690155984,610.9885181639816,59.86040581657046,760.3,1000.0,34.15884391,0.0,4225564310.025304,-398.09927430000005,362153.70814500324,0.0,0.0,0.0,0.0,0.0,0.0,7368.5445582473985,157058.5358886223,740882.033715162,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13010521830175056,0.0,0.0
2055-12,0.032258,224.3608069494528,885.4154066799359,1150.6438843541455,505.0891663106688,5946.725068865013,369.499536,2928.109059651812,603.9692018243996,24.742690963199912,760.3,1000.0,34.15884391,0.0,4069675610.710848,-407.6945014,430137.1386087007,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.257117902671,369522.2527032506,-1.8044374883174896e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.13010521830175056,0.0,0.0
2056-01,0.032258,198.43869587652006,875.5556016474001,1137.8305491941521,493.52085506062076,4751.268469975751,369.499536,2928.6088566104345,603.9692018244003,24.742690963200126,760.3,1000.0,107.43607859999999,0.0,4034969443.188613,-364.8008584,432456.5466087007,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.257117902671,436494.3957266034,2.3865140974521637e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.12274077198278356,0.0,0.0
2056-02,0.035714,173.2037143152096,865.9571550743522,1125.3568630969212,480.77236005119994,2823.2786211968273,369.499536,2608.4987673893374,543.5722816419601,22.268421866879986,760.3,1000.0,107.43607859999999,0.0,4032885449.61652,-322.5071515,439246.6753320807,0.0,0.0,0.0,0.0,0.0,0.0,11016.48717706911,438813.8037266034,-2.473825588822365e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.12274077198278356,0.0,0.0
2056-03,0.032258,164.31109652485435,843.2559476355464,1095.8554501896585,474.5415968392049,2274.586733011149,369.499536,1710.0250125531857,362.38152109464005,14.845614577920065,760.3,1000.0,107.43607859999999,0.0,4019720108.9824815,-236.87620130000002,244283.9958052204,0.0,0.0,0.0,0.0,0.0,0.0,3814.3542707416927,450263.1625091498,1.3387762010097504e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.12274077198278356,0.0,0.0
2056-04,0.033333,193.7474844075936,711.6725908563108,924.8559581788448,427.3088299819147,2127.618496448433,282.3187597632,1131.388416359835,241.5876807297596,9.89707638527978,760.3,1000.0,73.75895483,0.0,4055632432.8855033,-204.67641740000002,124305.61322000148,0.0,0.0,0.0,0.0,0.0,0.0,3274.908692554305,248098.35007596208,-4.358298610895872e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.12274077198278356,0.0,0.0
2056-05,0.032258,218.1531026516688,822.9100889348374,1069.4149368336866,499.6512747319991,2532.12182146345,141.1593798816,567.7376328568421,120.79384036487993,4.948538192639966,760.3,1000.0,73.75895483,0.0,4149349330.282747,-194.98076880000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235807183,127580.52191255579,-6.657501216977835e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.12274077198278356,0.0,0.0
2056-06,0.033333,218.35894101119996,642.8125555645843,835.3687210164161,401.69892701944997,1940.0267028799244,141.1593798816,577.4864744741027,120.79384036487993,4.94853819263997,760.3,1000.0,73.75895483,0.0,4421448679.260484,-163.2185599,6877.4562100007315,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462773854,1271.4514235807183,-5.929905455559492e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.12274077198278356,0.0,0.0
2056-07,0.032258,276.56061360935036,578.8144570224522,752.1998263459199,384.63693613368014,1816.040112526924,141.1593798816,2478.092711305858,511.71055313727305,222.92770093343398,760.3,1000.0,45.46201722,0.0,4389665928.768362,-230.81323590000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235807183,8514.910556278117,4296044.752920189,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.12274077198278356,0.0,0.0
2056-08,0.032258,349.28966648711526,566.4808428949829,736.1716461711802,424.90979479051623,2110.7583342446737,141.1593798816,3182.1005290396474,657.0439750288696,303.96710545904676,760.3,1000.0,45.46201722,0.0,4421448679.260484,-275.3530714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235807183,1271.4514235807183,5893210.758214147,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.12274077198278356,0.0,0.0
2056-09,0.033333,363.20604239050556,554.515311991386,720.6218095031006,424.4229898587228,2391.669575103854,211.73906982239993,3120.7321058905973,644.2738613790434,265.6426871268485,760.3,1000.0,45.46201722,0.0,4421448679.260484,-288.0306623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456.181519415615,1271.4514235807183,5089129.373326274,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.12274077198278356,0.0,0.0
2056-10,0.032258,439.6782483075312,778.6430620543564,1011.8876074306886,567.5276964824527,3202.683874763697,369.499536,2820.7548452459264,582.1995679306323,106.2147366588667,760.3,1000.0,34.15884391,0.0,4419566542.164043,-316.99108739999997,146482.69590609043,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982532057,2456.181519415615,1751985.198605163,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.12274077198278356,0.0,0.0
2056-11,0.033333,308.47607662512956,917.4097206047519,1192.222177857913,571.2324867760894,4675.522585532547,369.499536,2634.7990743886467,543.5722816419601,22.26842186688002,760.3,1000.0,34.15884391,0.0,4233427181.230975,-374.4963337,345969.43294500327,0.0,0.0,0.0,0.0,0.0,0.0,7368.54455824777,150932.7758886225,3.92901711165905e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.12274077198278356,0.0,0.0
