Recorder,diasdelmes_recorder,Generacion_Cipreses,Generacion_CentralIsla,Generacion_CentralCurrilinque,Generacion_CentralLomaAlta,Generacion_CentralPehuenche,Generacion_CentralChiburgo,Generacion_CentralColbun,Generacion_CentralMachicura,Generacion_CentralSanIgnacio,Deficit_Melado,Deficit_ParticularesRiberaSur,Deficit_ParticularesRiberaNorte,Deficit_CooperativaDeRiego,Deficit_AsociacionCanalMaule,Deficit_AsociacionMauleSur,Deficit_SORPAM,Deficit_GarzasySuizas,Vulnerabilidad,Caudal_Remanente_mensual,segundosdelmes_recorder,EventosFalla_AsociacionCanalMaule,EventosFalla_AsociacionMauleSur,EventosFalla_SORPAM,EventosFalla_CooperativaDeRiego,EventosFalla_ParticularesRiberaNorte,EventosFalla_ParticularesRiberaSur,uno_recorder,TasaDeDescuento,BeneficiosTotales
2020-07,0.032258,705.9204003340315,1068.5827300874594,1388.6794537629476,740.4264094880548,5828.410638731871,141.15937988160002,8801.312595826026,1817.9766650437318,850.4752032000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,1094.0039400315673,18651475.187639404,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,6992986421.042643
2020-08,0.032258,465.0980336624895,976.9828763501629,1269.6406266594402,677.0879350127668,3675.586120658076,141.1593798816,5285.856347342566,1091.6429583573893,546.3039496479224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,745.5274682008312,10669309.14682412,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,6994116670.772005
2020-09,0.033333,445.10316585563436,969.3775737700927,1259.757135999125,640.8968006891733,3409.9502148985594,211.73906982239993,4395.436396745974,907.6053678355024,412.4790321210617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.00591004735,745.5274682008312,7983055.111542324,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,6994116670.772005
2020-10,0.032258,448.71860896083206,970.7527535933867,1261.5442544992354,655.7898459541693,3649.819573821231,369.499536,3252.3388087842386,671.357230689208,155.92996254985064,129326.95768178842,0.0,0.0,0.0,0.0,0.0,0.0,2609.3461387029165,1641.00591004735,2731798.280937152,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,6992986421.042643
2020-11,0.033333,329.8537174445265,925.540978508156,1202.7891751205213,578.2309793883333,4665.019570504264,369.499536,2702.923397472434,557.6455696607384,30.115831402244332,297073.5332451373,0.0,0.0,0.0,0.0,0.0,0.0,4923.017730142048,131936.30382049133,154660.75809506068,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,6668647241.132752
2020-12,0.032258,232.22022635616835,888.4048369312414,1154.5288061777514,517.0411418828714,5923.100448289237,369.499536,2928.109059651814,603.9692018244,24.742690963200086,372582.5210311264,0.0,0.0,0.0,0.0,0.0,0.0,3727.637341004156,301996.55097527936,1.69893610291183e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,6430251755.988856
2021-01,0.032258,178.21395020025705,867.862862092372,1127.8334295866298,485.4050361965971,6242.006824629295,369.499536,2928.6088566104327,603.9692018243998,24.74269096319997,388311.9002311264,0.0,0.0,0.0,0.0,0.0,0.0,3727.637341004156,376310.15837213054,-6.293703336268663e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,6337757347.464099
2021-02,0.035714,165.54712832856,863.0448750971999,1121.5722021118559,479.2812943468032,3530.673713935306,369.499536,2635.7372874398075,543.57228164196,22.26842186687997,389711.4680674177,0.0,0.0,0.0,0.0,0.0,0.0,8396.27462077501,392039.53757213056,-4.993125912733376e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,6310047715.087377
2021-03,0.032258,150.77584712171517,839.3312362579165,1090.7550813566172,468.7231173311859,2225.189165697311,369.499536,1734.1903402341454,362.3815210946404,14.84561457792023,216139.3474986758,0.0,0.0,0.0,0.0,0.0,0.0,2236.5824046024936,398107.7426881927,4.401954356580973e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,6301725964.557873
2021-04,0.033333,166.095529797384,666.0153904062685,865.5220251139517,392.454608838668,1932.2118185388108,282.3187597632,1146.6755179938841,241.58768072976022,9.897076385280121,119991.53584228331,0.0,0.0,0.0,0.0,0.0,0.0,2188.0078800631345,218375.9299032783,2.3401298676617444e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,6359514187.399865
2021-05,0.032258,374.19360387409426,942.4062189251285,1224.7064419735102,654.4991263918467,3420.2794844213417,141.1593798816,2099.2179405231664,442.58831818586947,184.38443478698983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,122179.54372234644,3536414.363451548,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,6481572156.075117
