Recorder,diasdelmes_recorder,Generacion_Cipreses,Generacion_CentralIsla,Generacion_CentralCurrilinque,Generacion_CentralLomaAlta,Generacion_CentralPehuenche,Generacion_CentralChiburgo,Generacion_CentralColbun,Generacion_CentralMachicura,Generacion_CentralSanIgnacio,ProduccionBase_recorder,dolar_recorder,mil_recorder,BeneficiosTotales,Deficit_Melado,Deficit_ParticularesRiberaSur,Deficit_ParticularesRiberaNorte,Deficit_CooperativaDeRiego,Deficit_AsociacionCanalMaule,Deficit_AsociacionMauleSur,Deficit_SORPAM,Deficit_GarzasySuizas,Vulnerabilidad,Caudal_Remanente_mensual,segundosdelmes_recorder,EventosFalla_AsociacionCanalMaule,EventosFalla_AsociacionMauleSur,EventosFalla_SORPAM,EventosFalla_CooperativaDeRiego,EventosFalla_ParticularesRiberaNorte,EventosFalla_ParticularesRiberaSur,EficienciaAplicacionGarzasySuizas,uno_recorder,TasaDeDescuento,BeneficioMgHe_recorder
2022-01,0.032258,170.0515327218048,864.7581826661757,1123.7987353993801,479.6575636680573,3489.6908542837873,369.499536,2668.009895099659,603.9692018243998,24.74269096319997,-315.9333338,760.3,1000.0,0.0,436285.8810087007,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,433057.3173266034,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08652740095096619,61.3262537
2022-02,0.035714,153.40617087903354,858.4269073312321,1115.5709101443035,470.9910118435201,2434.0949803319377,369.499536,2313.3802016095415,543.5722816419601,22.26842186688001,-295.7461058,760.3,1000.0,0.0,443346.6145320807,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,442643.1381266034,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08652740095096619,61.3262537
2022-03,0.032258,126.68374423789916,644.8320098637182,837.9931080798224,358.07972018434253,1725.718189357132,369.499536,1463.506338895462,362.38152109464,14.845614577920001,-190.42938669999998,760.3,1000.0,0.0,286392.4182052203,0.0,0.0,0.0,599986.4305942536,0.0,0.0,32948.4342707416,454363.1017091499,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08652740095096619,61.3262537
2022-04,0.033333,185.05770003721437,651.3694109607325,846.4888046027185,395.446178603852,1982.8286263586842,282.3187597631999,1187.1829755545293,299.50972812792503,42.195003241724805,-195.74461540000001,760.3,1000.0,0.0,122281.00202000148,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,919327.2830702155,636544.0506202227,1.574074074074074e-05,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08652740095096619,60.34939391
2022-05,0.032258,282.60404787811683,907.568965022616,1179.4335984605118,581.2888122534528,3188.7454616734567,141.15937988159996,479.06751830957927,120.79384036488001,4.948538192639992,-222.1160126,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,125555.91071255588,0.0,1.574074074074074e-05,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08652740095096619,60.34939391
2022-06,0.033333,331.8750401182127,762.4728526162402,990.8735698859139,520.413227498179,2746.896162141442,141.15937988159996,6347.579645920665,1493.5968831818984,770.4375748701241,-470.17210939999995,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,1271.4514235805327,15086649.192,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08652740095096619,60.34939391
2022-07,0.032258,570.4176592984319,1017.0425370758401,1321.7002624818433,714.1002063390719,4652.722580570604,141.1593798816,478.92927736048694,120.79384036488007,4.948538192640028,-291.70232930000003,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,5.420588422566652e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08652740095096619,52.713676
2022-08,0.032258,435.05715209489273,779.90860331832,1013.5322448571343,560.476509905499,2916.059999250683,141.1593798816,538.1201745706328,120.79384036488007,4.94853819264003,-208.4155175,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,5.857145879417658e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08652740095096619,52.713676
2022-09,0.033333,402.50614436318875,743.3622358180663,966.0383183427891,524.9610467169358,2788.9456677916032,211.73906982239993,840.2323417129451,181.19076054732002,7.422807288960044,-222.2110591,760.3,1000.0,0.0,6216.936315001076,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,8.294591680169106e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08652740095096619,52.713676
2022-10,0.032258,348.70620739014726,932.7117631220642,1212.1079868328152,594.5606008780032,3180.6683347384924,369.499536,2004.188345068052,422.7784412770801,17.319883674239996,-292.98461380000003,760.3,1000.0,0.0,239822.34390609042,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,8673.117834416877,-8.731149137020111e-11,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08652740095096619,48.34343936
2022-11,0.033333,253.51873710007683,896.5059967028175,1165.0566893352097,528.3359354028678,4435.181759853322,369.499536,2583.405757734158,543.5722816419601,22.268421866880097,-359.9079088,760.3,1000.0,0.0,379160.6841450032,0.0,0.0,0.0,0.0,0.0,0.0,7368.544558247406,244272.4238886223,1.8480932340025902e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08652740095096619,48.34343936
2022-12,0.032258,212.56040931618233,880.9269751766885,1144.810931572219,504.0331407240194,4200.253950056096,369.499536,2862.802228946635,603.9692018244003,24.742690963200186,-348.502503,760.3,1000.0,0.0,420917.8266087007,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,386529.22870325064,3.550667315721512e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08652740095096619,48.34343936
2023-01,0.032258,158.1715041903216,860.2394625367917,1117.926420954932,474.112480637376,3490.136698736441,369.499536,2829.583502516415,603.9692018244,24.742690963200065,-320.2697349,760.3,1000.0,0.0,444105.8586087007,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,427275.08372660336,1.2223608791828156e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08162962353864733,62.23045539
2023-02,0.035714,143.62659509663519,854.7071211516255,1110.7368523829655,466.6483948775048,2216.1989968835605,369.499536,2490.3744958376906,543.5722816419601,22.268421866880058,-293.48453939999996,760.3,1000.0,0.0,447355.7473320807,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,450463.11572660337,1.2078089639544487e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08162962353864733,62.23045539
2023-03,0.032258,121.37401604386079,600.843019000038,780.8271011023754,334.4278801885024,1595.6604526852702,369.499536,1608.8811541160271,362.38152109463977,14.845614577919912,-186.7331885,760.3,1000.0,0.0,255417.67260522037,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,458372.2345091499,-1.8335413187742233e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08162962353864733,62.23045539
2023-04,0.033333,127.40142396833282,493.8161309660319,641.7400316334096,285.9944052160148,1409.5933074951804,282.3187597632,4453.673928239876,1031.251180598732,450.2215315042516,-305.864235,760.3,1000.0,0.0,155098.31402000148,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,259232.02687596198,8678139.42035242,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08162962353864733,60.37126433
2023-05,0.032258,158.593197374568,562.900943043052,731.5193780491803,340.92694278269306,1740.2966154603487,141.1593798816,479.06751830957955,120.79384036488004,4.948538192640017,-138.0708965,760.3,1000.0,0.0,9139.653001740124,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,158373.22271255587,3.2378011383116245e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08162962353864733,60.37126433
2023-06,0.033333,212.4447191433072,687.8291494556795,893.8701521689093,439.52332486085464,2302.133548447461,141.1593798816,3333.3866376086226,817.9073643763489,393.6661788932029,-307.3942745,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,10411.104425320656,7661045.944492219,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08162962353864733,60.37126433
2023-07,0.032258,219.4377143115168,533.7581440898663,693.6467782102131,352.9724275951985,1800.6026964635998,141.1593798816,478.9292773604868,120.79384036488003,4.9485381926400045,-140.20129369999998,760.3,1000.0,0.0,5455.211401740118,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,7.639755494892597e-11,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08162962353864733,53.95991086
2023-08,0.032258,231.45046100668802,459.89233790437737,597.6542785213693,320.4148463128215,1676.399961550137,141.1593798816,497.57758739740615,120.79384036487996,4.948538192639983,-130.65429450000002,760.3,1000.0,0.0,911.4354017401347,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,6726.662825320651,-3.4560798667371273e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08162962353864733,53.95991086
2023-09,0.033333,306.12721553948165,561.2801596092108,729.4130847410428,408.47625773913126,2184.2717025804195,211.73906982239993,769.091705792646,181.19076054732002,7.422807288960044,-178.63197250000002,760.3,1000.0,0.0,8655.14431500109,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,2182.8868253206674,8.294591680169106e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08162962353864733,53.95991086
2023-10,0.032258,219.7352033274816,614.6252079703204,798.737780464883,388.76513389572676,1999.949874253275,369.499536,1844.5342909227456,422.7784412770803,17.31988367424009,-215.3526452,760.3,1000.0,0.0,258624.19350609047,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,11111.32583441689,1.775333657860756e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08162962353864733,46.68164264
2023-11,0.033333,181.79483650352634,869.2248977959678,1129.6034666119524,491.7658072852222,2898.6342873680755,369.499536,2314.6267504662833,543.5722816419599,22.26842186687995,-294.03006919999996,760.3,1000.0,0.0,400313.0457450032,0.0,0.0,0.0,0.0,0.0,0.0,7368.544558247406,263074.27348862233,-9.458744898438454e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08162962353864733,46.68164264
2023-12,0.032258,145.9318845587328,778.957440307116,1012.296158503081,430.5043947136454,2041.3301118639313,369.499536,1783.942993043655,436.93349711991385,24.742690963200108,-226.58466639999997,760.3,1000.0,0.0,477320.6970087007,0.0,0.0,0.0,1684555.9970692717,0.0,0.0,54914.057117902674,407681.5903032506,2.0372681319713593e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.08162962353864733,46.68164264
2024-01,0.032258,136.33661173572,851.9342831514,1107.1334035800721,467.6424386804352,2187.205384174992,369.499536,1061.4316657787128,267.16785236315314,17.764770672112444,-199.8551075,760.3,1000.0,-24018902283.769997,425485.4138311264,0.0,0.0,532977.0996675149,1554573.3505808916,0.0,206143.2319861243,52284.43734100416,2216790.751195875,0.0,1.574074074074074e-05,1.0,0.0,0.0,0.0,0.0,0.0,1.43967462509478,0.9999,0.07700907881004465,61.71510153
2024-02,0.035714,116.54357570887679,563.1580468473574,731.8534979637835,311.93889595494545,1360.0782486905373,369.499536,478.2578071140091,119.91930560572185,0.0,-162.33477050000002,760.3,1000.0,-24018902283.769997,423963.2792674177,97020.6985034883,62639.968813149586,1645935.8430651876,1748948.2378104597,0.0,286613.9699457113,52097.394620775005,2771463.5334066614,0.0,1.574074074074074e-05,0.0,0.0,1.0,1.0,0.0,0.0,1.43967462509478,0.9999,0.07700907881004465,61.71510153
