Recorder,diasdelmes_recorder,Generacion_Cipreses,Generacion_CentralIsla,Generacion_CentralCurrilinque,Generacion_CentralLomaAlta,Generacion_CentralPehuenche,Generacion_CentralChiburgo,Generacion_CentralColbun,Generacion_CentralMachicura,Generacion_CentralSanIgnacio,dolar_recorder,mil_recorder,BeneficioMgHe_recorder,BeneficiosTotales_Bases,ProduccionBase_recorder,Deficit_Melado,Deficit_ParticularesRiberaSur,Deficit_ParticularesRiberaNorte,Deficit_CooperativaDeRiego,Deficit_AsociacionCanalMaule,Deficit_AsociacionMauleSur,Deficit_SORPAM,Deficit_GarzasySuizas,Vulnerabilidad,Caudal_Remanente_mensual,segundosdelmes_recorder,EventosFalla_AsociacionCanalMaule,EventosFalla_AsociacionMauleSur,EventosFalla_SORPAM,EventosFalla_CooperativaDeRiego,EventosFalla_ParticularesRiberaNorte,EventosFalla_ParticularesRiberaSur,uno_recorder,TasaDeDescuento,BeneficiosTotales
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,0.033333,86.66410838891939,833.0109817655239,1082.5415782660143,453.31415923167765,2122.3790056245866,282.3187597632,809.2973805515995,293.82285494159987,9.897076385280002,760.3,1000.0,63.47134386,-4201469365.844254,-135.5271994,152015.6094422833,0.0,0.0,-1.1641532182693481e-10,2.3283064365386963e-10,5.820766091346741e-11,0.0,2188.0078800631345,0.0,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,-28514672426.9499
2020-05,0.032258,160.78279218426832,850.9304695066671,1105.828894958888,510.36690887039134,2567.269036658818,141.1593798816,483.3113891976759,120.79384036488001,4.948538192640001,760.3,1000.0,63.47134386,4051695594.6382637,-174.3039625,0.0,0.0,0.0,5.820766091346741e-11,0.0,0.0,0.0,745.5274682008312,154203.61732234663,0.0,1.574074074074074e-05,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.09722218770850562,7727121087.688944
2020-06,0.033333,216.97507866965967,608.5030540660852,790.7817195065609,408.856357053458,2125.454750836393,141.1593798816,4388.569453993666,1049.7690411155559,522.9546245287212,760.3,1000.0,63.47134386,4424383879.345291,-407.6940605,0.0,0.0,0.0,-1.280568540096283e-09,1.1641532182693481e-10,0.0,0.0,1094.0039400315673,745.5274682008894,10209128.71305553,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11433470622.18599
2020-07,0.032258,304.32701424369776,702.2026495322591,912.5492714106852,500.2902481854587,2627.808887588039,141.15937988159996,478.92927736048676,120.79384036487996,4.948538192640001,760.3,1000.0,61.46255363,4422407081.099518,-207.70133769999998,0.0,0.0,0.0,-1.7462298274040222e-10,0.0,0.0,0.0,745.5274682008312,1094.003940030403,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11426976084.167007
2020-08,0.032258,271.30051915911935,581.9384267554664,756.2595893013431,420.06456233922296,2229.105951934751,141.1593798816,511.0739891462158,120.79384036487996,4.948538192640001,760.3,1000.0,61.46255363,4424383879.345294,-168.9074325,0.0,0.0,0.0,5.820766091346741e-11,0.0,0.0,0.0,745.5274682008312,745.5274682006566,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11433470622.18599
2020-09,0.033333,399.95392865646176,630.1544304503063,818.9188217485141,485.0442097386351,2609.35748699141,211.7390698223999,795.9278112448515,181.19076054732,7.4228072889600005,760.3,1000.0,61.46255363,4424383879.345291,-204.7726175,0.0,0.0,0.0,1.1641532182693481e-10,0.0,0.0,0.0,1641.00591004735,745.5274682008894,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11433470622.18599
2020-10,0.032258,312.47302701232604,716.1875308125858,930.7233600895415,492.803156996316,2620.5756212605397,369.499536,1917.079162433596,422.7784412770801,17.319883674240003,760.3,1000.0,58.52017092,4422407081.0995035,-251.81307740000003,164759.59768178844,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,2609.3461387029165,1641.0059100474664,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11426976084.166992
2020-11,0.033333,266.93268248825177,901.6080741221808,1171.6871072563356,554.2533050807356,4750.0735921119585,369.499536,2455.5620314609546,543.57228164196,22.26842186688,760.3,1000.0,58.52017092,4187138645.3314934,-368.14878189999996,307012.12524513726,0.0,0.0,6.984919309616089e-10,0.0,2.3283064365386963e-10,0.0,4923.017730142048,167368.94382049158,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,9065664399.520355
2020-12,0.032258,270.88760633286273,903.1124485528459,1173.6421209429786,554.2256912207446,4742.284210940854,369.499536,2730.2650900736166,603.9692018243999,24.742690963200005,760.3,1000.0,58.52017092,4089654933.024979,-367.18382169999995,337739.30183112645,0.0,0.0,0.0,0.0,0.0,-1.1641532182693481e-10,3727.637341004156,311935.14297528024,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,8105971090.783684
