Recorder,diasdelmes_recorder,Generacion_Cipreses,Generacion_CentralIsla,Generacion_CentralCurrilinque,Generacion_CentralLomaAlta,Generacion_CentralPehuenche,Generacion_CentralChiburgo,Generacion_CentralColbun,Generacion_CentralMachicura,Generacion_CentralSanIgnacio,dolar_recorder,mil_recorder,BeneficioMgHe_recorder,BeneficiosTotales_Bases,ProduccionBase_recorder,Deficit_Melado,Deficit_ParticularesRiberaSur,Deficit_ParticularesRiberaNorte,Deficit_CooperativaDeRiego,Deficit_AsociacionCanalMaule,Deficit_AsociacionMauleSur,Deficit_SORPAM,Deficit_GarzasySuizas,Vulnerabilidad,Caudal_Remanente_mensual,segundosdelmes_recorder,EventosFalla_AsociacionCanalMaule,EventosFalla_AsociacionMauleSur,EventosFalla_SORPAM,EventosFalla_CooperativaDeRiego,EventosFalla_ParticularesRiberaNorte,EventosFalla_ParticularesRiberaSur,uno_recorder,TasaDeDescuento,BeneficiosTotales
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,0.033333,284.61375068326197,908.235737439092,1180.3001042808148,606.1691193953512,4197.247662452314,282.3187597632,809.2973805515995,293.82285494159987,9.897076385280002,760.3,1000.0,63.47134386,-4201469365.844254,-260.2203296,0.0,0.0,0.0,-1.1641532182693481e-10,2.3283064365386963e-10,5.820766091346741e-11,0.0,2188.0078800631345,0.0,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,-28514672426.9499
2020-05,0.032258,206.80709705785495,878.7152622283925,1141.9366942834797,542.6793786869549,2803.7827875706507,141.1593798816,515.8028406505363,120.79384036488001,4.948538192640001,760.3,1000.0,63.47134386,4422407081.099504,-191.2957781,0.0,0.0,0.0,5.820766091346741e-11,0.0,0.0,0.0,745.5274682008312,2188.007880063309,0.0,1.574074074074074e-05,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.09722218770850562,11426976084.166988
2020-06,0.033333,214.14710382520352,787.0676492585811,1022.8358015456952,488.58555907567893,2474.4393773659876,141.1593798816,535.2533211539647,120.79384036487994,4.948538192640001,760.3,1000.0,63.47134386,4424383879.345291,-189.3877555,0.0,0.0,0.0,-5.820766091346741e-11,1.1641532182693481e-10,2.9103830456733704e-11,0.0,1094.0039400315673,745.5274682008894,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11433470622.18599
2020-07,0.032258,417.58543578094003,937.2120997214829,1217.9564109132966,648.7265007161338,3386.3071080496843,141.1593798816,549.2235686044014,120.79384036488001,4.948538192640001,760.3,1000.0,61.46255363,4422407081.099504,-239.86204759999998,0.0,0.0,0.0,5.820766091346741e-11,0.0,0.0,0.0,745.5274682008312,1094.0039400316546,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11426976084.166988
2020-08,0.032258,490.94181906409193,781.4896109591381,1015.5868474304573,593.7821822314085,2915.9894668566412,141.1593798816,1460.497512053918,309.4917359612664,110.1684173872111,760.3,1000.0,61.46255363,4424383879.345291,-360.86526150000003,1.4551915228366852e-11,0.0,0.0,1.1641532182693481e-10,0.0,-2.9103830456733704e-11,0.0,745.5274682008312,745.5274682008894,2073727.159206754,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11433470622.18599
2020-09,0.033333,513.5190737266199,745.4857085015308,968.7978827668862,575.3917573053424,3138.5623763247827,211.7390698223999,4727.0659137016455,976.1141984026017,450.68025770044,760.3,1000.0,61.46255363,4424383879.345291,-410.229848,0.0,0.0,0.0,1.7462298274040222e-09,0.0,0.0,0.0,1641.00591004735,745.5274682009331,8735944.390691275,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11433470622.18599
2020-10,0.032258,515.2519498023084,797.8910045671937,1036.9013209618813,602.1598462412182,3456.3114907469335,369.4995359999999,3501.8420087709883,722.900207354117,184.67085423213263,760.3,1000.0,58.52017092,4422407081.099492,-360.8804257,69503.59768178841,0.0,0.0,1.1641532182693481e-09,0.0,1.1641532182693481e-10,0.0,2609.3461387029165,1641.0059100490962,3298238.46427128,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11426976084.166973
2020-11,0.033333,376.12977593480537,943.142543301821,1225.6633342238033,618.4684763685053,5184.411397544431,369.499536,3539.2818001703813,730.4225185577872,126.45802765778227,760.3,1000.0,58.52017092,4324302320.948527,-437.110404,252898.0772451373,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,4923.017730142048,72112.9438204926,2053422.0043733637,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,10434614996.145706
2020-12,0.032258,240.05441677419824,891.3846544140856,1158.4012357032134,521.7467500390868,6181.061646682661,369.499536,3227.3734001499483,665.7919556798772,59.21569169057848,760.3,1000.0,58.52017092,4148305925.0619574,-429.49986160000003,360497.6666311264,0.0,0.0,0.0,0.0,0.0,-1.1641532182693481e-10,3727.637341004156,257821.0949752796,679411.5181934878,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,8691332413.163673
2021-01,0.032258,185.27477035998876,870.5485334333016,1131.3236007317353,488.7108369697201,6214.2761262844015,369.499536,2928.6088566104327,603.9692018243999,24.742690963200005,760.3,1000.0,60.86432238,4061015382.824933,-413.44929289999993,379498.3226311264,0.0,0.0,0.0,0.0,0.0,0.0,3727.637341004156,364225.30397213047,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,7806901722.8861065
2021-02,0.035714,176.9408823315101,867.3786343650041,1127.20415018972,485.75075723915114,4590.706305692872,369.499536,2635.7372874398075,543.5722816419601,22.26842186688,760.3,1000.0,60.86432238,4041863414.746634,-386.3918394,379952.5880674177,0.0,0.0,0.0,-4.656612873077393e-10,0.0,0.0,8396.274620775002,383225.95997213054,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,7615757106.723017
2021-03,0.032258,127.81210236907525,848.6918774483504,1102.9197268531234,463.3501278192029,2228.512638129959,369.499536,1746.1151121591347,362.38152109464,14.845614577920001,760.3,1000.0,60.86432238,4034099057.181504,-234.32624730000003,225125.72509867582,0.0,0.0,0.0,0.0,0.0,0.0,2236.5824046024936,388348.8626881922,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,7577977087.399136
2021-04,0.033333,112.5144532347949,534.184240639648,694.2005130847725,298.51610734882127,1446.2001864109027,282.3187597632,1153.670980192808,241.58768072976005,9.897076385280002,760.3,1000.0,59.93978620000001,4046186349.3324933,-159.10140880000003,150699.9102422833,0.0,0.0,0.0,2.3283064365386963e-10,0.0,0.0,2188.0078800631345,227362.3075032783,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,7658901793.928743
2021-05,0.032258,147.53802493795294,626.5468713500425,814.2306089787252,366.8644219030842,1847.1876251529359,141.1593798816,573.9769332027107,120.79384036488004,4.948538192640001,760.3,1000.0,59.93978620000001,4054904112.552688,-149.7818373,23384.500366225286,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,152887.9181223467,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,7759143432.478678
2021-06,0.033333,236.77120738710428,411.11057048374306,534.2598063594122,299.69496284682776,1679.6394755436654,141.1593798816,10537.48146055763,2201.1706011818987,850.4752032000002,760.3,1000.0,59.93978620000001,4306530262.990964,-563.0531245,0.0,0.0,0.0,0.0,2.3283064365386963e-10,0.0,0.0,1094.0039400315673,24130.027834426117,23179771.752000004,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,10257242457.572163
2021-07,0.032258,233.05009052831323,646.7760162385614,840.5194465978591,419.48469892209715,2124.7751236186054,141.1593798816,536.7016988243217,120.79384036487993,4.948538192640001,760.3,1000.0,56.03426325,4422407081.0995035,-163.49028049999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,1094.0039400318,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,11426976084.166988
2021-08,0.032258,298.69399674004046,563.9310528954459,732.858059975119,408.6772705796575,2159.4066752274935,141.1593798816,549.7000589349789,120.79384036487993,4.948538192640001,760.3,1000.0,56.03426325,4424383879.345292,-160.6502875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,745.5274682008312,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,11433470622.18599
2021-09,0.033333,329.0053228485268,479.71403239402315,623.4136129196376,371.8193356647921,2012.6465334283107,211.73906982239993,843.2968878260419,181.19076054732,7.4228072889600005,760.3,1000.0,56.03426325,4424383879.345292,-168.6732586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.00591004735,745.5274682008312,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,11433470622.18599
2021-10,0.032258,397.203427696632,646.7503916200616,840.4861460585379,486.86089094079597,2653.578471062116,369.499536,1993.1866121326166,422.7784412770801,17.319883674240003,760.3,1000.0,52.46850527,4422407081.099504,-252.50477880000003,120422.5736817884,0.0,0.0,0.0,0.0,0.0,0.0,2609.3461387029165,1641.00591004735,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,11426976084.166992
2021-11,0.033333,291.04041567989833,910.7778449427021,1183.603706669402,568.557247904054,5056.620426774898,369.499536,2565.8172974428576,543.5722816419601,22.26842186688,760.3,1000.0,52.46850527,4250981649.213253,-383.7214019,296562.9092451373,0.0,0.0,0.0,0.0,0.0,0.0,4923.017730142048,123031.91982049131,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,9702844162.027628
