Recorder,diasdelmes_recorder,Generacion_Cipreses,Generacion_CentralIsla,Generacion_CentralCurrilinque,Generacion_CentralLomaAlta,Generacion_CentralPehuenche,Generacion_CentralChiburgo,Generacion_CentralColbun,Generacion_CentralMachicura,Generacion_CentralSanIgnacio,dolar_recorder,mil_recorder,BeneficioMgHe_recorder,BeneficiosTotales_Bases,ProduccionBase_recorder,Deficit_Melado,Deficit_ParticularesRiberaSur,Deficit_ParticularesRiberaNorte,Deficit_CooperativaDeRiego,Deficit_AsociacionCanalMaule,Deficit_AsociacionMauleSur,Deficit_SORPAM,Deficit_GarzasySuizas,Vulnerabilidad,Caudal_Remanente_mensual,segundosdelmes_recorder,EventosFalla_AsociacionCanalMaule,EventosFalla_AsociacionMauleSur,EventosFalla_SORPAM,EventosFalla_CooperativaDeRiego,EventosFalla_ParticularesRiberaNorte,EventosFalla_ParticularesRiberaSur,uno_recorder,TasaDeDescuento,BeneficiosTotales
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,0.033333,139.99028591825515,853.2759775955477,1108.8770060690092,494.33422913078783,2873.4737136605654,282.3187597632,809.2973805515995,293.82285494159987,9.897076385280002,760.3,1000.0,63.47134386,-4201469365.844254,-183.4056889,94906.2462422833,0.0,0.0,-1.1641532182693481e-10,2.3283064365386963e-10,5.820766091346741e-11,0.0,2188.0078800631345,0.0,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,-28514672426.9499
2020-05,0.032258,134.52834845388765,776.5282691013709,1009.1393227728097,457.17019159594645,2248.2364463547947,141.1593798816,495.21433815827754,120.79384036488001,4.948538192640001,760.3,1000.0,63.47134386,4190964824.9521747,-156.2254036,3300.647566225278,0.0,0.0,5.820766091346741e-11,0.0,0.0,0.0,745.5274682008312,97094.25412234661,0.0,1.574074074074074e-05,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.09722218770850562,9117085996.926924
2020-06,0.033333,319.5269833063065,884.3206178911976,1149.2211487490072,599.5484230518839,3126.2710943238717,141.1593798816,510.8254599352771,120.79384036487994,4.948538192640001,760.3,1000.0,63.47134386,4407749217.672015,-225.13964840000003,0.0,0.0,0.0,-5.820766091346741e-11,1.1641532182693481e-10,2.9103830456733704e-11,0.0,1094.0039400315673,4046.1750344261673,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11267449772.133295
2020-07,0.032258,284.9391606455643,566.8164910889228,736.6078386507075,409.31042804323766,2164.0427153941796,141.1593798816,538.0535997739956,120.79384036488001,4.948538192640001,760.3,1000.0,61.46255363,4422407081.099504,-160.66130869999998,0.0,0.0,0.0,5.820766091346741e-11,0.0,0.0,0.0,745.5274682008312,1094.0039400316546,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11426976084.166988
2020-08,0.032258,366.499066844422,555.9603102559782,722.4996607393807,431.84869085188853,2288.0094084744323,141.1593798816,552.7888664528891,120.79384036487996,4.948538192640001,760.3,1000.0,61.46255363,4424383879.345291,-167.63469809999998,0.0,0.0,0.0,5.820766091346741e-11,0.0,0.0,0.0,745.5274682008312,745.5274682008894,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11433470622.18599
2020-09,0.033333,435.74406513417404,624.3340613750905,811.3549460461547,510.25201630188633,2776.5921177700725,211.73906982239993,850.7159393005347,181.19076054732,7.4228072889600005,760.3,1000.0,61.46255363,4424383879.345291,-257.2873702,0.0,0.0,0.0,1.1641532182693481e-10,0.0,0.0,0.0,1641.00591004735,745.5274682008894,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11433470622.18599
2020-10,0.032258,322.0207495642988,590.4337269640097,767.299678684209,426.83060266971114,2307.031669174826,369.499536,2029.6876987885767,422.7784412770801,17.319883674240003,760.3,1000.0,58.52017092,4422407081.0995035,-246.38918399999997,179374.15768178843,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,2609.3461387029165,1641.0059100474664,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,11426976084.166992
2020-11,0.033333,300.02110209898837,914.1936650124532,1188.042744485619,572.3473153996348,4798.713796461448,369.499536,2597.8483279458806,543.5722816419599,22.26842186688,760.3,1000.0,58.52017092,4166094440.5871654,-377.7701007,252676.02924513727,0.0,0.0,-2.3283064365386963e-10,0.0,2.3283064365386963e-10,0.0,4923.017730142048,181983.50382049158,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,8855634473.516565
2020-12,0.032258,195.0444206397667,874.2645323505982,1136.1527367465317,501.74823508483433,5147.33547999499,369.499536,2893.246005681926,603.9692018244,24.742690963200005,760.3,1000.0,58.52017092,4148546589.6575885,-379.9539792,369956.3930311264,0.0,0.0,0.0,0.0,0.0,-1.1641532182693481e-10,3727.637341004156,257599.0469752793,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,8693734346.039066
