Recorder,diasdelmes_recorder,Generacion_Cipreses,Generacion_CentralIsla,Generacion_CentralCurrilinque,Generacion_CentralLomaAlta,Generacion_CentralPehuenche,Generacion_CentralChiburgo,Generacion_CentralColbun,Generacion_CentralMachicura,Generacion_CentralSanIgnacio,Deficit_Melado,Deficit_ParticularesRiberaSur,Deficit_ParticularesRiberaNorte,Deficit_CooperativaDeRiego,Deficit_AsociacionCanalMaule,Deficit_AsociacionMauleSur,Deficit_SORPAM,Deficit_GarzasySuizas,Vulnerabilidad,Caudal_Remanente_mensual,segundosdelmes_recorder,EventosFalla_AsociacionCanalMaule,EventosFalla_AsociacionMauleSur,EventosFalla_SORPAM,EventosFalla_CooperativaDeRiego,EventosFalla_ParticularesRiberaNorte,EventosFalla_ParticularesRiberaSur,uno_recorder,TasaDeDescuento,BeneficiosTotales
2020-07,0.032258,417.06958394318275,937.0239603860142,1217.7119139527397,648.6304010689178,3385.9160491875195,141.15937988160002,562.4846810657057,120.79384036488014,4.948538192640001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,1094.0039400315673,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,6992986421.042643
2020-08,0.032258,490.72015160318944,781.4093427485799,1015.4825346695884,593.7411820508876,2915.822624579821,141.15937988160002,4011.0361471450565,834.5357701358582,402.9383482498569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,745.5274682008312,7843786.597369246,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,6994116670.772005
2020-09,0.033333,513.4289806385416,745.4531034955907,968.7555108469927,575.3751030019747,3138.492469883321,211.7390698223999,4727.000775218484,976.1007419366408,450.6727542372017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.00591004735,745.5274682008312,8735796.5086026,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,6994116670.772005
2020-10,0.032258,515.221927903491,797.8801588408433,1036.8872263701196,602.1543063551893,3456.287985508714,369.499536,3501.8203411115937,722.8957311964461,184.6683582807713,69503.59768178841,0.0,0.0,0.0,0.0,0.0,0.0,2609.3461387029165,1641.00591004735,3298189.272786119,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,6992986421.042643
2020-11,0.033333,376.12077177594284,943.1392417766841,1225.659043718263,618.4667899832517,5184.4042423634555,369.499536,3539.2752043629803,730.4211559798844,126.45726787038836,252898.0772451373,0.0,0.0,0.0,0.0,0.0,0.0,4923.017730142048,72112.94382049132,2053407.0300950613,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,6819201117.968019
2020-12,0.032258,240.05260130679724,891.3839804792974,1158.4003598895142,521.7464058000938,6181.060186107573,369.499536,3227.372053758848,665.7916775391357,59.21553659645234,360497.6666311264,0.0,0.0,0.0,0.0,0.0,0.0,3727.637341004156,257821.09497527935,679408.461519178,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09722218770850562,6513931578.166906
2021-01,0.032258,185.27455650845843,870.5484536097639,1131.3234969968503,488.710796196674,6214.2761262844015,369.499536,2928.608856610433,603.9692018243999,24.742690963200022,379498.3226311264,0.0,0.0,0.0,0.0,0.0,0.0,3727.637341004156,364225.3039721306,2.9103830456733704e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,6359046609.328307
2021-02,0.035714,176.94085747536,867.3786250632002,1127.2041381015365,485.7507524878847,4590.7061559094445,369.499536,2635.7372874398066,543.5722816419599,22.268421866879883,379952.5880674177,0.0,0.0,0.0,0.0,0.0,0.0,8396.27462077501,383225.95997213054,-2.342858351767063e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,6325574138.102197
2021-03,0.032258,127.81209904087679,848.6918761988161,1102.9197252292881,463.3501271809537,2228.512586135418,369.499536,1746.1151104523408,362.3815210946398,14.845614577919951,225125.72509867582,0.0,0.0,0.0,0.0,0.0,0.0,2236.5824046024936,388348.8626881927,-9.604264050722122e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,6318979400.398229
2021-04,0.033333,112.5144525886128,534.1842403965804,694.2005127688934,298.5161072246647,1446.200185905671,282.3187597632,1153.6709786483284,241.58768072975985,9.89707638527993,150699.9102422833,0.0,0.0,0.0,0.0,0.0,0.0,2188.0078800631345,227362.3075032783,-1.3897079043090343e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,6333129461.030158
2021-05,0.032258,147.53802475098723,626.5468712799878,814.2306088876854,366.864421867301,1847.1876250073237,141.1593798816,573.9769324249271,120.79384036487993,4.948538192639971,23384.500366225286,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,152887.91812234645,-5.784386303275824e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,6350690418.360168
2021-06,0.033333,236.77120731242883,411.11057045599205,534.2598063233482,299.6949628326532,1679.6394754859853,141.15937988160002,10537.481446784019,2201.1706011818987,850.4752032000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0039400315673,24130.027834426117,23179771.752000004,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,6788140357.205395
2021-07,0.032258,233.0500904965728,646.7760162267718,840.5194465825379,419.48469891607493,2124.7751235940973,141.15937988159996,536.7016976027892,120.79384036488025,4.948538192640154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,1094.0039400315673,3.026798367500305e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,6992986421.042643
2021-08,0.032258,298.69399672643516,563.9310528904248,732.858059968594,408.6772705770929,2159.406675217058,141.15937988159996,549.7000579195804,120.79384036488017,4.948538192640109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,745.5274682008312,2.153683453798294e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,6994116670.772005
2021-09,0.033333,329.00532284299675,479.714032391986,623.4136129169901,371.81933566375153,2012.646533424076,211.73906982239987,843.2968865347437,181.19076054732002,7.422807288960011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.00591004735,745.5274682008312,2.0372681319713593e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,6994116670.772005
2021-10,0.032258,397.2034276947792,646.7503916193843,840.4861460576578,486.86089094045013,2653.5784710607086,369.499536,1993.186609372312,422.77844127707993,17.31988367423995,120422.5736817884,0.0,0.0,0.0,0.0,0.0,0.0,2609.3461387029165,1641.00591004735,-9.313225746154785e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,6992986421.042643
2021-11,0.033333,291.04041567934075,910.777844942496,1183.6037066691342,568.5572479039487,5056.620426774471,369.499536,2565.8172939074025,543.5722816419603,22.268421866880225,296562.9092451373,0.0,0.0,0.0,0.0,0.0,0.0,4923.017730142055,123031.91982049131,4.423782229423523e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,6691056372.482612
2021-12,0.032258,322.35438996082075,922.6885138050961,1199.0822472297823,578.2977290014849,4960.784999487485,369.499536,2861.8109864690223,603.9692018243995,24.742690963199852,304308.5498311264,0.0,0.0,0.0,0.0,0.0,0.0,3727.637341004156,301485.92697527935,-2.9103830456733704e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,6431219010.871745
2022-01,0.032258,189.5385657372768,872.1703238168159,1133.4312026239277,492.882160510656,4216.293378440648,369.499536,2859.6539572180873,603.9692018244004,24.74269096320026,378983.1194311264,0.0,0.0,0.0,0.0,0.0,0.0,3727.637341004156,308036.18717213057,5.005858838558197e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,6458032065.162496
2022-02,0.035714,173.64894619263836,866.126504688408,1125.576941826364,480.58388483132137,2763.437822592165,369.499536,2540.551253576025,543.5722816419604,22.26842186688026,386253.6536674177,0.0,0.0,0.0,0.0,0.0,0.0,8396.27462077501,382710.75677213055,5.122274160385132e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,6326481744.886279
2022-03,0.032258,150.29355432310555,754.8334421875264,980.9457542825783,422.31386548753613,2030.5033173146983,369.499536,1660.8716241946777,362.38152109464005,14.845614577920045,218320.9474986758,0.0,0.0,0.0,0.0,0.0,0.0,2236.5824046024936,394649.9282881927,8.731149137020111e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,6307839286.87542
2022-04,0.033333,129.2559724971504,535.6546674729564,696.1114100833698,304.0894080218743,1479.6452510765664,282.3187597632,1092.9532536989084,241.58768072976005,9.89707638528002,146894.4222422833,0.0,0.0,0.0,0.0,0.0,0.0,2188.0078800631345,220557.5299032783,3.4924596548080444e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,6353108834.585829
2022-05,0.032258,348.3360990015985,932.5709876836078,1211.92504174726,622.0545330432382,3903.6807987593247,141.1593798816,543.1739715737248,120.79384036487961,4.948538192639784,1.4551915228366852e-11,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,149082.43012234644,-4.249159246683121e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,6366909736.120387
2022-06,0.033333,364.14859176432003,703.3605711851518,914.0540514929048,504.9810630740736,2810.256898119378,141.15937988159996,10307.497041026603,2201.1706011818983,850.4752032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0039400315673,745.5274682008458,23179771.752,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,6994116670.772005
2022-07,0.032258,354.7862017568352,926.0381260260292,1203.435244464636,599.6326737259456,3040.5405906613805,141.15937988159996,528.695911953239,120.79384036488014,4.948538192640001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,1094.0039400315673,3.637978807091713e-12,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,6992986421.042643
2022-08,0.032258,399.46915211939995,744.0205423845763,966.8938223458482,525.3187095557716,2734.565747736386,141.15937988159996,552.1808273203927,120.79384036488024,4.948538192640001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,745.5274682008312,3.637978807091713e-12,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,6994116670.772005
2022-09,0.033333,365.1106732452432,590.9637752005061,767.9885042423999,430.9087983130317,2281.7161155176614,211.73906982239987,853.942372072668,181.19076054732002,7.42280728896,4405.855081712434,0.0,0.0,0.0,0.0,0.0,0.0,1641.00591004735,745.5274682008312,-1.8189894035458565e-11,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,6994116670.772005
2022-10,0.032258,333.5963696600832,926.964543936384,1204.6391732588083,594.1266310893311,3066.254986904178,369.499536,2023.105667094003,422.7784412770802,17.319883674240003,195428.1416817884,0.0,0.0,0.0,0.0,0.0,0.0,2609.3461387029165,6046.860991759784,7.275957614183426e-12,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,6967948909.05092
2022-11,0.033333,271.69711893925916,903.4203757145042,1174.0422884832262,545.4110897448192,4898.480666471177,369.499536,2604.309737169729,543.5722816419601,22.26842186688,325553.9108451373,0.0,0.0,0.0,0.0,0.0,0.0,4923.017730142055,198037.4878204913,2.9103830456733704e-11,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,6502294339.613993
2022-12,0.032258,208.1812107377376,879.2612912337123,1142.6462876911742,504.15564475180815,3818.6554454559755,369.499536,2897.8470154990146,603.9692018244,24.742690963200005,377566.67783112644,0.0,0.0,0.0,0.0,0.0,0.0,3727.637341004156,330476.92857527937,2.9103830456733704e-11,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,6376302501.155318
2023-01,0.032258,180.22124982312002,868.6263640643999,1128.8256405513118,489.4250949004032,3464.211992081781,369.499536,2856.9742213985437,603.9692018244,24.742690963200005,386294.1146311264,0.0,0.0,0.0,0.0,0.0,0.0,3727.637341004156,381294.3151721306,2.9103830456733704e-11,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,6328977016.665288
2023-02,0.035714,151.904702747952,857.8558048082399,1114.8287323817951,471.93416636405743,2432.579267574597,369.499536,2521.4280445203754,543.5722816419601,22.26842186688,393523.52246741764,0.0,0.0,0.0,0.0,0.0,0.0,8396.27462077501,390021.75197213056,2.9103830456733704e-11,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,6313602343.434757
2023-03,0.032258,119.02765907450879,606.0111348935582,787.5433394935852,335.4606504434272,1582.781249744315,369.499536,1639.0670594018063,362.3815210946402,14.84561457792,232606.0642986758,0.0,0.0,0.0,0.0,0.0,0.0,2236.5824046024936,401919.79708819266,-3.637978807091713e-11,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,6294986355.503316
2023-04,0.033333,128.165680261872,500.3063168162123,650.1743694600286,288.40772483318955,1403.4398621400953,282.3187597631999,5984.122641354341,1355.6212544234015,631.0936068090463,146391.48784228333,0.0,0.0,0.0,0.0,0.0,0.0,2188.0078800631345,234842.6467032783,12242858.727889832,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,6311166584.359518
2023-05,0.032258,269.5240468175903,902.593820061648,1172.9681359443591,574.3562908333823,3051.9266482992252,141.15937988159996,479.0675183095798,120.79384036488011,4.948538192640001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,148579.49572234647,3.637978807091713e-12,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,6369053285.869104
2023-06,0.033333,325.06434461635195,858.5387037757356,1115.7161955032325,573.2395362255907,2972.0861103216544,141.15937988159996,6308.675204423954,1489.7077507678034,768.2689548042271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0039400315673,745.5274682008312,15043908.919315072,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,6994116670.772005
2023-07,0.032258,562.6198411526879,1014.0765376485599,1317.8457902462687,712.585204184448,4407.663245486199,141.15937988159996,478.92927736048676,120.79384036487996,4.948538192640001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,1094.0039400315673,3.637978807091713e-12,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,6992986421.042643
2023-08,0.032258,480.925551111984,826.3896670070817,1073.9368315271317,615.949926543388,3268.4236692212417,141.15937988159996,536.2119827307364,120.79384036487971,4.948538192640001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,745.5274682008312,3.637978807091713e-12,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,6994116670.772005
2023-09,0.033333,518.2619250853439,766.8460172821777,996.5567273509541,575.180692320033,3096.9631680309176,211.73906982239987,842.6362807471414,181.19076054732,7.42280728896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.00591004735,745.5274682008312,-1.8189894035458565e-11,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,6994116670.772005
2023-10,0.032258,511.3004817824639,994.5565658236799,1292.4785603182465,695.4249100296959,3429.506009675135,369.499536,2032.692658555175,424.80971370494984,18.45254198394829,91385.2616817884,0.0,0.0,0.0,0.0,0.0,0.0,2609.3461387029165,1641.00591004735,22323.008892643622,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,6992986421.042643
2023-11,0.033333,338.929636547304,928.9931199094798,1207.2754144172304,580.9284032630399,5288.815508554613,369.499536,3432.013768837632,708.2628282765874,114.1015574014091,295094.97324513725,0.0,0.0,0.0,0.0,0.0,0.0,4923.017730142048,93994.6078204913,1809894.3729151664,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,6764132841.181047
2023-12,0.032258,229.94498628953275,887.5394203995362,1153.4041518831534,508.15225351860477,5937.709731618768,369.499536,2928.109059651813,603.9692018243996,24.742690963199987,373599.9674311264,0.0,0.0,0.0,0.0,0.0,0.0,3727.637341004156,300017.9909752793,-4.3655745685100555e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,6433999664.079914
2024-01,0.032258,182.13990372911516,869.3561485092239,1129.7740338162116,483.0192726879743,5546.20083958732,369.499536,2928.608856610434,603.9692018244,24.74269096320005,387959.9066311264,0.0,0.0,0.0,0.0,0.0,0.0,3727.637341004156,377327.60477213055,9.604264050722122e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.07700907881004465,6335964964.856462
2024-02,0.035714,162.101464305264,861.73427290968,1119.8690056455266,473.97615963425295,2847.6273010657046,369.499536,2619.6673327679314,543.5722816419599,22.26842186688,391625.66006741766,0.0,0.0,0.0,0.0,0.0,0.0,8396.27462077501,391687.5439721306,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.07700907881004465,6310667803.975242
2024-03,0.032258,121.6564803620496,609.1392451437421,791.6084832688175,336.3590457480928,1592.148338746504,369.499536,1717.3477786176252,362.38152109464,14.845614577920067,231573.75709867582,0.0,0.0,0.0,0.0,0.0,0.0,2236.5824046024936,400021.9346881927,1.3606040738523006e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.07700907881004465,6298341724.885072
2024-04,0.033333,164.93462148255838,620.9205789468679,806.9189461180391,365.73987624017815,1823.1735492522705,282.3187597632,1127.9550273616758,241.58768072976014,9.89707638528006,117092.2110422833,0.0,0.0,0.0,0.0,0.0,0.0,2188.0078800631345,233810.33950327832,1.1568772606551647e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.07700907881004465,6314197521.207919
2024-05,0.032258,325.7599881233808,848.4274698272642,1102.5761152445111,576.0409887977472,3108.6190391542946,141.15937988159996,10257.407833814745,2201.0856717345696,850.4752032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,119280.21892234644,23178838.4056,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.07700907881004465,6493929328.196349
2024-06,0.033333,291.73205260029596,911.04091785252,1183.94558375053,575.0980288824961,3183.6439245876036,141.1593798816,522.8761599443986,120.7938403648795,4.948538192640001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0039400315673,745.5274682008312,3.637978807091713e-12,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.07700907881004465,6994116670.772005
2024-07,0.032258,309.72713312661114,830.6343469688939,1079.4530163622408,533.0911238956671,2699.5041559160973,141.15937988159996,545.7187633957178,120.7938403648798,4.948538192640001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,1094.0039400315673,3.637978807091713e-12,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.07700907881004465,6992986421.042643
2024-08,0.032258,287.4930845344272,661.5327933427676,859.6966544933051,439.1738529454653,2271.951465993723,141.15937988159996,562.1305315389255,120.79384036488007,4.948538192640001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,745.5274682008312,3.637978807091713e-12,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.07700907881004465,6994116670.772005
2024-09,0.033333,476.8122896841744,780.9296569519058,1014.8591577504717,580.0596414553677,2763.721479610659,211.73906982239987,1278.5951091602735,269.7390922043979,56.798263917088775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.00591004735,745.5274682008312,973116.7360365943,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.07700907881004465,6994116670.772005
2024-10,0.032258,439.7839220152223,702.3140190406087,912.6940019436298,522.0320016541654,2754.8800826629026,369.499536,2413.530963478981,498.0742699928825,59.3056089325538,112712.23768178842,0.0,0.0,0.0,0.0,0.0,0.0,2609.3461387029165,1641.00591004735,827476.1331568857,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.07700907881004465,6992986421.042643
