Recorder,diasdelmes_recorder,Generacion_Cipreses,Generacion_CentralIsla,Generacion_CentralCurrilinque,Generacion_CentralLomaAlta,Generacion_CentralPehuenche,Generacion_CentralChiburgo,Generacion_CentralColbun,Generacion_CentralMachicura,Generacion_CentralSanIgnacio,dolar_recorder,mil_recorder,BeneficioMgHe_recorder,BeneficiosTotales_Bases,ProduccionBase_recorder,Deficit_Melado,Deficit_ParticularesRiberaSur,Deficit_ParticularesRiberaNorte,Deficit_CooperativaDeRiego,Deficit_AsociacionCanalMaule,Deficit_AsociacionMauleSur,Deficit_SORPAM,Deficit_GarzasySuizas,Vulnerabilidad,Caudal_Remanente_mensual,segundosdelmes_recorder,EventosFalla_AsociacionCanalMaule,EventosFalla_AsociacionMauleSur,EventosFalla_SORPAM,EventosFalla_CooperativaDeRiego,EventosFalla_ParticularesRiberaNorte,EventosFalla_ParticularesRiberaSur,uno_recorder,TasaDeDescuento,BeneficiosTotales
2021-01,0.032258,168.44460437213306,864.1469656263816,1123.0044267126934,482.05942288585453,3707.0504856809443,369.499536,2894.554280102549,603.9692018243999,24.742690963200005,760.3,1000.0,60.86432238,4045206289.469529,-330.4318501,391957.0298311264,0.0,0.0,0.0,0.0,0.0,0.0,3727.637341004156,379909.49597213056,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,7649120388.406485
2021-02,0.035714,153.55143442733623,858.4821600391963,1115.642713944004,473.7758182431704,2495.6108433687486,369.499536,2560.667672291584,543.5722816419601,22.26842186688,760.3,1000.0,60.86432238,4029305492.39957,-307.0944659,395083.90646741766,0.0,0.0,0.0,0.0,0.0,0.0,8396.274620775002,395684.66717213055,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,7490423812.670839
2021-03,0.032258,114.84378489097878,607.8099757443645,789.8810277789836,336.32392013214707,1581.1031983536673,369.499536,1671.036955082641,362.38152109464,14.845614577920001,760.3,1000.0,60.86432238,4018792482.395165,-188.77545980000002,233601.0466986758,0.0,0.0,0.0,0.0,0.0,0.0,2236.5824046024936,403480.1810881927,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,7425211097.483897
2021-04,0.033333,135.45015521457358,411.5047038278357,534.772003367256,248.29416056790689,1274.4765633583895,282.3187597632,7885.8411263285025,1746.180941305586,848.8736882568643,760.3,1000.0,59.93978620000001,4031948324.363205,-457.54993949999994,137587.24144228332,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,2188.0078800631345,235837.6291032783,16534979.88493352,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,7516800376.124123
2021-05,0.032258,177.89492597167543,747.0046664891609,970.7718485527439,446.3948956599,2205.372813135577,141.15937988159996,479.0675183095794,120.79384036488001,4.948538192640001,760.3,1000.0,59.93978620000001,4086881203.3274856,-170.75476899999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,139775.24932234624,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,8078288113.441605
2021-06,0.033333,279.241019767572,789.6381267818598,1026.1762722668009,522.3061510335411,2699.1868376787893,141.15937988159996,4503.093422312511,1091.8136344418608,546.3991203806578,760.3,1000.0,59.93978620000001,4424383879.345292,-386.6299325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0039400315673,745.5274682008312,10671184.820268583,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,11433470622.18599
2021-07,0.032258,254.517879533989,519.1058783374887,674.6053883126469,354.20787926193145,1820.4344595926264,141.15937988159996,478.9292773604868,120.79384036488001,4.948538192640001,760.3,1000.0,56.03426325,4422407081.099504,-140.92560590000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,1094.0039400315673,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,11426976084.166992
2021-08,0.032258,313.6801311251024,569.3758156768307,739.9338155457743,419.78361384109513,2240.6297372209315,141.15937988159996,499.61719002496784,120.79384036488001,4.948538192640001,760.3,1000.0,56.03426325,4424383879.345292,-162.9003859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,745.5274682008312,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,11433470622.18599
2021-09,0.033333,401.82903132231894,571.2552138187032,742.3761922673639,448.3074839446642,2421.6452680870175,211.73906982239993,784.9930605061555,181.19076054732,7.4228072889600005,760.3,1000.0,56.03426325,4424383879.345292,-192.356706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.00591004735,745.5274682008312,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,11433470622.18599
2021-10,0.032258,395.6899398073287,593.0183688547977,770.6585567457873,454.52080063098487,2461.537110371311,369.499536,1892.9138876978816,422.7784412770801,17.319883674240003,760.3,1000.0,52.46850527,4422407081.099504,-237.9974764,134281.1336817884,0.0,0.0,0.0,0.0,0.0,0.0,2609.3461387029165,1641.00591004735,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,11426976084.166992
2021-11,0.033333,314.2931387812958,919.6223142689181,1195.0975596832418,582.9414003456668,4938.51520178556,369.499536,2432.2019508123435,543.5722816419601,22.26842186688,760.3,1000.0,52.46850527,4231026045.06906,-377.2632875,288498.3332451373,0.0,0.0,0.0,0.0,0.0,0.0,4923.017730142048,136890.4798204913,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,9503678923.298641
2021-12,0.032258,208.27586633383908,879.29729469501,1142.6930760825273,503.3471570894806,4193.858893435548,369.499536,2718.525834487755,603.9692018243999,24.742690963200005,760.3,1000.0,52.46850527,4109720928.9594607,-343.36091170000003,374864.77703112643,0.0,0.0,0.0,0.0,0.0,0.0,3727.637341004156,293421.35097527935,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,8306238085.546083
2022-01,0.032258,170.051532721818,864.7581826661811,1123.7987353993874,479.65756366806005,3489.690854283795,369.499536,2667.7846377331052,603.9692018243999,24.742690963200005,760.3,1000.0,61.3262537,4046533859.673406,-315.9333338,384450.5978311264,0.0,0.0,0.0,0.0,0.0,0.0,3727.637341004156,378592.4143721306,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,7662370091.831855
2022-02,0.035714,153.40617087903354,858.4269073312319,1115.5709101443033,470.9910118435201,2434.0949803319363,369.499536,2313.1269890300164,543.5722816419601,22.26842186688,760.3,1000.0,61.3262537,4036871702.01075,-295.7461058,391696.7672674177,0.0,0.0,0.0,0.0,0.0,0.0,8396.274620775002,388178.2351721306,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,7565937735.1056385
2022-03,0.032258,126.68374423789916,644.8320098637182,837.9931080798222,358.0797201843425,1725.718189357132,369.499536,1463.289349932431,362.38152109464,14.845614577920001,760.3,1000.0,61.3262537,4022218852.6628437,-190.42938669999998,255291.24829867575,0.0,0.0,0.0,536333.6920130805,0.0,0.0,31370.662404602495,400093.0418881927,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,7459407699.471251
2022-04,0.033333,185.05770003721437,651.3694109607325,846.4888046027185,395.446178603852,1982.8286263586842,282.3187597631999,1187.1829755545295,299.5097281279251,42.19500324172481,760.3,1000.0,60.34939391,3173167465.5782905,-195.74461540000001,100855.92304228332,0.0,0.0,0.0,2.3283064365386963e-10,0.0,0.0,2188.0078800631345,822995.6027163587,636544.0506202229,1.574074074074074e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,4135637907.975752
2022-05,0.032258,282.60404787811683,907.568965022616,1179.4335984605118,581.2888122534528,3188.7454616734567,141.15937988159996,479.0675183095794,120.79384036488003,4.948538192640001,760.3,1000.0,60.34939391,4176455699.615743,-222.1160126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,103043.93092234668,0.0,1.574074074074074e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,8972278884.573982
2022-06,0.033333,331.8750401182127,762.4728526162405,990.8735698859142,520.413227498179,2746.896162141442,141.15937988159996,6347.579645920661,1493.5968831818982,770.4375748701241,760.3,1000.0,60.34939391,4424383879.345292,-470.17210939999995,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.0,0.0,1094.0039400315673,745.5274682008312,15086649.192,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,11433470622.18599
2022-07,0.032258,570.4176592984319,1017.0425370758401,1321.7002624818433,714.1002063390719,4673.698592781899,141.1593798816,478.92927736048614,120.7938403648798,4.94853819263989,760.3,1000.0,52.713676,4422407081.0995035,-291.70232930000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,1094.0039400316837,-2.1914274839218706e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,11426976084.166988
2022-08,0.032258,435.05715209489273,769.8250487450958,1000.4281354021857,555.3259334204885,2895.1007279310056,141.1593798816,538.2552074123755,120.79384036488007,4.948538192640032,760.3,1000.0,52.713676,4424383879.345292,-208.4155175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,745.5274682008312,6.461959856096655e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,11433470622.18599
2022-09,0.033333,402.50614436318875,743.362235818066,966.0383183427887,524.9610467169356,2788.9456677916023,211.73906982239993,840.2323876168621,181.19076054732002,7.422807288960051,760.3,1000.0,52.713676,4424383879.345292,-222.2110591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.00591004735,745.5274682008312,9.931682143360376e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,11433470622.18599
2022-10,0.032258,348.70620739014726,932.7117631220641,1212.107986832815,594.5606008780032,3180.6683347384915,369.499536,2004.188439610904,422.7784412770801,17.319883674240003,760.3,1000.0,48.34343936,4422407081.099504,-292.98461380000003,203537.6456817884,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.0,2609.3461387029165,1641.00591004735,-2.000888343900442e-11,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,11426976084.166992
2022-11,0.033333,253.51873710007683,896.5059967028159,1165.0566893352077,528.3359354028671,4435.181759853319,369.499536,2583.405878174376,543.5722816419599,22.2684218668799,760.3,1000.0,48.34343936,4131300277.176902,-359.9079088,330954.25644513726,0.0,0.0,0.0,0.0,0.0,0.0,4923.0177301420335,206146.9918204914,-1.8962964531965554e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,8508374234.642902
2022-12,0.032258,212.56040931618233,880.926975176688,1144.8109315722184,504.0331407240191,4200.253950056093,369.499536,2862.8023639205076,603.9692018244,24.742690963200076,760.3,1000.0,48.34343936,4063705483.6997437,-348.502503,369082.5434311264,0.0,0.0,0.0,0.0,0.0,0.0,3727.6373410041124,335877.2741752793,1.4661054592579603e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,7846984781.353886
2023-01,0.032258,158.1715041903216,860.239462536792,1117.9264209549324,474.112480637376,3490.1366987364404,369.499536,2829.5836435556084,603.9692018244003,24.742690963200097,760.3,1000.0,62.23045539,4052362140.1984825,-320.2697349,392270.5754311264,0.0,0.0,0.0,0.0,0.0,0.0,3727.6373410041124,372810.1807721305,1.9317667465656996e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,7720538758.326178
