Recorder,diasdelmes_recorder,Generacion_Cipreses,Generacion_CentralIsla,Generacion_CentralCurrilinque,Generacion_CentralLomaAlta,Generacion_CentralPehuenche,Generacion_CentralChiburgo,Generacion_CentralColbun,Generacion_CentralMachicura,Generacion_CentralSanIgnacio,dolar_recorder,mil_recorder,BeneficioMgHe_recorder,BeneficiosTotales_Bases,ProduccionBase_recorder,Deficit_Melado,Deficit_ParticularesRiberaSur,Deficit_ParticularesRiberaNorte,Deficit_CooperativaDeRiego,Deficit_AsociacionCanalMaule,Deficit_AsociacionMauleSur,Deficit_SORPAM,Deficit_GarzasySuizas,Vulnerabilidad,Caudal_Remanente_mensual,segundosdelmes_recorder,EventosFalla_AsociacionCanalMaule,EventosFalla_AsociacionMauleSur,EventosFalla_SORPAM,EventosFalla_CooperativaDeRiego,EventosFalla_ParticularesRiberaNorte,EventosFalla_ParticularesRiberaSur,uno_recorder,TasaDeDescuento,BeneficiosTotales
2021-12,0.032258,167.66260577553305,863.849523882138,1122.6178855237968,480.6652298410582,4031.288009446942,369.499536,2852.262972237143,603.9692018243998,24.742690963200005,760.3,1000.0,52.46850527,4056195530.9465356,-339.24311689999996,388355.1002311264,0.0,0.0,0.0,0.0,0.0,0.0,3727.637341004156,342806.2949752793,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.09171904500802415,7772032325.7865925
2022-01,0.032258,156.226306651602,859.4995818832608,1116.9649071358654,477.990282876828,3263.7261157233324,369.499536,2808.368971907774,603.9692018244,24.742690963200005,760.3,1000.0,61.3262537,4032936106.033093,-312.2892978,393410.1050311264,0.0,0.0,0.0,0.0,0.0,0.0,3727.637341004156,392082.7375721306,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,7526658848.494782
2022-02,0.035714,129.7763278634592,828.6334735558053,1076.8527761374064,452.43213911591823,2033.6093406119312,369.499536,2462.5617566474007,543.5722816419599,22.26842186688,760.3,1000.0,61.3262537,4027840845.6081243,-282.826525,397317.7784674177,0.0,0.0,0.0,0.0,0.0,0.0,8396.274620775002,397137.74237213057,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,7475806027.823824
2022-03,0.032258,107.33093185589277,603.1159994217661,783.7809586948531,333.19106629078726,1569.2408032545725,369.499536,1581.1960995806367,362.38152109464,14.845614577920001,760.3,1000.0,61.3262537,4016532736.884086,-184.6635833,231893.43709867581,0.0,0.0,0.0,0.0,0.0,0.0,2236.5824046024936,405714.0530881927,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,7402657896.34156
2022-04,0.033333,104.22682929537119,459.2541225723491,596.8248841341031,260.91152551636776,1268.5916733275155,282.31875976319975,2889.033791818805,684.4124473521749,256.82070158583014,760.3,1000.0,60.34939391,4034817004.6646814,-226.74422369999996,146211.1710422833,0.0,0.0,0.0,0.0,0.0,0.0,2188.0078800631345,234130.0195032783,4866497.013185983,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,7545431000.030688
2022-05,0.032258,176.6498791617648,672.961238168596,874.5485195583457,412.2132917570931,2089.0519053052385,141.15937988160033,479.06751830957904,120.79384036487993,4.948538192640001,760.3,1000.0,60.34939391,4065850535.6685376,-160.3672312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,148399.17892234644,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,7868393293.186652
2022-06,0.033333,255.21252136269115,655.2879258098799,851.5811207211258,442.919770924394,2317.508450842313,141.15937988160033,3984.7837098105356,968.0099779193554,477.3649335288479,760.3,1000.0,60.34939391,4424383879.345292,-336.4575618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0039400315673,745.5274682008312,9310623.781003121,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,11433470622.18599
2022-07,0.032258,295.9234424565408,575.9711546927539,748.5048054412072,409.6993820675824,2160.7436499284713,141.15937988160007,478.9292773604877,120.79384036488024,4.948538192640001,760.3,1000.0,52.713676,4422407081.099504,-159.2472128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,1094.0039400315673,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,11426976084.166992
2022-08,0.032258,288.3519964239552,451.9580513182736,587.3432558441757,337.5294082252696,1789.6231105920565,141.15937988160053,505.7010450969641,120.79384036488017,4.948538192640001,760.3,1000.0,52.713676,4424383879.345292,-136.3677475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682008312,745.5274682008312,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,11433470622.18599
2022-09,0.033333,277.52720249960635,467.78279012295405,607.9083361327429,346.97670592043005,1868.1658870905069,211.73906982240135,784.907002524883,181.19076054731931,7.4228072889600005,760.3,1000.0,52.713676,4424383879.345292,-158.4524342,20609.311081712454,0.0,0.0,0.0,0.0,0.0,0.0,1641.00591004735,745.5274682008312,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,11433470622.18599
2022-10,0.032258,234.64421093060636,522.2075613327368,678.6361884802993,347.6190570736727,1817.4719562627674,369.499536,1864.5722057352418,422.7784412770798,17.319883674240003,760.3,1000.0,48.34343936,4355395468.506351,-202.4108546,234775.3064817884,0.0,0.0,0.0,0.0,0.0,0.0,2609.3461387029165,22250.316991759806,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,10758172287.334139
2022-11,0.033333,182.59615371824637,869.5296890023681,1129.9995588134248,494.6750590142592,3392.6002443434795,369.499536,2341.0639677463364,543.5722816419601,22.26842186688,760.3,1000.0,48.34343936,4086319673.6138062,-311.5237151,351826.9412451373,0.0,0.0,0.0,0.0,0.0,0.0,4923.017730142048,237384.6526204913,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,8059449081.4836235
2022-12,0.032258,146.530869176736,855.8117987803199,1112.1724390556737,471.2421499656193,3280.0142905076364,369.499536,2524.2624763174167,603.9692018243999,24.742690963200005,760.3,1000.0,48.34343936,4041082824.4228935,-302.8460218,425485.4138311264,0.0,0.0,0.0,0.0,0.0,0.0,52284.43734100416,356749.95897527935,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08652740095096619,7621201221.8584175
2023-01,0.032258,117.66441816296643,823.5865879831105,1070.2940829235265,445.4503239819258,2078.9421160848838,369.499536,852.8237065276013,214.45773199559997,0.0,760.3,1000.0,62.23045539,3934214647.812346,-192.66795349999998,425485.4138311264,97369.02715790029,62864.862020327535,1651845.165779894,2026477.7953808915,0.0,0.0,52284.43734100416,477769.85117213055,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,6951752759.127299
2023-02,0.035714,107.5502924434224,570.8793605779894,741.8877512151988,313.5805861510158,1487.0435182924682,369.499536,687.0967882156225,172.687799534817,0.0,760.3,1000.0,62.23045539,-1720587222.4829755,-158.9353582,423963.2792674177,97020.6985034883,62639.968813149586,1645935.8430651876,2141634.196037268,0.0,0.0,52097.394620775005,4316326.701511145,0.0,1.574074074074074e-05,1.0,0.0,0.0,1.0,1.0,1.0,0.9999,0.08162962353864733,-5244676730.453445
2023-03,0.032258,83.49024224819517,369.1913963833718,479.78363511609354,205.7856027258094,995.581773779357,205.12584271385418,512.1069138087046,128.67463919736,1.7720565665513275e-14,760.3,1000.0,62.23045539,-1825176380.9912887,-96.70913844,255291.2482986758,58421.41629474017,37718.917212196175,991107.0994679363,1070758.0743485342,0.0,0.0,31370.662404602495,4423291.380307285,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,-5631689637.695406
2023-04,0.033333,76.48622896828319,298.64765381588757,388.108331803836,168.58037599564972,828.0993338752791,282.3187597632,354.58242705271255,89.13196839540566,1.8673673315632286,760.3,1000.0,60.37126433,-1514652529.3466415,-82.92658563,175865.8974422833,4686.6727708149265,24739.775094842553,682757.2064100838,667219.2613914424,0.0,0.0,21610.727880063136,2444667.418026685,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,-4482653348.399576
2023-05,0.032258,106.39339071467039,444.59528380637204,577.774952259694,264.0673903137268,1317.8873468917548,141.15937988160027,919.4109404694888,232.05783464598713,66.99048094967277,760.3,1000.0,60.37126433,-1341743823.839549,-131.30093090000003,38730.00436622529,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682007839,1576879.54098953,1222754.3187661045,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,-3766903126.2695284
2023-06,0.033333,208.90540117054078,473.42247995097284,615.2374096515751,326.8848315266315,1681.1256797185758,141.1593798816003,1675.265284208446,423.12863817906725,173.53351791264205,760.3,1000.0,60.37126433,4229191721.954958,-190.6201812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0039400317528,39475.531834426074,3322558.947565547,1.574074074074074e-05,1.0,0.0,0.0,1.0,1.0,1.0,0.9999,0.08162962353864733,9485371614.820961
2023-07,0.032258,207.5256330914448,346.3572136864746,450.10941386786567,257.9608432411926,1343.871007361594,141.15937988159976,1380.5523298597998,348.61189579291744,131.98221917100508,760.3,1000.0,53.95991086,4422407081.0995035,-148.6490555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682007839,1094.0039400317528,2503644.7142436383,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,11426976084.166988
2023-08,0.032258,520.2251522614079,649.6265783389136,844.2239019563228,526.4278946015895,3026.8907630107396,141.15937988159988,479.3338354320957,120.79384036488001,4.948538192639987,760.3,1000.0,53.95991086,4424383879.345293,-203.66507280000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5274682010167,745.5274682007839,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,11433470622.18599
2023-09,0.033333,391.47801619560465,401.10237020484,521.2536237727631,385.8220082505599,2131.07800498724,211.7390698224005,7019.869524642215,1619.4784339196806,809.4267446459519,760.3,1000.0,53.95991086,4424383879.345291,-449.70376280000005,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,1641.0059100480958,745.5274682010167,15806303.518107032,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,11433470622.185986
2023-10,0.032258,438.09664845497764,636.6277133592592,827.3311933140941,487.79801739021036,2601.342585934101,369.499536,1675.2603886564511,422.7784412770801,17.319883674240003,760.3,1000.0,46.68164264,4422407081.099502,-241.1625631,144243.9176817884,0.0,0.0,0.0,0.0,0.0,0.0,2609.3461387030984,1641.0059100480994,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.08162962353864733,11426976084.16698
